,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0663153339486985,0,0,0,0,0,0,0,0.244306116392073,0,0,0,0,0,0,0.0445586803152632,0,0.207662637166392,0,0,-3.46944695195361e-18,0,0.233790755757159,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361217335405233,0,0,0.394483264691039,0,0,0,0,-0.0255908636371461,0,0,0,-0.0194154924779198,0.0575282559445871
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0
X601939.CH.EQUITY,0,0,0,0.511152670820105,0.0219411358677092,0,0,0,0,0.339316969073392,0,0,0,0,0,0,0,0,0,0,0.11760298349724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160543729089199,0,0,0,0,0,0,0,0,0,0,0.0096192387861569
X601288.CH.EQUITY,0,0,0,0,0,0,-0.387699381766771,0,0.0468478373954882,0,0.975058382984899,0,0,0,0,-0.101965117197082,0,0,0,-0.30730651497198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412920336427888,0,0.174867982476555,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.145679107063679,0.398081407458995,0,0,0,3.46944695195361e-18,0,0,0,0,0.0838393112158133,0,0,0,0,0,0.0609591106391807,0,0,0,0.00624483683852935,0.0631034289402711,-0.192242387153546,0,0,0,0,0,0,0,0,0.0575386393633193,0,0,0,0.255920556835528,0,0,0,0,0,-0.160270383912005,0,0.0874963479467697,0,0
X601988.CH.EQUITY,0,0,-8.67361737988404e-19,0,0.377056844834015,0,0,0,0.0773687363505697,0,0,0,0,0,0.089480915329631,0,0.0358674176633976,0,0,-0.0763617875634522,-0.066969939046411,0,0,0,0.253079951297387,0,0,0,0,0,-0.243677645747127,0,0,0,0,0,0,0,0,0.0602607143297943,0,0,0,0,0,0,0,0,-0.0369504560419433,-0.149897686718694,0
X1299.HK.EQUITY,0,0,0,0,0.229409641686647,0,0,0,0,0,0,0,0,0,0,0,0.192811089766342,0,0,0,0,0,0,0,0,0.0389324947143154,0,0.0438710721243232,-0.111392059128219,0.0930287796935238,0.0422541988942658,0,0,0,0,0,0.517770498071786,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138600399815234
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.423709089514604,0,0.0280493358843389,0.0281131008907823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028881527097645,0.061404516475514,0,0,0,0,0,0,0.149373483015708,0,0,0,0.23563123581224,0,-0.115344620530639,0.314525642272401,0,0,0,0,0,0,0,-0.0776494529947873
X601628.CH.EQUITY,0,0.00357725436691748,0,0.00137085231121131,-0.0822884318995443,0,0,0,0,0,0,0.0987723899684023,0,0,0,0,0,0.273595421797993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375366172700197,0,0,0,0,0,0.250243096342386,0.0941843828594058,0,0.0591423745233177,0,-0.00637911981630338,0,0,0,-0.057541128976786
X601328.CH.EQUITY,0,0,0.148305501681009,0,-0.0850495772364086,0,0,0.406482405020191,0,0,0,-0.0141100783851144,0,0.468762393842062,0,0,0,0,0,0,0.0809680252837279,0.104812305763631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801819997360331,-0.206239760867075,0,0,0,0,-4.33680868994202e-19,0,-0.00872732986255522,0,0,0,0,0,0
X601166.CH.EQUITY,0.0928479326640968,0,0,0.265275838470642,0,0,0,0,0.0160497928662614,0.256716742772886,0,0,0,0.236834942375754,0,0,0,0,0.0527250976362531,0,0,0,0,0,0.046259293909498,0,0,0,0,0,0,0,0,0.00773719294034431,0,0,0,-0.0573683834319022,0,0,0,0,0,0,0,0,0,0,0,-0.0352397549438541,0
X601319.CH.EQUITY,0,0.129438167516654,0,0,-0.31831716817412,0,0,0,0,0,0,0,0,0,0.0272734364412532,0,0,0,0,0,0,0,0,0,0.0541455917297194,0,-0.138332161285951,0,0,0,0,0,0,0,0,0,0,0.114572987876237,-0.103569283247012,0,0,0,0,0.467608310063686,0,0.0975922853456916,0.0208953291684726,0,0,0,0.0404262438060885
X16.HK.EQUITY,0,0,0,0,0,0,0,0.132202307968518,0,0,0,-0.0659724333202635,0,0,0,0.038487476035403,0,-0.231796012381541,0,0,0,0,0,0,0,-0.036632465919124,0,0,0,0.207338013056671,0.165189921081025,0,-0.113848072693185,0.193129608653645,0,0,0.648144988562967,0,0,0,0,0,0,0,0,0.113114298950691,0,0,-0.111001294544715,0,-0.0717243012925151
X600000.CH.EQUITY,0.0417493062151971,0,0.206041098867299,0,0.0250591706753372,0,0,0,0,0.165003116533132,0.310404118656468,0,0,0,0,0,0,0,0,0.0425818795176496,0.0491841124395861,0,0,0,0,0,0.235057667799895,0,0,0,0,-0.117768003758046,0,0,-0.098780623928527,0,0,0,-0.14094706586909,0,0,0,0,0,0,0,0,0,0,0,0
