,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0193164349860949,0,0.164866518388466,0,0,0.110455138713601,0,0.246173798978381,0,0,0,0,0,0.189959704849409,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0424174395741458,0,0.137892123559534,0,0,0,0,0,0,0.0288759459195337,0,0,0,0,0,0,0,0,0,0,0.0491223707652802,0,0.00614834674477433,0,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0,0
X601939.CH.EQUITY,0.269218919464945,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.413714515847235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191906658481993,0,0,0.108129846440256,0,0,0.00678386787300171,0,0,0,0,0.00385977215013757,0,0,0,0,0
X601288.CH.EQUITY,0.352878507664951,0,8.67361737988404e-19,0,0,0.499085259513643,0.00606500848761745,0,0,0,0,0.0101143288062434,0,0,0.0387877084839735,0,0,0,0,0,0,-0.0328402099980698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194949303442471,0,0,0,0,0.090063094025656,0,0,0.0090177598050044,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0117943067200642,0,0,0,0,0.31047686891079,0,0,0,0,0,0,0,0,0,0.601326562417854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895180382997792,0,0,0,0,0,0,0,0,0,0,0,-0.191476187758186,-0.0275114372912873,-0.0375802367800187
X601988.CH.EQUITY,0,0.0659473861096139,0,0,0,0,0,0,0.0804627024902696,0,0,0,0,0.0117574936132501,0,0,0,0.219514739667034,0.127639480730051,0,0,0,0,0.298479490320744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138614819770013,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.138265334063388,0,0.0105550445473184,0,0.302254011879475,0,0,0,0,0.145948796235521,0,0,0,0,0,0,0,0,0,0,0.0740950089063743,0,0.111698637558869,0,0.120579095677514,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0658893784223391,0.0674774561971443,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.138198744317604,0,0,0,0,0,0,0,0.375928129346945,0,0,1.73472347597681e-18,0.178682415909212,0.225347571779106,0,0,0,0,0,0.0107657024791936,0,-1.73472347597681e-18,0.278202885836652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497790137790944,0,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.303486466359628,0,0,0,0,0,0.205215882842454,0,0,-0.240700816617308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600853374782501,-0.0975955052320811,0,0,0,0,0,-0.0270319579162683,0,0,0,0.74972921164425,0,0,0,0,-0.0866304936255748,0.621586672231411,0,6.93889390390723e-18,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71907681044601,0,0,0,0,0,0,0,0,0,0.138299463882606,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0631971803653317,0,0,0,0,0,2.16840434497101e-19,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.392182898360857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357523767474329,0.0457421638506843,0,0,0,0,0,0,0,0,0,0,0.0728777049625816,0,0,0,0,-0.0941564036604119,0.180470838370126,0,0.0887405284252647,0,0.00518047002756907
X000002.CH.EQUITY,0,0,0,0.161386646217796,0.00626452307363485,0,0.0230386076607968,0,0,0.0268711932255414,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57030891896074,0,0,0,0,0.0201863427069582,0,0,0.114687430852716,0,0,0,-0.137228158070941,0,0,0,0,0,0,0,-0.0367160354244908,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.347100523541691,0.00797190546738448,0,0,0,3.46944695195361e-18,0.171278923485155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300952515197962,0,0,0,0,0.0967342285897674,0.0755111174751238,0,0.178991300309308,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0416804396429617,0,0,0,0.0921541934762844,0.0281403506031497,0,0,0,0,0,0,0.122364951117769,0,0,0,0,0,0.0557614635207529,0.355899791231874,0,0,0,0.0209939637091571,0,0,0,0,0,0,0,0,0,0,0,0,0.0950559903275841,0,0,0,0,0,0,0.0462085894946153,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0867835382258611,0,0,0,0,0,-0.121324789649108,0,0,0,0,0,0,0,0,0.0906311726255061,0,0,0,0.12916758965504,0,0,0,0,0,0,0,0.00790549935923789,0.0059606341753074,0,0.274719096627458,0,0,0,0.0364927751895277,0,0,0,0,0,0.176050336746821,0,0,0,0,0.165065163190273,0,0,0
X000001.CH.EQUITY,0,0.0327433053853595,0.00901398007125746,0,0,0.0214230092585226,0.0643286508197229,0,0,0,0,0.244720825845303,0,0,0.0979426437135654,0,0,0,0,0,0.102437134263795,0,0,0,0.194708071998387,0,0,0,0,0,0,0,0,0,0,0.190122664779476,0,0,0,0,0,0,0.0175767300831027,0,1.38777878078145e-17,0,0,1.73472347597681e-18,0.0820897370699899,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.145528727565981,0.241113617406156,0,0,0.328778982205777,0,0,0.0729755272480173,0,0,0,0,0,0,0,0,0,0,0,0.0263654372681779,0,0,0,0,0,0,0,0,0,0,0,0.232746975824295,0.0173364732527453,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.126448291980597,0,0,0,0,0,0,0.0253349252781669,0.0417672366184594,0,0,0,0,0,0,0.583548149757234,0,0,0,0,0.0598592213962498,0,0,0,0,0,0,0,-0.126848183438783,0,0.0307025168090609,0,0,0,0,0,0.160627476196781,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0362749055786613,0,0,0,0,0.171784098042813,0,0.0491359758611185,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.674324606462379,0,0,0.0434992479191881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
