,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.186802576137771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357108796191432,0,0,0.142127509549639,0,0,0,-0.0306558611520236,0.38101943401294,0,0,0,0,0,0,0,0,0,0,0.134862343799942,-0.12754461776669,0,0.0278395807208621,0,-0.0758303971958683,-0.141175800032492
X601939.CH.EQUITY,0.183647189920193,0,0,0.328615717075848,0,0,0,0,0,0,0,0.0241021264162427,0,0.232088058416956,0,0,0,-0.12067943938768,0,0,0,0.0597575702585156,0,0,0,0.229179649855796,0,0,0,0,-0.0960204957588286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.00552415955708918
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0,0
X601288.CH.EQUITY,0,0.632059819545153,0,0,0.160254099251128,0,0,0,0,0,0.013492563773827,0,0,0.016633291674584,0,0,0,0,0,0,0,0.122996672540675,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113526139275774,0,0,0,0,0,-0.0428015626933828,0,0
X601988.CH.EQUITY,0,0,0,0.390797396366666,0,0,0,0,0,0.248173745770429,0,0,0,0,0,0.320018713269132,0,0,0,0,0.158138656587849,0,0,0,0,0,0,0.0514759682715991,0,0,0,0,0,0,0,0,0,0,-0.486419106274514,0,0,0,0,0.17354359472618,0,0,0,0,0,0,0,0.274461166652424
X600036.CH.EQUITY,0,0.205847655515462,0,0,0,0,0,0,0.154246678038388,0,0,0,0.137586440852544,0,0,0,0,0,0,0,0,0,0.085503963633452,0,0,0,0,0,0,0,0,-0.0124447695684609,0.0038426925196286,0,0.306055454719307,0,0,0,0,0,0.0582667846207831,0,0,0,0,0,0.0189419817719183,0,0.0658919867628822,-0.020962741523897,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0,0
X601628.CH.EQUITY,-0.0203084160672828,0,0.0307438501207546,0,0,0.345936268969869,0,0,0,0,-0.13153782756605,0,0,0,0,0,0,0,0,0,0,0,0,0.204131824373009,0,0,0,0,0,0,0,0,0,0,0,0.0712454967465437,0,0,0,0,0,0.0297679206414304,0,0,0,0,0,0,0.0919814433017647,0,-0.204270617431938,0.132724382483149
X601658.CH.Equity,0,0.0718864314994525,0,0.100889267218566,0.0396023005942397,0,0,0,0,0,-0.0322261663747988,0,0,0,0,0,0,0,0,0.267326148161387,0.188591608466478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289458280437005,0,0.0959393235555906,0,-0.134113756687611,0,0,-0.0791396320971312,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.290058137839278,0.000189057342727913,0,0.0559501258774108,0,0,0,0,0,0,0.0508211966160286,0,0,0,0,0.01536639916211,0,0,0,0,0,0.102773466867711,-0.00805290059413973,0,0,0,0,0,0,0.282876710893656,0.129367565415411,0,0.0528108499536512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0596896179702314,0,0,0,0.167526937916803,0,0,0,0.0163576634529477,0,4.33680868994202e-19,0,0.0335502478279527,0,0,0,0,0,0,0.0196082354417194,0.213715560072152,0,0,0,0,0,0,0,0.312050485470707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144713840081319,0,0,0
X600000.CH.EQUITY,0,0,0.072022843424822,0.156991877730686,0,0,0,0,0.0164648160320564,0,8.67361737988404e-19,0,0.221224635283445,0,0,0,0,0,0,0,0.0123441920122801,0.052779806539686,0,0,0,0.193852072736684,0,0,0.0907701180645253,0,0,-0.0598021206560747,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809626808768793,0,0,0,0.0212462695726213
X000002.CH.EQUITY,0,0,0.0918431091579652,0,0,0,0,0,0,0,0.0150167484638837,0,0,0,0,0,0,0,0,0,0.115812466881307,0,0,0,-0.0297976516954505,0,0,0,0,0,0.333482519174286,0.258182087067537,0.228083903270239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252367949636329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181783329725155,0,0.0175686094009345,0,0,0,0,0,0,0,0,0.0124738954413251,0,0,0,0.396972177744361,0,0,0,0.1579297069841,-0.0950324346970782,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.094562135009799,-0.0530734212767178,0,0,0,0,0,0,0.175016740076411,0,0,0,0,0,-0.0401089449955303,-0.0875812891334119,0,0,0,0,0,0,0,0,0,0.1265828886092,0,0,0.527646349851545,0,0.0747472191864013,-0.0380239085215975,0,0,0,0.0410523349305321,-0.0452834975975132,0,0,-0.00216193352469447,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701190130504466,0,0,0,0,0,0,0.0728983379251253,0,0,0,0,0,0,0,0,0,0,0,0.0552988512972403,0.306508481319751,0,0,0,0,0,0,0,0,0.0657294372432774,0,0.138930782851068,0,0,0,0,0,0,0,0,0,0.214223745430725,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.204178052915507,0,0,0.0777235457483041,0,0,0.321925502055698,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.10547478180521,0,0,0,0,0,0,0,0.343966582027316,0.116195108900867,0.0204378195039444,0,0,0.304564710553445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798802300477999,0,0,0,0.00475927835871081,0,0,0,0
X601601.CH.EQUITY,0,0,0.764192384058728,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.217691690397543,0,0.00875081007698,0,0,0,0,0,0.138231514268906,0,0,0,0,0,0,0,0,0,0,0,0,0.262916651503484,0,-0.0435485242160567,0,0.00480068781730909,0,-0.264179882779928,0,0,0,0,0,-0.11829718432706,0,-0.0148907638208359
X2388.HK.EQUITY,0,0,0,0,0,0,0.124630211388774,0,0,0,0.0269959995819694,0,0,0,0,0,0,0,0,0.0106544068940246,0,0,0,0,0.264424003569231,0,0.0245614746846653,0,0,0,0,0,0.131739614360806,0,0.0137965899529208,0,0,0,0.0106651708537931,0,0.327013791850159,0,0,0,0,0,0,0,0,0,0,0
