,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.365269049611519,0.094524822069736,0,0,0.29484354642037,0,0,0.0427933467870581,-0.0580165436637218,0.0660209380784168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550338678056032,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.46181072262205,0,0,0.171067006594301,0,0,0,0,0,0,0.103123623920377,0,0,0.0334399850503712,-0.119399104295177,0,0,0,0,0,0,0,0,0,0,0.181075538562169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00831722787347419,0.084942198980523,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295765036748507,0.0947864724541019,0,0,0.175323708816631,0,0,0,0,0,-2.16840434497101e-19,0,0,0.189292046341332,0,0,0,0,0,0,0,0.0473603930972738,0,0,0,0,0,0,0,0,0,0,0,0.123177670621377,0,0,0,0,0,0,0,0,0.000565905636697536,0,0,0,1.38777878078145e-17,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.459594011015113,0,0,0,0,0,0.233769827978466,0,0,0,0,0,0.29015751958833,0,0.122205361900959,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.530034636562292,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212777963313234
X600036.CH.EQUITY,0,0.058265228681463,0,0,0,0,0,0,0,0,0,0.192246277688442,0,0,0,0,0,0,0,0.281969998450968,0,0.00992237287221641,0,0,0,0,0,0,0,0,0,0.278332899494606,0,0,0,0,0,0,0,0,0.0691202860230903,0.0482624305817134,0,0.0176925375927514,0,0,0,0.100090298197068,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.136359156000628,0,0,0,0,0,0,0.42442877253431,0,0,0,0,0,0,0,0,0,0,0,0.0332914203543113,0,0,0,0,0,0,0,0,0.172063271723469,0,0,0,0,0,0,0.170660916249337,0,1.73472347597681e-18,0
X601658.CH.Equity,0,0,0,0,0.301789262807461,0,0,0,0,0,0,0,0,0.238273141350613,0,0,0,0,0,0,0.226720592789459,0,0,0,-1.38777878078145e-17,0,0,0,0.0711583422441564,0,0,0,0,0,0,0,0.00585924748879252,0.112655443797284,0,0,0,0,0,0,0,0,0,0,0,0.230695975805339,0
X601328.CH.EQUITY,0.235852078198107,0,0,0.378668056073208,0,0,0,0,0,-0.0178023219577081,0,0,0,0,0,0.177586690106504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137612325613844,0.0205474634946706,0,0.057715194350793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685629652401488,0,0.0343388018169636,0
X601166.CH.EQUITY,0,0,0,0,0,0.423331004774091,0,0,0,0,0.0548639658637215,0,0,0,0,0,0,0.0543506120501158,0,0,0,0,0,0,0,0,0,0,0,0.233875428493885,0.00516079238352787,0,0,0,0,0,0,0,0,0,0,0,0.021430252641265,0.0333130373722582,0,0,0,0.056636503557315,0,0.103447061679124,0
X388.HK.EQUITY,0,0,0.428579503966284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881871049848319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455441129812289,0,-1.73472347597681e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0.00596464924726688,0.00137053905476292,0,0,0,0,0,0
X600000.CH.EQUITY,0.143540813893982,0,0,0.122188884820059,0,0,0,0,0,0,0,0.28944486321302,0,0,0,0,0,0,0,0,0.0497751718601639,1.73472347597681e-18,0,0,0,0,0,0,0.152983717050147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245366117028148,0.00161718216989148,0,0,0,0,0,0,0
