,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0178359840134567,0,0.00611293472081605,0,0,0,0,0,0,0,0.46648997225006,0,0,0,-0.0967736753514178,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0504067762236504,0,0,0,0,0,0.0621814019797895,0,0,0.0893425627863697,0,0,0,0,0.209539890064976,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0
X601939.CH.EQUITY,0.112008206733943,0,0,0.290636331196798,0,0.225600792852346,0,-0.0426560218319752,0,0,0.0460850280265458,0,0,0,0.113571191757226,0,0,0,0,0,0,0,0.080343030004935,0,0,-0.00606454321652695,0,0,0,0,0,0,0,0,0,0,0,-0.116481613316487,0,0.384079342443806,0,-0.0510826408256493,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.265228925583808,0,0.2279308928977,0,0.129880500334478,0.283209805501684,0,0,0,-0.163820659775235,0,0,0,0,0,0,0,0,0,0.0857151464897281,0,0,0,-0.177077250139077,0,0,-0.0205597106679776,0,0,0,0,0,0,0,0,0,0,0,0,0.154030577393057,0,0,0,0,0,0,0,0,0,0,-0.00157750607042344
X5.HK.EQUITY,0,0,0.0379734861873954,0.207097537034959,0,0.145183278261782,0,-0.359511825885912,0,0,0,0,0.0653269742482046,0,0,0,3.46944695195361e-18,0,0,0,0,0.388110101896582,0,0,0,0.453102148471581,0,0,0,0,0,0,0.071030699381514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1862925358811,-0.0894915368557944,0,0
X601988.CH.EQUITY,0.22360588304463,0.084957038788391,0.327289658621522,0,0,0,0,0,0.116267651915953,0,0,0.145471546417757,0,-0.225175701759836,0,0,0,-0.110887584235416,0,0,0,0,0,0.14328054180958,0.0805754509000429,0,0,0.133249810581383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323493835170769,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718763331578903,0,0,-0.0225463194429782,0,0.0286373566302308,0,0,0,0.312754598716738,0,0.126979106877338,0,0,0,0,0,0.151992411298177,0,0,0,0,0,0,0,0,0,0.0419399886207433,0,0,0,0,0.101666687588712,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.322380297920404,0,0,0,0,0,0,0,0.0316468295528339,0,0,0,0,0,0,0,0.0733740769361015,0,0,0,-0.0649456666229882,0,0,0,0,0,0.0671269868456193,0,0.00987257187977165,-0.0321820023641239,0,0,0,0,-0.0281559347420457,0,-0.188881331634095,0,-0.0345368344007367,0,0,0.234025793405328,0,0,0,0,0.160062738151764,0,0,0.12703930393117
X601658.CH.Equity,0,0,0,0,0,0,-0.271716275509857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571824628113738,0,0,0.254201999152072,0,0,0,0,0,0,0.0823644781785306,-0.346450825742603,0.237579930985818,0,0,0,0,0,0,0,0,0,0,-0.02860723533626,0,-0.180126561666727,-0.512365300988941
X601166.CH.EQUITY,0,0,0.201580150668036,0,0,0,0.43097486543744,0,0,0,0,0,0,0,0.0780389493567041,1.0842021724855e-19,0,0,0,0.0662075876785536,-0.044873381182027,0,0,0,0,0,0,0,0.00454135968051451,0,0,0,0,0,0,0,0,0,0,0,0,0.0800483880611192,0,0,0,0.15082570739403,0,0,0,0,0.0535512752644387
X601328.CH.EQUITY,0,0,0,0,0,0.0366825681891841,0,0,0,0,0,0,0.571208535350069,0,0,0,0,0,0,0,0,0,0.216852845610791,0,4.33680868994202e-19,0,0,0,0.0200856501558854,0,0,0,0,0.0260684265808509,0,0,0,0,0,0.114037866041138,0,0,0,0,0.0108613676819833,0,0,0,0,0,0.0086499053543053
X600000.CH.EQUITY,0,0.0473708304543264,0,0,0,0,0.291153716832447,-0.042508491006288,0.0230585676609029,0,0,0.303512046440126,0,0,0.126165485917043,0,0,0,0,0,0,0,0,-0.115609547556494,0,0,0,0,0.000687354102754101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134786729325047,0.0701962264065411,0.0587583736336721,0,0,0,0.0323160677182752
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463010227124074,0,0,0,0,0,0,0,0,0,0,0,0,0.498701320794119,0,0,0,0,0.0893834944225738,0,0,0,0,0.0189573081585637,0.035982434919675,0.0648280844410952,0,0.00102190768107132,0,0,0,0,0.115169020960071,-0.115983731304985
X000001.CH.EQUITY,0,0.0461173857714361,0.0480881826605185,0,0,0,0.172758849074611,0,0,0,0.172477195855827,0,0,0,0,0,0,0,0,0.131832022602589,0,0.00339321915272749,0,0.0686792002691008,0,0,0.155155568361437,0,0,0,0,0,0,-0.141704460950343,0,0,0,-0.187590408421316,0,0,0,0,0,0,0,0,0.21855928143838,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.292076259019175,-0.012144550212606,0.270594043790769,0,0,0,0,0,0,0.0169747168146054,0,0,0,0,0,0.231309681416872,0,0,0.00393278363896902,0.174523122007102,0,0.251745919373056,0,0,0,0,0,0,0,0,0,0.0919088878929889,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.226820050165358,0,0,0,0,0,-0.0359743420007428,0,0,0,0,0,0,0,0.0947282887090642,0,0,0,0,0,0,0,0.297918764246121,0.0341875298911912,0,0,0,0,0.233684018190009,0,0.336363441570656,-0.0217630344887992,0,0,0,0,0,0,0.0331460352437829,-2.77555756156289e-17,0,0,0,0,0,0,0,0.108877056186544
X688.HK.EQUITY,0,0,0,0.261261882520586,0,-0.277299214466748,0,0,0.070399284022155,0,0,0,0,0.236386554076456,0,0,0.239410696901637,0,0,0.101219482157741,0,0,0,0,0,0,0,0.180971759379004,0,0,0,0,0,0,0,0,0,-0.28717318397267,0,0,0,0.404776924114775,0,0,0,0,0,0,0,0,0.121237376615954
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719367692283865,0.0336860757017864,0,-0.215877266197331,0,0,0,0,0,0,0,0,0,0.0108189721430546,0,0,0,0,0,0,0,-0.0949175448075439,0.276631031935213,0,0,0,0,0.261718313531333,0,0,0.0694881742441635,0,0,0,0,0,0.216433079864513,0
