,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0193102390941117,0,0.164873680997881,0,0,0.110455821393853,0,0.246178317356307,0,0,0,0,0,0.18995640699916,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0424261090225651,0,0.137886849366996,0,0,0,0,0,0,0.0288613127991211,0,0,0,0,0,0,0,0,0,0,0.0491340071871365,0,0.0061517442503883,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0
X601939.CH.EQUITY,0.26921856490369,0,0,0,0,0,0,0,0,0,0,0,0,0.413715729953743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191904454477846,0,0,0.108131846131415,0,0,0.00678095409988999,0,0,0,0,0.00386191943102775,0,0,0,0
X601288.CH.EQUITY,0.35286880219334,0,0,0,0,0.499102649076179,0.00608594629093975,0,0,0,0,0.0101029229326008,0,0,0.0387876667132517,0,0,0,0,0,0,-0.0328462645591384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194886748293117,0,0,0,0,0.0900654784463525,0,0,0.00900919956830069,0
X5.HK.EQUITY,0,0,-0.220692868537834,0,0,0,0,0.0112354480805225,0,0,0,0,0.0556300475605396,0,0,0,0,0,0,0,0,0,0.465350880668706,0,0,0,0,0,0.607500903402578,0,0,0,0,0,0,0,0,0.0478677359207028,0,0,0,0,0,0,0,0,0,0,0,-0.297970470791941,-0.152439505437619
X601988.CH.EQUITY,0,0.0659468631300167,0,0,0,0,0,0,0.0804575951936038,0,0,0,0,0.0117644754754703,0,0,0,0.219523523516201,0.127641141193323,0,0,0,0,0.298473928387064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138607463791992,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0818993285446638,0,0,0,0.282130709649048,0,0,0,0,0.190722156427792,0,0,0,0,0,0,0,0,0,0,0.0643405665048558,0,0.177037210821405,0,0.124811199945691,0,0,0,0.0061248299535297,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0643115046550387,0.0169845352495211
X1299.HK.EQUITY,0,0,0,0,0,0,0.138197601709452,0,0,0,0,0,0,0,0.375930334748444,0,0,0,0.178682800268155,0.225346125846544,0,0,0,0,0,0.010757155005891,0,0,0.278208306914738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497767827140614,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.480744103944956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102901067893003,-0.0496630373495432,0,0,0,0,0,0,0,0,-0.586632564745845,0.50287536846446,0,0,0,0,-0.129537643509485,1.01851536873522,0,0,-0.327085456683317
