,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.253186634455158,0.0647573567277702,0,0,0,0.342233440292613,0,0,0,0.130564558562161,0,0,0,0.0262922648379196,0,0,0,0,0,0,0,0.119830975135355,0,0.0035969516235072,-0.0118815315009976,0,0,3.46944695195361e-18,0.0349408261282606,0,0,0,0,0,0,0.118737435914322,0,0,0,0,0,0,0,0,0,0,0,-0.00945626736829124,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0
X601939.CH.EQUITY,0.390482449853732,0.165936307289785,0,0,0,0,0,0.14140072386807,0,0,0,0,0,0,0,0.127777374968093,0.0648387705200602,0,0,-0.131844169697052,0,0,0.094522501007562,0,0,0,0,0,0.209291844067708,-0.057171877093976,0,0,0.241415287782745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.260229705148791,0,0,0,0,0,-0.00383118518087935,0.166328756444987,0,0,0.0561240489350178,0,0.21046166102996,0,0,0,0,0.425760176730544,0,0.0297973550848788,0,0,0,0.018070508755703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570802322409667
X601288.CH.EQUITY,0,0,0,0,0,0,0.0194729380760619,0.481334878109478,0,-0.0986007207951239,0,0.111655127751978,0,0,0,0,0,0,0,0,0,0,0,0.0805924385954818,0.0574633804475795,0,0,0,0.0681626738503403,0,0,0,0.0544025683576814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512700829200882,0,0.008893387946799,0
X1299.HK.EQUITY,0,0,-0.0476146160441947,0,0,0,0,0,0,0.110367655465543,0,0,0,0,0,0,0,0,0,0,0,0.0369028023696053,0,0,0.133123626776143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13648910727456,0,0.079205291405833,0.232285737903108,0,0.155192554950582,0,0,0,0,0.238598482696658,0
X601628.CH.EQUITY,0.143303965170038,0,0,0,0,0,0,0,0,0,0,0,-0.0118444311693561,0,0,-0.160985695108548,0,0,0,0.206903636770207,-0.0189104740311961,0,0,0,0,-0.140358767630465,0,0,0,0,0,0,0,0,0.590500940607353,-0.026648644366895,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0527338171079291,-3.46944695195361e-18,0.522285164756488,0,0,0,0,0.0530073594793747,0,0,0.167688451186726,0,0,0,0.0581351120146362,0,0.0728005726944884,0,0,0,0,0,0.10721725002152,0,0,0.0304880691438062,0,0.0473715794204678,0,0,0,0,0,0,0.0599838478563612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.192350374339599,0.118785087540661,0,0,0,0,0,0,-0.0571209769984015,0,0,0,0,0,0,0,0,0,-0.0490047688057118,0,0,-0.0371595264738162,0,0.409708335664868,0,0.14040800633703,0,0,0,0,0,0.00392137961583494,0,0,0,0,0,0,0,0,0.100653967230017,0,0,0,0,0,0.182623684833938,0,0,0
X388.HK.EQUITY,0,0,0,-0.364791806509999,0,0.270273585910109,0,0,0,0,0.0625477970103015,0,0,0,-0.0197120707136934,0,0,0,0.225659254698911,0.345910715154245,0,-0.000898553958335399,0,0,0,0,0,0,0,0,0,0,-0.0810127904092796,0,0,0,0,0,0.173563825640274,0,0,0,0,0,0,0.0752518743271796,-0.0186751237260155,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0683249673712931,0.228603284681395,0,0,0.0858169579155474,0,0,0,0,0,0,0,0,0,0.158845251729151,0.0339619182671961,0,0.363081742096689,0,0,0,0,0,0.00575883017440945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,-0.217654303547813,0.0960097704338938,-0.0608274939400888,0.0353167148981185,0.296438543609227,0,0,0.301743765405155,0,0,0,0,0,0.39516992144697,0,0,0.277241856498773,0,0,0,0,0,0,0,0,0,0,0,-0.389139554989123,0,0,0,0,0,0.166103178385213,0,0,0,0,0,0,0,0,0,0,-0.0194715594746578,0,-0.0627235649513804
