,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.177983196377354,0,0.183061469682204,0,0.159044728002704,0,0,-0.0642290155913615,0,0,0,0,0,0,0,0,0.0727215205936014,0,0,0.139838268886937,0,0,0,0,0,0,0,0,0,0,0,0,0.0669737573387937,0,0,0.00895456397662707,0.0282188357776951,0,0,0,0,0,0,0,0,0.172201967995354,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.103697445215193,0,0.0317065010230015,0.0763782833175697,0,0.0672607733842118,0,0,0.10055523419144,0,0,0.0497672190040237,0,0,0.457571067540004,0,0,0,0,0,0,0,0,0.0815927960304847,0,0.0986162346631889,0,0,0,0,0,0.0556087270951361,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179953359648963
X601939.CH.EQUITY,0,0,0,0,0.287922577665575,0,0.209910190806931,0,0,0,0.135985600145934,0,-0.145383183785978,0,0.0206574421396241,0,0,0,0,0,0.0996949215547188,0,0.487171756268331,0,0,0,0,-0.0662833708259529,0,0,0,0,0,0,0,0,-0.0440392024294611,0,0,0,-0.0129789902186969,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0762323258517333,0,0,0,0,0,0,0,0,0,0,0.196947931658811,0,0,0,0,0,0,0,0.132421157827255,0,0,-0.176001613778744,0.122283204034583,0,0,0,0,0.352474757317293,0.262995382300681,0,0,0,0,0,0,0,0,0,0,0.0726524601116693,0,0,0,0,-0.116948556925355
X601288.CH.EQUITY,0.088788351261295,0,0.0385861479614422,0,0,0,0,0,0,0.0379158003579877,0,0,0,0,0,0.550342870616457,0,0,0,0,0.0748499259024208,0,0.157585252107472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108767894836462,0,0,0,0,0,-0.0440677318945487,0,0.0415945283728117,0,0,-0.0111849381949445,0,0
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.184052754807034,0,0,0.293130695850719,0.279367586167816,0,0,0,0,0,0,0,0.0413495518194993,0,0.0980935375301878,0,0,0,0,0.157328315538613,0,0,-0.0412858982697476,0,0,0,0,0,0,0.0908430790258147,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.153036459449955,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,-0.164604056154252,0.034706533609912,0,0,0,0.376789062414064,0,0,0,0,0,0,0,0.111049588036406,0,0,-0.0482508228129101,0,0,0.147985568562811,0,0,0.338982887021206,0,0.0689257047111613,0,0,0,0,0,0,0,0.0239776596551616,0.0212849890482318,0,0,0,0.0782264305763405,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623375425607316,0,0,0,0,0,0,-0.153053564255003,0,0,0.0273945816238994,0,0.0161633263067978,0,0,0,0,0.124447733402909,0.448633164588534,0,0,0,0.134106798737986,0,0,0,0,0,0,0,-0.175569173832178,0,0.257716940813235,0,0.232529801279706,0,0,0,0,0.174202825168276,0,0
X388.HK.EQUITY,0,0.13938674738262,0,0,0,0,0,0,0,0,0,0,0,0.118375812511183,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.0187526838048583,0,0,0,0,0,0,0.394440684204222,0,0.171482178618953,0,0,0.0443686092367151,0,0,0,0,0.0297849110245584,-0.231913500196414,0,0,0.326569515187037,0,0,0,0,0
X601658.CH.Equity,0.0905966359568944,0.0764991834059664,0,0,0,0,0,0.111489378434419,0,0,0,0,0,0.0878376296285503,0,0.29168123540766,0,0,0.0514123218078321,0,0,0,0.0362100137103939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714390185537473,0,0,0,0,-0.116332024094393,0,0,0.000111331258201099,0.199724035151028,0.0386063467634479,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326111568026806,0,0,0,0,0,0,0.052499600038612,0,0,0,0,0,0.336146243594537,0,0,0,0.0663214933434991,0,0,0,0,0,0,0,0,0.0821465781290318,0,0.223224370409066,0,0.206633664502761,0.00186556352885701,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172517945794894,0,0.474560371391539,0,0.0829478681543662,-0.0722668169120191,0,0,0,0.0797028885205778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165378223075509,0,0,0.0667652386143285,0,0,0,-0.0236981615257974,0,0,0,0.181090654762804,0.0221192540261915
X000001.CH.EQUITY,0,0,0.0420951328310327,0,0,0.552020990049834,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247482293864394,0,0.25274704312193,0.0522647378662209,0.0587970730606562,0,0,-0.250772409150718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,-0.0766392386256442,0,-0.375914805916011,0,0.0469435269577453,0,0,0.163892834131106,0,0,0.075854196098489,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2503648337659,-0.113622756102551,0,0,0,0.250779636579761,0,8.67361737988404e-19,0,0,0,0.103658837201466,0,-0.0397028247634364,0,0,0,0,0,0,0.0165657024308043
X601328.CH.EQUITY,0,0,0.034992495307762,0,0,0.00581115710394699,0.113201301729269,0,0,0.0525340072734045,0.164718062079081,0,0,0.019380426622399,0,0,0.138215104943611,0,0.119392082507835,0,0,0,0,0,0,0,0,0,0.0349086949570571,0,0,0,0.235282887906097,0,0,0,0.0661789809917954,0,0,0,0,0,0,0,0,0,0,0.0100573289832162,0,0.0295347676095813,0
X601601.CH.EQUITY,0,0.436880880309757,0,0.121795035671812,0,0,0,-0.0328413515364087,0,0,0,0.128847419159603,0,0,0,0,0,0,0,0.265332860178551,0,0,0,0,0,0,0,0,0,0,-0.144558581509995,0,0,0,0.188315842538781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000877305856154558
X601066.CH.EQUITY,0,0,0.00332600065455604,0,0,0.0416571910608573,0,0.00573967518297994,0,0,0,5.42101086242752e-20,0.70676648042197,0,0.0937327358033613,0,0,0,0,-0.151875936249134,0,0,0,0.050017158986047,0,0,0,-0.018547054002718,0,0,0,0,0,0,0,0,0,0,0.143682382650986,0,0,0,0,0,0.0149741317520963,0,0,0,-0.0389093903954785,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.394260522695723,0,0,0,0,0.298356758927681,0,0,0,0,0.119501074514354,0,0,-0.057700005694312,0,-0.17924592305202,0,0,0,0,0,0.0184125468511903,0,0,-0.00969761356440426,0,0,0,0,0,0,0,0.573153699285495,0,0,0,0,0,0.269549285258506,0,0
X601319.CH.EQUITY,0,0.0349515641375686,0,0.0393594858500832,0,0,0,0,0,0,0,0,0,0.315612643264115,0,0.079444987141668,0.0577782904988876,0,0,0,0,0,0,-0.0087346735548875,0,0,0,0,0.240836383647263,0.149860775022092,-0.0518311743875393,0,0,0,0,0,0,0,0,-0.0553518423562239,0,0,0,0,0,0,0,0,-0.0362486306459441,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102664152086646,0,0,0,0,0,0.0390348953980101,-0.0699909918986924,0.155703773276462,0,0,-0.286155459058207,0,0,0.271551760397106,0,-0.312695670886091,0,0,0.0529574785398691,0,0,0.169999049571158,0,0,0.221431229976109,0.254781640771824,0,0.269310212072651,0,0,0,0,0.0827565205548369
X600016.CH.EQUITY,0.0186805336788457,0,0,0.0994689477545455,0,0,0,-0.0385496260907979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257901613282479,0,0,0.132033648605401,0,0,0.302066142697293,0,0.00618974915543875,0.11102932034813,0,0,0,0,0.0889692915675784,0,0,0,0,0,0,0,0.0390172071001357,0,0,0.032715996793759,0,0,0
X601998.CH.EQUITY,0,0,0.173113633858477,0,0,0,0,0,0,0,0.0539672685978515,0,0,0,0,0.349213191710949,0,0.121085662671677,0.0675217930440304,0,0,0.026848548768476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898792236807671,0.258337993387205,0,0,0,0,0,-0.0550468731735992
X1109.HK.EQUITY,0,0,0,0.161378965383952,0,0,0,0.0767086405281247,0,0,0,0,0,0,0,0,0.125639740314769,0,0,0,0.232396761621566,0,0,0,0,0,0,0,0.0460734096882803,0,0,0.0865853727912732,0,0,0,0,0.132300932080411,0,0,0,0,0,0,0,0,0,0,0,-0.0677332371565487,0,0
X300059.CH.EQUITY,0,0,0,0.108068906946507,-0.0458957763217087,0,0,0,0,0.0341556869728343,0,0,0,0,-0.0424051102106799,-0.0180411693400963,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696662040960284,0,-0.00822571146731365,0,0.273364499671406,0,0,0,0,0,-0.0173399620894804,0,0,0,0,0,0,-0.0330806047155221,0.0806872425337568,0,0,0.482093942655907,-0.00870329255832871
X002142.CH.EQUITY,0,0,0,0,0,0.642627225434049,0.103611935311288,-0.216631019348507,0,0,0.0484815446824931,0,0,0.133093584168612,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,-0.22094018754416,0,0.0471551188596333,0,0,0,0,0,0,0,-0.0921743790079305,0.16324756340925,0,0,0
X2388.HK.EQUITY,0,0,0.0189062225418052,0,0,0,0,0,0.333656073134743,0.177611630379974,0.389234375034356,0,-0.00773416006114152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0921181799737689,0,0,-0.123434561735866,-0.488376304982139,0,0.266078414963537,0,0,0.101244633156615,0,0.00868351416692602,0,0,0,0,0,0,0,0,-0.0432586621029194
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.414480327945066,0,-0.106736379899121,0,0,0.1752643169887,0.129333137829054,0,0,0.0641423940587001,0,-0.0479260015882374,0,0,0,0.00716358511759127,0,0,0.357362968251477,0,0,0,0.0688051016480064,0,0,0,-0.231324041722422,0.0288907434855512,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.093627188649666,0,0,0,0.0313083410286783
X600048.CH.EQUITY,0,0.0258285030636181,0,0,0.0293655484418629,0.156035253305678,0,0,0,-0.00232761437582831,0,0,0,0,0.467998619985627,0,0,-0.0592532492826065,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.262980906963178,0,-0.114680568852172,0,0,0,0,0,0,0,0,0.106684894193607,0.00835411569934696,-0.0370515121365564,0,0.039455491302354,0,0.279524042059828,0,0,0.0131037143636227
X601818.CH.EQUITY,0.231369653280858,0.0111940503100653,0,0,0,0,0,0.0118457354057758,0,0,0.0386782464434234,0.129791055385449,0,0,0,0,0,0.0243184519076893,0,0,0,0.0724201565227737,0,0,0,0.0292358787326305,0,0,0,0,0,0,0.093243011473724,0,0,0,0,0,0,0,0,0,0,0,0.159647594429544,0,0,0.142109568897954,0,0,0
X2007.HK.EQUITY,0,0.308735293654102,0,0,0,0,0.0509403821669083,0,0,0,0,-0.0763949191209087,0,0,0.0796722851688704,-0.811824842533692,0,0,0,0,0,0,0,-0.0284778356375916,0.232343148514914,0,0,0,0.384224824972751,0,0,0.361681752458799,0,0,0,0,0.380506776490336,0,0,0,0,0,0.0389051123975509,0,0,-0.0774727664013769,0,0,0,0,-0.140736557721129
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.109714000027718,0,-0.220858288936129,0,0,0,0,-0.0768073229409778,0,0,0,0.33171740133387,0,0,0.134897551103612,0,0,0,0.0304484798447336,0,0,0.305714154326215,0,0,0,-0.0300607439983718,0,0.267610173063541,0,0,0,0,0,0,0,0,0,0,0,0.00479639274772005,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0724428402688383,0,0,0.0894321438411672,0,0,0,0,0,0.0425400632930278,0,0,0.160556480960343,0.0595327510146421,0,0,0,0,0,0,0,0.0834968853090021,0,0.0479688789044427,0,0.030425985663577,0,0.0563155976153459,0.243182510262268,0,0,0.07374562217178,0,0,0.215772847804299,0.00930888278145429,0,0.0160855408022596,0
X600999.CH.EQUITY,0,0,0,0.179932560494279,0,0,0,0,0,0,0,0.147242402295166,0.138739335406606,0,0,0,0,0,0,0,0,0,0,0.11970490817875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807837654501171,0,0,0,-0.0721281971672562,0,-0.0110583420570857,0.0619668418604804,0,0.122196299503702,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.38707394731032,0,0,0,0,0.0502212216135601,0,0,0,0,0,0.151310204121403,0,0.107618454500144,0,0,0.00727432132264552,0,0,0,-0.165508203748092,0,0,0,0,0,0,0,0,0.0051466793375628,0,0,0.0810498796041875,0.153661854373446,0,0,0,0.17610902252445,0,0,0.0254131199890938,0,0,0,0,0,0,-0.099190264519294
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.240256751847162,0,0.0128700348338437,0,0.108114231740569,0,0,0.0370722939156751,0,0,0,-0.0699825141391963,0.20930100238487,0,0,0,0,0,0,0,0.237743971625008,0.0373177535305277,0.00353759246262789,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00670589837701165,0,0
X267.HK.EQUITY,0,0,0,0,0,0.231768548726326,0,0,0,0,0.130795132300448,0,0,0,0,0,0.0474758962429505,0,0,0,0,0,0,-0.0440815286676444,0,0,0,0.00847448417308978,0,0,0.0952371801271438,0.298839352753539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121907268552072,0,0,0.13520932884245,0,0
X601211.CH.EQUITY,0,0,0,0.0586643476631294,0,0,0.0190381478068954,0,0,0.0602781914722937,0,0,0,0,0,0,0,0,0,0.362739818408866,-0.075869617744806,0,0,0,0.101129341270795,0,0,-0.0819783619351949,0,0,0,0,0,0.147289667945521,0,0,0,0,0,0,0.150941359541091,0,0,0,0,-0.070341834795024,0,0,0,0,0
X002736.CH.EQUITY,0.128062328927223,0,0,0.134057197795341,0,0,0,0,0,0.0308939813392204,0.0551621423705308,0,8.67361737988404e-19,0,0,-0.0436831723060746,0,0.10182640305187,0,0,-0.0390920497691849,0,0,0,0,0.0383145418096665,0,-0.0417188385707644,0,0,0,0,0,0.220135484400678,0,0,0,0,0,0,0.173416263460235,0,0,0,0,0,0,0,0.0327845683304612,0.106181370654044,0
