,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.278810181890123,0.024801258818823,0.0472271618952593,0,-0.0190406198843619,0.263494302645685,0,0,0.00226488794343906,0.0807747945791715,0,0,0,0,0,0,0,0,0,0,0,-0.042725346404846,0.18377691048002,0,0,3.46944695195361e-18,0.053680619563425,0,0,0.0273955006706508,0,0,0,0.0297030014943904,0,0.113600475517535,0,0,0,0,0,0,0,0,0,0,-0.0239074240876832,0,0
X601318.CH.EQUITY,0,0,0.252725568936775,0,0,0,0,0,0.0321268487354681,0,6.93889390390723e-18,0,0.0488798842704003,0,0.159789201772319,0,0,0,0,0,0,0.11637647345383,0,0,0,0,0,0.160787772802883,0,0,0,0,0,0,0,0,0,0,0,0.0484362123046971,0.0707793195152958,0,0,0,0.0535814945891193,0,0,0,0,0,-0.0699028341162471
X601939.CH.EQUITY,0.475636277131345,0.0481609279392606,0,0,0,0,0,0.251340704967246,0.224352748725756,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0437835534189294,0,0,0,0,0,0.0667944510754136,0,0.263549752932692,0,-0.0611262904363985,0,0,0,0,0,0.0397613108075326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.135884828015475,0,0,0,0,0.512942928564119,0,-0.0524293623414736,0,0.0142465180615861,0,0,0,0,0,0,0,0,0,0,0.142470868052191,0,0.00879463639541675,0,0,0.145430834045364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176406006310427,0
X600036.CH.EQUITY,0,0,0,0,0,0.170163366269318,0,0,0,0,0,0,0.074765397030899,0,0,0,0,0.0440914724698697,0,0,0,0,0,0,0.033986614075789,0.496786149073754,0,0.158928205694253,0,0,0,0,0,0,0,0.034962906202723,0,0,0,-0.0904729822439586,0,0,0,0,0,0,0,0,0,0,-0.101272497569873
X1299.HK.EQUITY,0,0,0,-0.0863261747281126,0,0,0,0,0,0.185261898865343,0,-0.0530118154889881,0,0,0,0,0,0,0,0,0.0597863614658101,0,0.147894704393719,0,0,0,0,0,0,0,0,0,0,0,0,0.0995442339674056,0,0.147503739169093,0,0,0.134812202500228,0.108969653225883,0.0520637963795038,0,0,0,0,0,0.209371138696622,0,0
X601628.CH.EQUITY,0.0716355420956605,0,0,0,-0.0345544524052116,0,0,0,0,0,0,0,-0.00324253423533686,0,0,-0.172444544763465,0,0,0,0.314322671247245,0,0,0,0,0,0,-0.0807425145187488,0,-2.16840434497101e-19,0,0,0,0,-0.0951187319377533,0,0,0.622808006684399,0.0658817065780241,0,0,0,0,0,0,0,0,0,0,0,0.0291370391642941,0
X601988.CH.EQUITY,0,0,0.0748750091843188,0.441795761726749,0,0,0,0,-0.0916535559519235,0,0,0,0,0,0,0,0.280043212779375,0,0,0,0,0,0,0,0.083510704805281,0,0.0452543844940549,0,0,0,0,0,0,0,0,0,0,0.00190624111169079,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.221008320495981,0.134203971068618,0,0,0,0,0,0,-0.0636032094826714,0,0,0,0,0,0,0,0,0,-0.0594882283682692,0,0,0.430081744427554,0.159492240511098,0,-0.0396888803943581,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.000281091824487214,0,0,0.11369498534133,0,0,0,0,0.208213474447406,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.290032981361391,0.262591616736312,-0.0306689003376718,0,0,0,0,0,0,0,0,0,0,0,0.272551633748161,0.314794182951141,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841095772481873,0,0,0.114044289837666,0,0,0,0,0,0,0.0428319686695758,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.180121219469252,0,0,0,0,-0.0168554333278669,0,0.0952500578295662,0.430597013974887,0,-0.0445789665185575,0,0,0,0,-0.127200252336082,-0.116194451340949,0,-0.066910860101871,0,0,0,0,0.207518187525593,0,0,0,0.0706855728559292,0,0,0,0.114862970324785,0.0597508065002152,0,0,0,0,0,0,0,0,0,0,0.0128477591784207,0,0,-0.00473246912505515
X601658.CH.Equity,0,0,0,0.375260147125932,-0.250736254154882,3.46944695195361e-18,0.0266488490440699,0.14158597666186,0,0,0.195254051295852,0,0.0177494180390058,0,0,0,0.270145492795172,0,0,0.149196707103122,0,0,0,0,0,0,0,0.168238744218663,-0.309750203491319,0,0.0448661629670078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278961819111544
X000001.CH.EQUITY,0,0,0,0,0.283259946312413,0,0,0,0,0,0.402496843506629,0.0390482915540249,0,0,0.175980769463845,0,0,0,0,0.0325834859237986,0,0,0,0,0,0,0.149122313418021,0,0,-0.0105082227624993,-0.0942044888639534,0,0,0,0,-0.212180472935175,0,-0.0728861263012044,0,0,0,0,0,0,0,0,0,0,0,0,-0.120676768155181
X600030.CH.EQUITY,0,0.0744483643265202,0,0,0,0,0,0,0,0.00814943508345175,0,0,0,0,0,-0.0369862874264875,0,0,0.145487909205521,0.197766600998432,0,0,0,0,0,0,0,0,0.0342571498244785,0,0,0,0.143078729759215,0,0,0,0.0529837150533887,0,0,0,0,0,0,0.214618062087384,0.136034279596894,8.67361737988404e-19,0.0577918939846356,0,0,0.0791750055699788,0
X601601.CH.EQUITY,0,0.465388550475831,0,0,0,0,0,0.135089040757344,0,0,0,0,0.231560435887978,0,0,0,0,0,0,0,0,0.184415788436287,0,0,0,0,0,0,0.00439113105649518,0,0,0,0,0,0,0,0,0,-0.0907352273103862,0.0547995422239901,0,0,0.0120135099621654,0,0,0,0,0,0.0404694916271493,0,0.0421913070645753
X000002.CH.EQUITY,0,-0.0879955527420459,0,0,0,0,-0.050754988344275,0,0,-0.152382159839662,0,0.0758574757273603,0,0,0,0,0,0,0,0,0,0,0,-0.0243456775019746,0.259703922048723,0,0,0,-0.118176083625675,0,0.125919935997008,0.417987445078811,0,0,0,0,0,0.0333061755355984,0,0,0,0,0,0.25433921555601,0,0,0,0.0765652276751832,0,0,0
X601328.CH.EQUITY,0,0,0.0654009325763182,0,-0.0198453558429039,0,0,0.0613315897546254,0,0,0,0.171660619602166,0,0,0,0,0,0.265083076262126,0,0,0,0,0,0,0.0628144399212465,0.104278282557243,0,0,0.000974747753363075,0,0,0,0,0.103430964257377,0,0,0,0.124714799737966,0,0,0,0,0,0,0,0,0.0528128510728184,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.102679010908833,0,0,0,0,0,0,0.00378842247941973,0,0,0,0,0.462616086493927,0,0,0,0,0,0,0,0.073942686293818,0,0,0,0,0.027912465775452,0,0.0301803873916761,0,0,0,0,0,0,0.0604629593023027,0,0,0,0,0,0,0,0.0160995739537603,0,0,0,0
X601066.CH.EQUITY,0,0,0.0425371673398487,0,-0.130725806892678,0,8.67361737988404e-19,0,0,0,0,0.00229041776689149,0,0.540843797594054,0,0,-0.0345864306313839,0,0,0,0,0,-0.140917712646099,0,0.194783639539674,0,0,0,0,0,0,-0.0260971928707289,0,0,0,0,0,0,0.290352361421291,0,0,0,0,0,0,0,0.052996857986155,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0333529556771,0,0,0,0,0.0598102891362823,0,0.0578356365483419,0,0,0.0750380171584865,0,0,0,0.237175086403952,0,0,0,-0.0665856726763922,0,0,0,0,0,0,0.00484931626589551,-0.0561152127611332,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.407562753880145,0,0.221294717064647,0,0,0.00522544516729961,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161946677950214,0,0,0,0,0,0.00258450395170109,0,0.0298095828520594,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0.358777577224342,0,0.112934714505394,0.503155787896338,-0.0106321185052951,0,-0.428112827128905,0,-0.114493347048991,0.0202663702296813,0.0484610419110988,0
X601319.CH.EQUITY,0,0.0688295347524229,0.20903727448239,0,0,0.0138959184005267,0,0,0,0,0,0,0,0.266179815751089,0,0,0,0.0851524831531068,0,0,0,0,0,0,0.00943180199901561,0,0,0,0,0,0,0,0,0.00665172746031678,0,0,0.130095452260848,0,0,0,0,0,0,0.0126120983965654,0,0.0125170087799709,0,0,0,0,0
