,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.177984007401643,0,0.183049143749095,0,0.159057724632921,0,0,-0.0642348688145019,0,0,0,0,0,0,0,0,0.0727198617961793,0,0,0.13983889908858,0,0,0,0,0,0,0,0,0,0,0,0,0.0669624624021898,0,0,0.00896319739341825,0.0282142517832469,0,0,0,0,0,0,0,0,0.172201518242015,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0640083265636681,0,0.149675263595528,0.0369485140964235,0,0.0251605794955309,0,0,0.206204584405769,0,0,0,0,0,0.302890548453507,0,0,0,-0.0336877614893093,0,0,0,0,0,0,0.0377679679522936,0,0,0,0.17434241531419,0,0.052736908582182,0,0,0,0,0,0.0257022630301626,0,0,0,0,0,0,0,0,0.142608837923333,0
X601939.CH.EQUITY,0,0,0,0,0.139617549991686,0,0.349687257287163,0,0,0,1.0842021724855e-19,0,-0.164507994094485,0,0,0,0,0,0,0,0.0136659313909924,0,0.59095316929543,0,0,0,0,-0.0171308315978177,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252544480677168,0,0,0,0,0,0,0,0,0,-0.122105530678422,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0915573258139144,0,0,0,0,0,0,0,0,0,0,0.220785504097589,0,0,0,0,0,0,0,0.0855709326960855,0,0,-0.197069838557664,0.134998858578944,0,0,0,0,0.382629677992005,0.230828776966133,0,0,0,0,0,0,0,0,0,0,0.0708739676211683,0,0,0,0,0,0.0164806993791813,-0.118352206886097
X601288.CH.EQUITY,0.0836348003631166,0,1.35525271560688e-20,0,0,0,0,-0.0116149670181782,0,0.0110834335835398,0,0,0,0.0416474636149778,0,0.453489187961808,0,0,0,0,0,0,0.321411300326878,0,0,0,0,0,0,0.000691689843929013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261166878264439,0,0,-0.0156925709680452,0,0,-0.0604623460441029,0
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.297686847856726,0,0,0.247300905269486,0.202438570383651,0,0,0,0,0,0,0,0,0,0.0377117932079616,0,0,0,0,0.166325075951982,0,0,-0.0210500510901948,0,0.0813573179531029,0,0,0,0,0.104352927624409,0,0,-0.0070525825468217,0,0,0,0,0,0,0,0,0,-0.115025179406548,0,0,0,0,0,0,0.0837664577467768,0,0.0603101228333251
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.359603239524749,0,0,0,0,0,0,0,0.0314428312640825,0,-0.0355621493033718,-8.63485928270236e-05,0,0,0.0667630105344569,0,0,0.226804598638662,0,0.0233533150270478,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.0911783271211039,0,0.0809426459736017,0,0,0,0,0,0,0,0,0,-0.125129886863969,-0.156375827197611
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623338193424042,0,0,0,0,0,0,-0.153061942505428,0,0,0.0274092826365469,0,0.0161528161336275,0,0,0,0,0.124450871092494,0.448630990495005,0,0,0,0.134121600787892,0,0,0,-3.46944695195361e-18,0,0,0,-0.175573095075567,0,0.25772802728898,0,0.232523338663462,0,0,0,0,0.174191058975511,0,0,0,0
X388.HK.EQUITY,0,0.179335116474602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142226672230361,0,0,0,0,0,0,0,0.29042278401152,0,0.215802215114913,0,0,0.142484146584321,0,0,0,0,0,-0.10594781757958,0,0,0.253717526610958,0,0,0,0,-0.0642408180653853,0,0
X601658.CH.Equity,0.0905829363814282,0.0764960322348605,0,0,0,0,0,0.111488514967828,0,0,0,0,0,0.0878158359018203,0,0.291685216869412,0,0,0.0514135666080098,0,0,0,0.0362267527785681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714368775590074,0,0,0,0,-0.116331213446784,0,0,0.000100693447035675,0.199755524129341,0.0386062854523588,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303606925941022,0,0.00783503357367022,0,0,0,0,0.0574224091944143,0,0,0,0,0,0.327362312447561,0,0,0,0.0622897466929067,0,0,0,0,0,0,0,0,0.0771123726233129,0,0.227852576561993,0,0.205825424868881,0.00748197252613131,0,0,8.67361737988404e-19,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172517945794894,0,0.474560371391539,0,0.0829478681543662,-0.0722668169120191,0,0,0,0.0797028885205778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165378223075509,0,0,0.0667652386143285,0,0,0,-0.0236981615257974,0,0,0,0.181090654762804,0,0,0.0221192540261915
X000001.CH.EQUITY,0,0.0284721108386075,0,0,0,0.578003177169487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070826550751313,0,0.241541015633438,0.0684739941474759,0.0385433035994458,0,0,-0.250589265929451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00947060458304835,0
X000002.CH.EQUITY,0,0,0,-0.37070011480719,0.0589208762793639,0,0,0,0.244111124608994,0,0,0.0390758225878874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104526256691102,0,0,0,0,0.255253655164296,0.0342286584580766,-0.0999677531584949,0,0,0,0.0689379388648275,0,-0.0250624618299939,0,0,0,0,0,0,0,0.0945759596660299,0.029136008067559
X601328.CH.EQUITY,0,0,0.0350092703740983,0,0,0.00577632484996512,0.113167661578433,0,0,0.0525473521580247,0.164706556768464,0,0,0.0193663365718797,0,0,0.138211190447909,0,0.119410420279507,0,0,0,0,0,0,0,0,0,0.0349621906693264,0,0,0,0.235324312847307,0,0,0,0.0661847246890891,0,0,0,0,0,0,0,0,0,0,0.0100366997637899,0,0.0295072048769787,0,0,0
X601601.CH.EQUITY,0,0.435519409166808,0,0.123094506129587,0,0,0,-0.0325971192177784,0,0,0,0.129748472376393,0,0,0,0,0,0,0,0.263988166350752,0,0,0,0,0,0,0,0,0,0,-0.144599471807381,0,0,0,0.188553847631345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875690734535771,0
X601066.CH.EQUITY,0,0,0,0,0,0.0207686721270562,0,0,0,0,0,0,0.655154266054249,0,0.0779475204810312,-0.00218106961221854,0,0,0,-0.124417644510514,0,0,0,0.0369616446795482,0,0,0,-0.013576559232581,0,0,0,0,0,0,0,0,0,0,0.171989112126295,0,0,0,0,0,0.0164990976792938,0,0,0,-0.0280408266554694,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.384614698445673,0,0,0,0,0.326620227842126,0,0,0,0,0.158352106691005,0,0,-0.0442762267767542,0,-0.203124369309642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548219555264273,0,0,0,0,0,0.273879150724037,0,0.00450273672911288,0.0405172887502221,0
X601319.CH.EQUITY,0,0,0,0.0632197525228098,0,0,0,0,0,0,0,0,0,0.307300095400492,0,0.0373362773512757,0.0377930696384682,0,0,0,0,0,0,-0.00383754416930907,0,0,0,0,0.269877810755787,0.187320668463429,-0.0332408019675806,0,0,0,0,0,0,0,0,-0.0462320540269922,0,0,0,0,0,0,0,0,-0.0196989088644576,0,0,-0.0236800890706738,0
X16.HK.EQUITY,0,0,0,0,0,0,0.0757471704923992,-0.0596665149237172,0,0,0,0,-0.220857356434034,0,0.00189058927024165,0,0,-0.124205241208519,0,0,0,0,0,0,0,0,0,0,-0.320505929960193,0,0,0.357733965957914,0,0,0,0,0.0938134504299686,0,0,0.0987538519427859,0,0,0.144118162576098,0.154492301072926,0,0.214981998625197,0,0,0,0,-0.181726967573569,0,0.0152522110830342
X600016.CH.EQUITY,0.0186717107110483,0,0,0.0994451008457478,0,0,0,-0.0385505703317378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257908082757028,0,0,0.132044386791214,0,0,0.302077270260292,0,0.00617309491727985,0.111053459843346,0,0,0,0,0.0889576129472758,0,0,0,0,0,0,0,0.039012973578044,0,0,0.0327225870063713,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.173119018454537,0,0,0,0,0,0,0,0.0539703606128926,0,0,0,0,0.349210908199709,0,0.121077789909674,0.0675182869845338,0,0,0.026850200808218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898772978988403,0.258348725682038,0,0,0,0,0,0,0,-0.0550467013302736
X1109.HK.EQUITY,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.107466756666475,0,0,0,0.0162198410362796,0,0,0.054658135120513,0,0,0,0.013692227754085,0.0837876839069521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200874673647283,0,0,0.131299190383017,0,0,0,0,0,0,0,0,-0.0122244280556454,0,-0.0972770758817773,0.112667744316198,0
X300059.CH.EQUITY,0,0,0,0.0895393662332168,0,0,0,0,0,0,0,0,0,0,-0.0327226154132057,-0.0240803564816733,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359413372131417,0,-0.0107889952429717,0,0.254446154241612,0,0.00457284825261585,0,0,0,0,0,0.0250917445062674,0,0,0.0148420412687017,0,-0.017542489449115,0,0,0,0.506061556818107,0,0.0204340331696202,0
X002142.CH.EQUITY,0,0,0,0,0,0.723352126015806,0.077787110160823,-0.22524320483334,0,0,0,0,0,0.150925550379991,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,-0.200485680329364,0,0,0,0,0,0,0,0.0266811217207877,0,0,0.017565891997418,0,0,0,0,0
X2388.HK.EQUITY,0,0,-1.73472347597681e-18,0,0,-0.061529854340669,0,0,0.288768366765557,0.191976529789703,0.268001663909329,0,-0.095633110955744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120519922032375,-0.131560824825925,0,0,-0.0568708465826248,-0.260558881363843,0,0.266414444503666,0,0,0.106749234298413,0,0,0,0,0,0,0,0,0.0703223835575175,0,0.145108584719621,-0.013574633569481,-0.114129594629809
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.414482202225162,0,-0.106734872945552,0,0,0.175263539959333,0.129334404517476,0,0,0.0641421345133776,0,-0.0479277268935635,0,0,0,0.00716408600587699,0,0,0.357361507200631,0,0,0,0.0688049937710011,0,0,0,-0.231323480457137,0.0288909658037569,0,0,0,0,0,0,0,0,0,0,0.0936273063561352,0,0,0,0,0,0.0313085007126086
X600048.CH.EQUITY,0,0.0426970062395295,0,0,0.0275031895110402,0.0988554599642775,0,0,0,-0.0280368834884131,0,0,0,0,0.464962205667036,0,0,-0.0887038796393556,0,0,0,0,0,0,-0.0186637055412639,0,0,0,0,0,0.273476801966437,0,-0.0520507034006967,-0.0189633161518499,0,0,0,0,0,0,0,0.107260108998282,-5.42101086242752e-20,0,0,0.0181233767706371,0,0.314335795909175,0,0,0,0,0
X601818.CH.EQUITY,0.231368382936391,0.0111971161466131,0,0,0,-4.33680868994202e-19,0,0.011836552570851,0,0,0.0386737085382433,0.129793233524006,0,0,0,0,0,0.0243243378695915,0,0,0,0.0724280135511952,0,0,0,0.0292269563515652,0,0,0,0,0,0,0.0932354840267949,0,0,0,0,0,0,0,0,0,0,0,0.159646290979919,0,0,0.142107668055067,0,0,0,0,0
X2007.HK.EQUITY,0,0,-0.0851061783619736,0,0,0,0.159963524792225,0,0.0200056276483313,0,0,-0.137895546427588,0,0,0,-0.663756106492677,0,0,0,0,0,0.0823968730347859,0,-0.072766080819533,0.160996142744266,0,0,0,0.232444112960398,0,0,0.274129981155195,0,0,0,0,0.47886803115906,0,0,0,0,-0.0252998012491725,0.232260325302376,0,0,0,0,0,0,0,0.0585240705209503,0.185099427314907,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.109713583290689,0,-0.22085519498288,0,0,0,0,-0.0768083919691828,0,0,0,0.331717547438675,0,0,0.134900103658436,0,0,0,0.0304447519851706,0,0,0.305714018540678,0,0,0,-0.0300627431257127,0,0.267613541160988,0,0,0,0,0,0,0,0,0,0,0,0.00479796943630945,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0724428402688383,0,0,0.0894321438411672,0,0,0,0,0,0.0425400632930278,0,0,0.160556480960343,0.0595327510146421,0,0,0,0,0,0,0,0.0834968853090021,0,0.0479688789044427,0,0.030425985663577,0,0.0563155976153459,0.243182510262268,0,0,0.07374562217178,0,0,0.215772847804299,0.00930888278145429,0,0.0160855408022596,0,0,0
X600999.CH.EQUITY,0,0,0,0.179932560494279,0,0,0,0,0,0,0,0.147242402295166,0.138739335406606,0,0,0,0,0,0,0,0,0,0,0.11970490817875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807837654501171,0,0,0,-0.0721281971672562,0,-0.0110583420570857,0.0619668418604804,0,0.122196299503702,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.378451650882987,0,0,0,0,0.0478632128317864,0,0,0,0,0,0.105973883353982,0,0.113867908057797,0,0,0.00552389276744527,0,0,0,-0.14768306262368,0,0,0,0,0,0,0,0,0.115589132879879,0,0,0.0404108598410984,0.16813478410774,0,0,0,0.141127094115659,0,0,0,0,0,0,0,0,0,0,0,-0.101755524882608
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.240257208888603,0,0.0128706135459246,0,0.108115505494943,0,0,0.0370711030710505,-1.73472347597681e-18,0,0,-0.069982583457163,0.209300995775012,0,0,0,0,0,0,0,0.237746843698126,0.0373158977091786,0.00353737102745306,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00670624424514915,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.231776524053663,0,0,0,0,0.130781872897555,0,0,0,0,0,0.0474706045240157,0,0,0,0,0,0,-0.0440868366642938,0,0,0,0.00848228088666287,0,0,0.0952394829534773,0.298835329161294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121913972332844,0,0,0.135205683984887,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.0586639653677672,0,0,0.0190382337803904,0,0,0.0602782766873739,0,0,0,0,0,0,0,0,0,0.36273970571936,-0.0758693044297306,0,0,0,0.101129853721631,0,0,-0.0819786365363364,0,0,0,0,0,0.147289910687598,0,0,0,0,0,0,0.150940597371895,0,0,-4.33680868994202e-19,0,-0.0703415380248778,0,0,0,-1.73472347597681e-18,0,0,0
