,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.140084501066621,0,0,0,0,0,0,-0.00191552786644138,0,0,0,0,0,0,0,0,0,0,-0.0198627392362491,0.018849363057613,0,0.348017204622851,-0.180923057114369,0.425743974154323,0,0,0.248381475319721,-0.0915706518877609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220881927712303,0
X601318.CH.EQUITY,0,0,0,0,0,0.308148402317449,0,0,0,-0.0737348737265386,0,0,0,0.0534779183294592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533639264652728,0.105520143008069,0,0,0,0,0.25610710662398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591151633192096,0
X601939.CH.EQUITY,0,0.047747638908959,0,0.79575240431732,0,0,0,0,0,0.0469484347474279,0.0303006478048127,0,-0.0276111395204377,0.0207898372756569,0,0,0,0.0833862129868781,0,0,0,0,0.00108243011242323,0,0,0,0.0218903806884867,0,0,0,0.0221550831831593,0,0,0,0,0,0,0.0799673397352662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.93807840051236,0,-0.0936400587127909,0,0,0,0,0,0,0,0,0,0.0325123302513805,0,0,0,0.0265477135436619,0,0,-0.0157265313430391,0,0,0,0,0.0791531173868291,0,0,0,0,0,0,0,0,0.0756282152779451,0,0,0,-0.0447914161498645,0,-0.0792781446413107,0,0,0,0,0,0,0,0,0,0,-0.0158552847130258
X601628.CH.EQUITY,0.00494816878861805,0,0,-3.46944695195361e-18,0,0,0,0,0,0.295890969607999,0,0.127948254149438,0,0,0,0,0,0,0,0.42792526557537,0,0,0,0,-2.77555756156289e-17,0,-0.0388194852431869,0,0,0,0,0,0,0,0,0,0,0.0828154226273091,0,0,0,0,0,0,0,0.0399427548624002,0,0.244263631131434,0,0,0.0128576201066741,0.0224572868007828,0
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0686114914119201,-0.0230789078979595,0,0,0,-0.0291645683856097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547635092919738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010232738290715,0,0,0,0.00135785095419562,-0.117019634913825,0,0,0.996637049073221,0,0.0209428184472894,0
X1299.HK.EQUITY,0,0,0,0,0.103880215637975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297225570095638,0,0,0,0,0,0,0,0,0,0,0.128769656719368,0.306672964976062,0,0,0,0,0,0,0,0,0.0343994158881318,0.0572459832867233,0,0,0,0.0510617491738498,0,0,0,0.10585064112831,-0.0307564228077011
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176356471786558,0,0,0,0,0,0,0,0.196201082816487,0.520390176980809,0,0,0,0,0,0,0,0,0,-0.146639630358842,0.081395156259362,0,0,0,0,0,0.124503967546056,0,0,-0.155302346727495,0.0327990284757788,0,0,0,-8.67361737988404e-19
X388.HK.EQUITY,0,0,0,0,0.163585048033232,0,0,0.17162615752971,0,0,0,0,0.0570201129929344,0,-1.73472347597681e-18,0,-0.0289680293649138,0,0,0,0,0.266222846710223,0,0,0.135982056217115,0,0,-0.00644264423802637,0,0,0,0,0,0.0996804087812455,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.235903806712577,0,0,0.268226738074914,0
X601658.CH.Equity,0,0.152407276314045,0.0803356800892438,0.176203049829935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617873219591313,-0.0132247305048347,0,0,0,0,0,0,0,0.160790445280837,0,0,0,0,0,0,0,0,-0.141569605282895,0,0,0,0.715973351586602,-0.0575311800670711,0,-0.226972026145528,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0424438868664018,0,0,-0.00476001000234686,-0.00745344452808718,0.0971560726502486,0.0399015446306411,0,0.373903863268267,0,0,0,0,0,0,0,-0.0453438050476444,0,0,0,0.0117613274627296,0,0,0,0,0,0,0,0,-0.0187258448970288,0,0.11347958767734,0,0,0,0.161966570124959,0.0294963938190287,0,0,0.0743249913120037,0,0,0,0.188465000989382,0,0,0,0,0.0965780268984002
X601066.CH.EQUITY,0,0,0,0,-0.0242698330272251,0,0,0.039480143329747,0,0,0,0.699323250935538,0,0,0.0165537344231351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974900260215608,0,0.171926920060898,0,0,0,0.0001807022816599,0,0,0,0,0,0,-0.0155491604197061,0,0
X601166.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.106834522328949,0.304852724626176,0.00760767888462645,0,0,0.0466146557469025,0,0,0,0,0,0.0462543397814379,0,0,0,0,0,0.0719838196401771,0.0208032178140552,0,0,0,0,0,0,0,0.102382624735949,0,0,0,0,0,0.0498878505320775,0.0239953991808807,0,0,0,0,0,0,0,0,-0.0404031498930584,0,0.309946425557775,0,0,0.0193643243429689
X000002.CH.EQUITY,0,0,0.0457222593965808,0.178536224476365,-0.0708146475889894,0,0,0,0,0.000258030547671882,0,0,0.183590378946982,0.106649637305794,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0622926474740718,-0.0443975047175523,0,0,0,0,0,-0.139151529157926,0.140063715477211,0,0,0,0,0,0,0,0.254428529021996,0,0,0,0,0,0,0,0,0.00712683926638188
X601328.CH.EQUITY,0.0088181218448741,0,0,0.265930711678804,0,0,1.0842021724855e-19,0,0,0,0,0.0433921984093728,0,0,0,0,0.0660628315736525,0,0,0,0,0,0.330635587266514,0,-0.0538956768636878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115739332918347,0,0,0,0,0.113345108424923,0,0,0,0,0.00713251949928865,0,0,0
X600000.CH.EQUITY,0,0,0.112547584169691,0.230649863228125,0,0.149388258738465,0,0,0,-0.0243718527077832,0,0,0,0,0,0,0,0,0.00135761571852999,0,0,-0.074086234363503,0,0,0,0,0,0,0,0,-0.0482097404796403,0,0,0,0.290299307896973,0,0,0,0,0,0,0.714502710334009,0,0,0,0,0,0,0.0842256183277842,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.366694611047896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973771927345148,0.0215075446236548,0,0,0,0,0.0101923756135649,0,0,0.0903628276231617,0,-0.145153676348256,0,0,0,0,0,0,0,0,0.300023561618541,0,0.0906151658793097,0,0.031692912323199,0,0,0,0,0,0,0,-0.138076051890443,0
X601319.CH.EQUITY,0,0,0,0.148070498072088,0,0,0,-0.0979833212241392,0,0,0,0,0,0,0.293986145809116,0,0,0,0,0.191553117765461,0,-0.0213760956511269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795205464472018,0,0,0,0.10856008975327,0,-0.0219645742022616,0,0,0,0.111585838214872,0,0,0,-0.0807743894913087,0,0
X601601.CH.EQUITY,0,0,0,0,0.28058409587666,0.022862533298619,0,0,0,0,0,0,0,0,0,0,0,0.0406852258797845,0.529250789508824,0,0,0,0,0,0.0344508517948536,0.0396814117906138,0,0.17921306172282,0.119650094326236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260274570331943,0,0,0,-0.106003830853995,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0882633072804067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405751878101752,0,0,0,0,0,0,0,0.0442094099886104,0,0,0,-0.0304167805795578,0.110503650257548,0,0,0,0.0397475954779322,0,0,0.294615334405853,0,-0.04735273181138,0,0,-1.73472347597681e-18,0,-0.0607825907887077
X1109.HK.EQUITY,0,0,0,0,0,0.233193234182822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579386202942478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106207959865292,0,0.0234678867158656,0,0,0.0884971508895978,0,0,-0.0164379659989121,0.011248253794813,0,0,0
X600016.CH.EQUITY,0,0,0,0.0438367738750451,0,0,0,0,0,0,0,0,0,0.0805801104818069,0,0.111253024453004,0,0,0,0,0,0,0,0,0,0,0.0704656078139388,0,0.0291630424296054,0,0.021012873232775,0.20308662480002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682749986505768,0,0,0,0,0,0
X601998.CH.EQUITY,0.238085498984196,0,0,0,0,0,0,0,0,0,0,0,0,0.0515952924885779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267239878181297,0,0,0,0,0,0,0,0,0,0,0,0.151632804547471,0,0,0.490445553562104,-0.125176572129891,0,0
X300059.CH.EQUITY,0,0,0,0,0,-0.0166549784124207,0,0,0,0.283446352390157,0,0,0,0,0,0,0,0,0,0,0,-0.0969478582328415,0,0,0,0,0,0,0,0,-0.0249731951880873,0,0.319093432525104,0,0.0530135671067926,0.0198010129488471,0,1.73472347597681e-18,0,0,0.0533426763572651,-1.73472347597681e-18,0,0.00363658250656573,0,0,0.130073693193025,0.195469410121868,0,0.0343943420216932,0,0,-0.0272886380965482
