,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0662941455982206,0,0,0,0,1.73472347597681e-18,0,0,0.244392152230805,0,0,0,0,0,0,0.0446125654210585,0,0.207672844714116,0,0,0,0,0.23367757526952,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0360915606660203,0,0,0.394424792206863,0,0,0,0,-0.0255923391192845,0,0,0,-0.0194202377863675,0.0575038698590025,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.511163075448227,0.0219397124661067,0,0,0,0,0.33931501152097,0,0,0,0,0,0,0,0,0,0,0.117600380755893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160537073058632,0,0,0,0,0,0,0,0,0,0,0.00961953005794519,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.207418080137315,0,0.0339679780645867,0,0.67003621850542,0,0,0,0,0,0,0,0,-0.0897656351094939,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.121667346841643,0,0,0,0,0,0,0,0,0,0,0,0,0.0251024555510265,0,0,0,-0.161783045700011
X5.HK.EQUITY,0,0,0,0,0,0.145678729215433,0.398079503269092,0,0,0,0,0,0,0,0,0.0838401392768719,0,0,2.16840434497101e-19,0,0,0.0609669000962478,0,0,0,0.00624635338492486,0.06310197935751,-0.192242157983707,0,0,0,0,0,0,0,0,0.05753774478421,0,0,0,0.255912687820694,0,0,0,0,0,-0.160271213940363,0,0.0874975021117451,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.376992847004329,0,0,0,0.0774107707918766,0,0,0,0,0,0.089480242594084,0,0.0358805019730248,0,0,-0.0763333188565882,-0.0669757943862861,0,0,0,0.253031954467022,0,0,0,0,0,-0.243623740583198,0,0,0,0,0,0,0,0,0.0602956602032779,0,0,0,0,0,0,0,0,-0.0369270618536614,-0.14989688545232,0,0
X1299.HK.EQUITY,0,0,0,0,0.229387573341964,0,0,0,0,0,0,0,0,0,0,0,0.192811561046283,0,0,0,0,0,0,0,0,0.0390026799758517,0,0.0439902073680694,-0.111307623084693,0.0930413057791636,0.0421386307379334,0,0,0,0,0,0.517536569986721,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139491031469011,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.40448464202274,0,0.0191007661130435,0.0475634084629013,0,0,0,0,0,0,0.0811977055317146,0,0,0,0,0,0,0,0.00819505483495433,0.0464560697566739,0,0,0,0,0,0,0.0365042296887673,0,0,0,0.218541810613483,0,-0.0572843348322545,0.311569682777587,0,0,0,0,0,0,0,-0.0597424358364975,0
X601628.CH.EQUITY,0,0,0,0.0144947478914515,-0.0878484257113493,0.00748331710368662,0,0,0,0,0,0.0864545618440463,0,0,0,0,0,0.29706491555536,0,0,0,0,0,0,0,0,0.010782991978361,0,0,0,-0.0249831315976654,0,0,0,0,0.320838736740711,0,0,0,0,0,0.269482703066234,0.116195601195924,0,0.057527600200905,0,-0.0101395219395117,0,0,0,-0.101876753241185,0
X601328.CH.EQUITY,0,0,0.214911351654681,0,-0.020662695112063,0,0,0.428063673233949,0,0,0,0,0,0.457624185938224,0,0,0,0,0,0,0.0588471322191703,0.0812667133810534,0,0,0,0,0,0,0,0,0,0,-0.133886028527211,0,0,0,-0.00826001751586362,-0.149446911375636,0,0,0,0,0,0,0,0,0,0,0,-0.00798299807765806,0,-0.130519923184598
X601166.CH.EQUITY,0.0928399097093046,0,0,0.265274195955312,0,0,0,0,0.0160560083034166,0.256724893645842,0,0,0,0.236837572167493,0,0,0,0,0.0527253218284349,0,0,0,0,0,0.0462429196369674,0,0,0,0,0,0,0,0,0.00774783137302523,0,0,0,-0.0573672741634581,0,0,0,0,0,0,0,0,0,0,0,-0.0352388052893693,0,0
X601319.CH.EQUITY,0,0.0456212401962693,0,0,-0.226221779348669,0,0,0,0,0,0,0,0,0,0,0.019980429242548,0,0,-0.0193240997736712,0.00801137853517285,0,0,0.165301586465422,0,0,0,-0.0748598450275246,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00339470262164313,-0.0735911440237293,0,0,0,0,0.444928156580287,0.00670873805907948,0.0241499826550674,0,0,0,0,0,-0.178001119635422
X16.HK.EQUITY,0,0,0,0,0,0,0,0.132209759126034,0,0,0,-0.0659715517415077,0,0,0,0.0384823584499397,0,-0.231793024774211,0,0,0,0,0,0,0,-0.0366268175249418,0,0,0,0.20732832545727,0.165194937442416,0,-0.113849289638415,0.193130181061034,0,0,0.648154054718287,0,0,0,0,0,0,0,0,0.113105399517576,0,0,-0.111007658297939,0,-0.0717257478843129,0
X600000.CH.EQUITY,0.0417494199661718,0,0.206033713480152,0,0.0250584480650547,0,0,0,0,0.165005207982537,0.310411834155615,0,0,0,0,0,0,0,0,0.0425803148891502,0.0491872521465637,0,0,0,0,0,0.235053153542825,0,0,0,0,-0.117771969840092,0,0,-0.0987784112270801,0,0,0,-0.140946683062749,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0.038931762719317,0,0,0,0,0,0,-0.0485234136512685,0,0,0,0,0,0,0,0,0.170607918559971,0,0,0,0,0.0474937686242474,0,0,0,0,0,0.623105228898381,0,-0.0507598817577416,0.0188346040129084,0,0.0382326109332526,0,-0.00351062207947365,0,0.0430570955698091,0,0.0286370820679118,0,0,0,0,-0.128058936016163,0,0.0263762732888448
X11.HK.EQUITY,0,0,0.226205559900162,0,0,0.187855794797207,0,0,0,0,0,0.0490465174198451,0,0,0,0,0,0,0.0996098868290176,0,0,0,0,0,0,0,0,0,0,0,0.469963796627876,0,0,0,0,0,0,-0.0624837996749901,0,0.0242827672666074,0.0603284551860486,0,0,0.300876239356378,0,0.0539186508740088,-0.101956354216004,0,0,0,0,0
