,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.186785293139773,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356855821245202,0,0,0.142106935709808,0,0,0,-0.0306373055526001,0.381013649488866,0,0,0,0,0,0,0,0,0,0,0.134853729969726,-0.127547020609586,0,0.0278812421354445,0,-0.0758240818563237,-0.1411722988939,0
X601939.CH.EQUITY,0.183646033657552,0,0,0.328614335943473,0,0,0,0,0,0,0,0.0240985039923455,0,0.232092782738221,0,0,0,-0.120678441228789,0,0,0,0.0597556471177931,0,0,0,0.229183929590801,0,0,0,0,-0.096021799397482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552028957909359,0
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.632072361894679,0,0,0.160293183998297,0,0,0,0,0,0.0134829903155884,0,0,0.0166214019704471,0,0,0,0,0,0,0,0.122965761198592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113449042850058,0,0,0,0,0,-0.0428108766541023,0,0,0
X601988.CH.EQUITY,0,0,0,0.390812012771627,0,0,0,0,0,0.248147936329787,0,0,0,0,0,0.320008162321336,0,0,0,0,0.158147271445008,0,0,0,0,0,0,0.0514703332934536,0,0,0,0,0,0,0,0,0,0,-0.486415305462693,0,0,0,0,0.173549795055485,0,0,0,0,0,0,0,0.274471562427728,0
X600036.CH.EQUITY,0,0.205912672892451,0,0,0,0,0,0,0.154196034742812,0,0,0,0.137539199814615,0,0,0,0,0,0,0,0,0,0.0855320701598029,0,0,0,0,0,0,0,0,-0.0124585623896247,0.00385658614780645,0,0.30606469365043,0,0,0,0,0,0.058286848524176,0,0,0,0,0,0.0189207267238279,0,0.0658764340853804,-0.0209477227712683,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0,0,0
X601628.CH.EQUITY,-0.0203084160672828,0,0.0307438501207546,0,0,0.345936268969869,0,0,0,0,-0.13153782756605,0,0,0,0,0,0,0,0,0,0,0,0,0.204131824373009,0,0,0,0,0,0,0,0,0,0,0,0.0712454967465437,0,0,0,0,0,0.0297679206414304,0,0,0,0,0,0,0.0919814433017647,0,-0.204270617431938,0.132724382483149,0
X601658.CH.Equity,0,0.0718966477898917,0,0.100876055237926,0.0396038873634846,0,0,0,0,0,-0.0322215647990367,0,0,0,0,0,0,0,0,0.267331081988664,0.188582159543181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289456848739411,0,0.0959408092986868,0,-0.134109700939399,0,0,-0.0791388157795879,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.290016188229781,0,0,0.0562481134120797,0,0,0,0,0,0,0.0507230773407979,0,0,0,0,0.0153816892372324,0,0,0,0,0,0.102671152703113,-0.00804447078051542,0,0,0,0,0,0,0.28307725374648,0.129118838004314,0,0.0529543765338649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67321410821155e-05
X601166.CH.EQUITY,0,0.0597136088152289,0,-6.93889390390723e-18,0,0.16749538748061,0,0,0,0.0163556699012988,0,0,0,0.0335726629388258,0,0,0,0,0,0,0.0196150168005175,0.213717462283873,0,0,0,0,0,0,0,0.312033757361183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144703018368494,0,0,0,0
X600000.CH.EQUITY,0,0,0.072017158787465,0.156994779009052,0,0,0,0,0.0164659709231184,0,-8.67361737988404e-19,0,0.221224428518314,0,0,0,0,0,0,0,0.0123464534647197,0.0527803710481714,0,0,0,0.19385738079099,0,0,0.0907623140503684,0,0,-0.0597988301249451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809631229736129,0,0,0,0.0212514238716772,0
X000002.CH.EQUITY,0,0,0.0918477493588845,0,0,0,0,0,0,0,0.0150226443747102,0,0,0,0,0,0,0,0,0,0.11580364600935,0,0,0,-0.0298019410497564,0,0,0,-1.38777878078145e-17,0,0.333480798484664,0.258173749959933,0.228087462624267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252372711194803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181782160393421,0,0.0175633422085848,0,0,0,0,0,0,0,0,0.0124775047324282,0,0,0,0.396972530939249,0,0,0,0.157929170773075,-0.0950343234096275,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.094562135009799,-0.0530734212767178,0,0,0,0,0,0,0.175016740076411,0,0,0,0,0,-0.0401089449955303,-0.0875812891334119,0,0,0,0,0,0,0,0,0,0.1265828886092,0,0,0.527646349851545,0,0.0747472191864013,-0.0380239085215975,0,0,0,0.0410523349305321,-0.0452834975975132,0,0,-0.00216193352469447,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701213429029,0,0,0,0,0,0,0.0728995519860488,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0552894000125688,0.306498313184468,1.38777878078145e-17,0,0,0,0,0,0,0,0.065733256249002,0,0.138929537660916,0,0,0,0,0,0,0,0,0,0.214230306601581,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.204170163117584,0,0,0.0777255343605741,0,0,0.321928294295848,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.10547024074894,0,0,0,0,0,0,0,0.343970281519236,0.11620129717378,0.0204336216838937,0,0,0.304568488826056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.079885050936872,0,0,0,0.00475256987492652,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.76418232674143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217689772138483,0,0.00876279418979431,0,0,0,0,0,0.138208320331784,0,0,0,0,0,0,0,0,0,0,0,0,0.262912182087075,0,-0.0435437316927879,0,0.00481361350726463,0,-0.264177237631473,0,0,0,0,0,-0.118294820725562,0,-0.0148909218085557,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.124612877368902,0,0,0,0.0270065467062862,0,0,0,0,0,0,0,0,0.0106367411785533,0,0,0,0,0.264441697282918,0,0.0245764488516225,0,-3.46944695195361e-18,0,0,0,0.13174399996156,0,0.0138261984322466,0,0,0,0.0106450344771327,0,0.327006628360057,0,0,0,0,0,0,0,0,0,0,0,0
