,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.521225730893814,0,0.0754608182468897,0.0311465048068376,0.0922258165310789,0.0503469376426849,0,0,0,0,0,0,0,0.0257242537039652,0,0.0402559110679278,0,0.0628958507679514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725821883089695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.493265442897861,0,0,0.035710869676084,0,0,0,0,0,0.141372390597662,0,0,0,0,0,0,0,0,0,0.0131445097763529,0,0,0,0.0113425984182777,0,0,0.159092779894505,0.0505820177094512,0,0,0,0,0,0,0,0,0,0,0,0,0.054796632969327,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169929846656991,0,0,0,0,0,0,0.190212797074588,0,0,0,0,0,0,0,0.215911158296744,0,0,0,0,0,0,0,0,0.0942791525485079,0,0,0,0,0,0.179781236744403,0,0,0,0.000758270848836711,0.0180113152566445,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.311528066438281,0.0906734203130568,0,0,0,0.108224327121646,0,0,0,0.0742731499023377,0,0,0,0,0,0,0.176677749695052,0,0,0,0,0,0,0,0,0,0,0,0.0911300639775758,0.00990753964865963,0.0819206063480999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711702837991947
X5.HK.EQUITY,0,0,0,0,0,0.584224817061569,0,0,0,0,0,0,0,0,0,0,-0.134947810771023,0.521296271747796,-0.403543060304998,0,0,0,-0.150125692907928,0.195703902211305,0,0.103475513156461,0,0,0,0.240250965610798,0,0,0,0.104851019503891,0,0,-0.0414387036136317,0,0,0,0,0,0,0,0,-0.185247824308175,0,0,0,-0.130335793292275,0,0
X601988.CH.EQUITY,3.46944695195361e-18,0,0,0.215771335345725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315315433957391,0.0763767377102339,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0145398945450902,0,0,0,0.111562359707088,0,0.207639825978188,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.188681434392958,0,0,0,0,0,0,0,0,0.0103083216747397,0.211508194821385,-0.0705064718244289,0,0,0,-0.0405420878573805,0.0913521015468872,0,0.0368086764522723,0,0,0,0.377808580821093,0,0.0919137972216204,0,0,0.104119250966119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434657434405015,0,0,0,0,-0.0428354774804012,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0138008798738631,0,0,0,0,0,0,0,0.0621025669873819,-0.0315484566397116,0,0,0,0,0.257388618169679,0,0.0845261978895257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301772679936276,0,0,0,0.0600926626792943,0
X601628.CH.EQUITY,0,0,0,0,0.081499206327814,0,0,0,0,0,0,0.00889959593866662,0.245976496522366,0.0262492471690337,0,0,0,0,0,-0.0636047165180075,0,0,0,0,0,0,0.162852021621777,0,0,0,0,0.227565176346024,0,0,0,0,0,0,-0.0414014879673348,0,0,0.214711309793478,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0849243276732082,0,0,0,0.0365150764346434,0.0101694655054735,0,0,0,0,0.113621397725262,0,0,0,0,0,0,0.0227411021030508,0.187040376438986,0,0,0,0.028285502373229,0,0.0620689056369774,0,0,0,0.0868549156935583,0,0,0,0,0,0,-0.00530998264061625,0,0.155177502034874,0.211330373646791,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.145550746590959,0.0715458227116146,0,0,0,0.141821036900579,0.0136075657526354,0.117573653768977,0,0,0,0,0,0,0,0,0,0,0,0,0.28200161721356,0,0,0,0,0,0,-0.00410765831135819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747905978665698,0.0140531118434175,0,0,-0.0141232241182445,0.00750907194361997,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.290509122114285,0,0,0,0,0,0,0,0.0880141997676965,0,0.0297439627664443,0,0,0,0,0.0307413341399405,0,0,0,0,-0.128745447958833,0,0.0766030940566903,0,0,0.240211706046552,0,0,0.0362007199384622,0.678927337211035,0.269827420765019,0,0,0,0,0,0,0,0,0,0,0,0,0.0176108635106988,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.203363464782286,0.0636180188391222,0,0.160242667172563,0.0291263053334278,0,0,0,0,0,0,0,0,0,0,0.0654411332002496,0,0,0.0627692727881623,0,0,0,0,0,0,0.131261847093178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150324057766996,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646300249948824,0,0,0.0619536182951085,0,0,0.0930787913261176,0,0.165150688568111,0,0,0,0,0,0.680570580647647,0,0.0863548939844499,0,0,0.0611606411394771,0,0,0,0,0,0,0.0241037069386161,0,0,0,0,0,0
