,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0647486138780151,0,0,0,-0.0357589349049751,0,0,0,0,0,0,0,0,0.340858861491498,0,-0.14352058302218,0,0,0,0,0,-0.15438685038962,0,0,0,0,0,0,0.106959167970993,0,0,0.678470953870537,0,0,0,0,-0.014925955698289,0,0,0,0,-0.0317567100824202,0.0548932348251622,0,0.0581501535098596
X601318.CH.EQUITY,0,0,0,0,0,0,0.215355446938233,0.0499353855156312,0.204373424525553,0,0,0,0,0,0,0,0.108989972183221,0,0.1414437734353,0.069743878140504,0.0413698866575221,0,0,0,0,0,0,0.0220074965127994,0,0,0,0,0,0.0726304925462569,0,0,0,0,0.0589779046537514,0,0.130421887923264,0.0307810753042814,0,0,0.0837796255039548,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.242858865594441,0,0,0,0,0,0,0,0,0.0409950908569068,0,0,0,0,-0.0109244985086998,0,0,0,0,0,0,0,0.0577030120764742,0,0,0,-0.163608490001489,0,0,0,0,0,0,0,0,0,0,0.0491641416788969,0.0804216381217789,0,0.515969037250376,0,0,0,0,0,0,0,0,0,0.115988082158503,0
X601288.CH.EQUITY,0,0,0,0,-0.167416438308693,0,0,0,0.121155250765514,0.00593635878433126,0.409136887903487,0,0,0.21897647574357,-0.0869375060264245,0,0,0,0,0,-0.108386041394077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0499305564480395
X5.HK.EQUITY,0,0,0,0,0,0.146975399118197,0,0.21311446023232,0,0,0.113427300118562,0,-0.00367866956839982,0.214577378635933,0,0,0,0.0738769761886383,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0216352085411939,-0.168530274072682,0,0,0,0,0,0,0,0,0,0.129650206335814,0.0970994223925308,0,0,0,0,0,0,-0.0966358773136098,0,0,0.154727014820659,0,0,0
X601988.CH.EQUITY,-0.0478090533228496,0,0,-0.0457434850911952,0.408985361502691,0,0,-6.93889390390723e-18,0,0,0,0,0,0.022783813292777,0,0,0,0.0507549461086409,0,0,-0.16196246615842,0,0,0,0.320635563306614,0,0,0,0,0,0,-0.353057225280103,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0261142583363736,0.123724922102188,0,0,0,-0.0272588393856197,0.0156859668276195,0
X600036.CH.EQUITY,0,0.124758867563996,0,0,0,0,0,0,0,0.479867747497688,0,0,0,0,0,0,0,0,0,0,0.220869763507235,0,0,0,0,0,0,0,0.120864514852061,0,0,0,0,-0.224117476003895,0,0,-0.139525153668378,0,0,0,0,0,0,0.218068692373469,0,-0.0136163118440972,0,0,0,0,0,-0.00566469010575358
X1299.HK.EQUITY,0,0,0,0,0.225666478088716,0,0,0,0,0,0,0,0,0,0,0,0,0.120024860751338,0,0,0,0,0,0,0,0,0.182753907055696,0.0230834699829487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121857818477233,-0.123249504815594,0,0,0.136534729190362,0,0,0,0.116707128390755
X601628.CH.EQUITY,0,0.0154047656447495,0.0275832133615534,0.0593631525700103,0,0,0,0,0,0,0,0,0,0,-0.0477133656313591,0,0.31416039573895,0,0,0,0,0,0,0,0.114680525127072,0,0,0,0,0,0,0,-0.0442429964829567,0,0.139624081880532,0.0980740760375021,0.0773706421249377,0,0,0,0,0.239802765850291,0,0.071060047139747,0.0800240027127943,0,0,0,0,0,-0.0891708610254628,0
X601328.CH.EQUITY,0,0,0.0301136489894421,0,-0.106718085540449,0,0.575670874578911,0,0,0,0,0,0,0,0,0.0149841238291269,0,0.181588631002562,0,0,0.1524835233833,0,0,0,0,0,0.242998143020387,0,0,0,0,0,0,0,0,0,0,-0.163939982127215,0,0,0,0,0,0.147431182285048,0,-0.0320975767906145,-0.230204923934486,0,0,-0.0767315089389473,-0.146710434433501,0
