,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X600606.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.178804423657729,0.136369074304564,0,0.0253602257023869,0.0851366941246179,0,0,0,0,0,0.11703260665565,0,0,0,0,0,0,0,0,0,0.0255502026539018,0,0,0,0,0,0,0,0,-0.00869301137822751,0.120235976948586,0,0,0.152795721822027,0,0,0.0508804624128044,0,0.0336748365248397,0,0,0,0,0,0.0052739917778781,0,-0.0150810351413842,0,0.0930921053810528,0
X002142.CH.EQUITY,0.175835205846112,0,0,0.141573757194718,0.514856082483375,0,0,0,0,0,0,0,0,0,0,0,0.0900085900127758,0,0,-0.383304238720442,0,0.0276264647445391,0,0,0,0.12547396055655,0,0,0,0.176089320604107,0.212330732804521,0,0,0.292720415696206,0,0,-0.0294615738318406,0,0,0,0,0.0048994602760548,0,0,0,0,0,-0.230993887048646,0,0,-0.0576026181032448
X600000.CH.EQUITY,0,0,0,0,0.352613140328433,0,0,0,0,0,0,0,0.312301699250444,0,0,0,0,0,0,0,0,0,0,0,0,0.304376171143028,0,0,-0.0926291710633033,0,-0.00401240685800323,0,0,0,0,0,0,0.0969167012807521,0,0.684453552719205,0,-0.0912739777616691,0,0,0,0,-0.182473373615751,0,0,0,0
X600016.CH.EQUITY,0,0.274321565345211,0,0,0,0.149207499754067,0,0,0,0.120849249576364,0,0.0291695735134123,0,0,0,0,0,0.0808144986106485,-0.000232461371262164,0,0.289697720572579,-0.264969345031374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740027682661933,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.168400197954022,0.122234379569775,0,0,0,0,0.0250187576545952,0,0,0,0,0.38756970302016,0,0,0,0,0.191206635642187,0.00873220526815972,0,0,0,0,0,0,0,0,0,0,-0.00890247187758202,0,0,0,0,0.00563909383267591,0,0,0,0,0,0,0,0,0,0,0.0203087211347829,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0442056149975193,0.0673149073767971,0.0928732992869338,0,0.352342899079821,0,0,0,0,0.13394651607422,0,0.271305353185623,0,0.0475917213909092,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123780864565821,0,0,0,0.0180479438739947,0,0,0,0,0,0,0,0,0,0.0301961610328428,0,0,0,0,0,0,0.0218822008202889
X601169.CH.EQUITY,0,-0.0780823688018129,0,0,0,0,0,0,0,0,0,0,0,0.80692501308973,0.0455451937036398,0,0,0,0,0,0.026564230373153,0.0598398889053593,0,0,0,-0.0223348913280507,0,0,0,0,0,0,0,-0.0130982435106831,0,0,0,0,0.0463067052663625,0,0,0,0,0,0,0.0465277349209926,0,0,0.00102127370905708,0,0.000991107661461854
X601229.CH.EQUITY,0,0,0,0,0.0597894354482862,0,0,0,3.46944695195361e-18,0,0.939182163407626,0,0,0,0,0,-0.0167644423675796,0,0.52293499807467,0,0,0,0,0,0,-0.0117408669982438,0,0,0.280354554106386,0,0,0,-0.0985813062002164,0,0,0,0,-0.240688785259371,0,0,0,0,-0.306342696519395,-0.108034035689596,0,0,0,-0.0639209906966512,0,0,0
X601288.CH.EQUITY,0,0,0.0512057577329176,0,0,0,0,0,0,0,0,0,0.878382305959676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006216101645362,0,0.123128277001424,0,0,-0.068209784650439,0,0,0.0831415761171399,-0.112001728536545,0,-0.0484753135329939,-0.0678270919176382,0.0148036477712068,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0289221858484662,0.373605920251767,0.1129092363288,0,0,0.242396970100188,0.0463190980731948,0,0,0,0,0.0204748254598493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
