,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0386752943809501,0,0.0249226086801239,0,0,0,0.0362559951077751,0.0575411340880426,0,0.377832839381353,0,0,0,0,0,0,0,0,-0.143633664985407,0,0,0,0.175701077317563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412755920197961,0,0,0,0,-0.0775656035222843,0,0,-0.139095937235158,-0.159418521413497
X002142.CH.EQUITY,0.226912078616995,0,0,0,0,0,0,0.0351677556461324,0.122879102052636,0,0.0181594903607163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301398440320236,0,0,0,0,0,0,0,0,-0.00874716260623412,0,0.270656151053042,0,0,0.011787495527416,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.281964580612066,0.139436609590302,0.113447728485674,0,0.048487260673835,0,0,0,0.19177026099496,0,0,0.00324076545732358,0.0215964464714636,0.0301218129805592,0,0,0.0147414428883159,-1.73472347597681e-18,0,0,0,0,0,0,-0.180772795310276,0,0,0,0,0,0,0,0,0,0.197768553235495,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18
X600015.CH.EQUITY,0,0,0,0,0.0752574906824537,0,0,0,0,0.401737844316504,0.118472229112688,0,0.0193138901813347,0,0,0,0,0,0.121975262991695,0.0255300780160151,0,0,0,0,0,0,0,0,0,0.0346883717163831,0,0,0,0,0,0,0,0,0.0196006498266042,0,0,0,0,0.0154808870640617,0,0,0,0,0
X600016.CH.EQUITY,0,0.0456202880948553,0.0584842969329024,0.366240688884639,0,0,0,0,0,0,0.0982517678113971,0,0,0,0,0,0.220172554019772,0,0,0,0,0,0,0,0,0.0872688439963356,0,0,0,0,0,0.0497114503853678,0,0,0,0,0,0,0,0.0820957623074554,0.0941269027509092,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0767725449818343,0.157574806417119,0,0,0,0.0437787723560072,0,0,0,0,0,0,0,0,0,0,0,0,0.0915827415503009,0,0,0.00157197857974809,0,0,0,0,0,0,0,0,0,0,-0.130011640999896,0,0.0143377881452349,0,0.060480940683098,0.448458899113126,0,0.175243789522055,0,0,0,0,0,0,0.0502287212189511,0.123375637497581
X600919.CH.EQUITY,0,0,0,0,0.0688695143754809,0,0,0,0,0.287712915290027,0,0,0,0.126125114482018,0,0,0.383109557055173,0,-0.0737297420646062,0,0,0.0387002992397052,0,0,0,0,0,0.110519059096815,0,0,0,0,0,0,0,0,0,-0.0153193674629707,0,0,-0.166648134474203,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.602932703020416,0,0,0,0,0,0,0,0.0452333986359002,0,0,0,0,0.118680447285567,0.154100461820695,0,0,0,0,0,0,-0.201195000166459,0.105647454069571,0.0594605080539971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520730475956635,0,0,0,0.138122285640867,0,0,0,0
X601166.CH.EQUITY,0,0.442795184813762,0,0,0,0,0,0,0,-0.0537404676325003,0,0,0,0,0,0,0.261848041860636,0,0,0,0,0,0,0,0.0506432294363193,0,-0.166916099594966,0,0,0,0,0,0,0.378841666828343,0,0,0,0,0,0,0,0.320682415399227,0.0216754840212579,0,-0.0428992247609839,-0.113760231960132,0,0,0
X601169.CH.EQUITY,0,0,0.128310815483375,0.60714757325431,0,0,0,0,0,0,0,0,0.26143868030796,-0.06929216933697,0,0,0.0908725915742235,0.0150243418456675,0,0,0.0123639569919574,0,0.124852240647027,0,0,0,0,0,0,0,0,0,0,-0.0346161457278406,0,0,0,0,0,0.0572114147458908,0,0,-0.0806474099039666,0,0,0,0.102778352377246,0.0660429694837996,0
X601229.CH.EQUITY,0.20887506309037,0.0472234948028648,0,0.0721090153295043,0.0892705305800678,0,0.183295900134153,0,0,0,0,0,0,0,0,0.311136574657432,0,0,0,0,-0.0757687203457608,0,0,0,0,0,0,0,0.00777964560272401,0,0,0,0,0.116201726452922,0,0,0,0,0,0,0,0,0,0,0,0,-0.0749203180842148,0,0
X601288.CH.EQUITY,0,0.0117578402973401,0,8.67361737988404e-19,0,0,0,0,0,0.27463577413996,0,0,0.085727032036788,0.081519724022001,0.138467867482121,0,0.109711131869518,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0538793080148393,0,0,0,0.0789045526081008,0,0.0679057455949677,0,0,0,0.0920402714399013,0,0
X601328.CH.EQUITY,0,0,0.0978024417016054,0,0.0386195125818567,0,0,0,0,0,0,0,0,0.100318860192011,0,0.0302409761010939,0.427299574251855,0,0,0,0.092449426420117,0,0,0.0573531140852712,0,0,0,0,0,0,0,0,0.107659295108138,0,0,0,0,0,0.0155230304632116,0.109753057421146,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,6.93889390390723e-18,0,0.173178054900689,0,0,0,0,0,0,0,0,0.352301655468389,0.368162885062598,0,0,0,0,0,0,0,0,0,0,-0.191452490756784,0,0,0,0,0,-0.00800840295022597,0,0.190901877845188,0,0,0,0,0,0,0,0,-0.119703596289371,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.161917726550771,0,0,0,0,0,0.150653175688941,0,0.000749476549410653,0,0,0,0,0.18914882357287,-0.0270814574837686,0,0,0,0,0,0,0,0,-0.0613990267621933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0185327930263009,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0145746619340304,0,0.173295595771366,0,0.491695336849705,0,0,0,0,0,0.0478029646579647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503038220880521,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.128469768866656,0,0,0.187459807946858,0,-0.0662996227707552,0,0.183955989152503,0.205508471917472,0,0.169522723989136,0.0333604424951295,0.0567237729575579,0,0,0,0,0,0,0,0,-0.0943707373485647,-0.0957647662563168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060672146210096,0,0,0,0.101833766607211,0,0,0.0621454383629588,0
X601998.CH.EQUITY,0,0,0.00147223682966949,0,0.192806463400098,0,0,0,0,0,0.130314512699299,0,0.146881879069679,0,0,0,1.73472347597681e-18,0,0,0.132853914401791,0.0331237636482356,-0.248193939585825,0,0,0.00647455356386941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251932465650681,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.130868612228209,0,0,0.164344895505332,0,0,0,0,0,0.360544484799674,0.138398609784732,0,0,-0.11632631308838,0,0,0,0,0,0,0,0,0.123692083102923,0,0,0,0,0,0,0,0,0,0,0.257221106139712,0,-0.0110907443467906,0,-0.155458324307746,-0.132734439278305
X2388.HK.EQUITY,0,0,0,0,0,0,0.219089269080697,0,0,0,0,0,0,0,0,0.0594427013818838,0.0196584293756841,0,0.5370548137684,0,0.02994254599412,0,0.218677197413364,0,0,0,0,0.240086105752922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101250953996599,-0.0605957732490639,0,-0.0525476934080143,0,0
X5.HK.EQUITY,0,0,0,0,0,0.112605316301734,0,-0.0548259567486319,0,0,0,0,0.190932071642556,0,0,0,0,0.212124791151594,0.331239138819287,0.334964780068734,0,0,0,0,0,0,0,0,-0.0751813122773831,0,0,0,0,-0.127525082667101,0,0,0,-0.052613754050059,-0.282416031793967,0,0,0,0,-0.20499153652,0,0.162561910765897,0,0.343041431815682,0
X2884.TT.EQUITY,0,0.12466068523426,0.0343992367477035,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0940239692459176,0,0,0,0.165644103834554,0,0,0,0,0.110267344547813,0,0,0,0,0.0358306216102512,0,0,0.211015130569277,0,0,0.177000651541555,0,-0.0168740634085784,-0.176561821677056,0,0,0.0167903200537021,0.0454200152373334,0,0,0.120319410362632
X2886.TT.EQUITY,-0.217652873139916,0,0,0,0,0,0.0921127299214627,0,0.152332968794124,0,0,0,0,-0.0688027475560606,0,0,0,0,0,0,0,0,0,-0.0290027813334404,0.871990889697403,-0.119456334753305,0,0,0,0,0,0,0,0,0,0,0,0.0498616474916716,-0.031221506090784,0,0,0,0,0,0,0.0729733218057392,0.106311757507891,0,-0.120092435164735
X2891.TT.EQUITY,0,0,0,0,0,0,0,0.181769854188957,0,0.0552525040592421,0.294781567766029,0,0,0,0,0.107275615442777,0,0,0,0,0,0.0620138245715407,0,0,0.388972090487345,0,0,0,0,0,0,0,0,-0.0539616132179258,0,0,0,0,0,0,0,0,0,0,0,0.0749713721909013,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143679047035412,0,0.0788466124670395,0.691569146591414,0,0,0,0,0,0,0,0,0,0,-0.0588898909065311,0,0,0,0,0,0.202186993932333,0,0,0,0,0,0.178488186254035,0.0775522507022809,0,-0.0864970074069476
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000506825872017891,0,0.0440653000917231,0,0,0,0,0,0,-0.0353552343493086,0,0,0,0.252008850959999,0.205200982983485,0.0747733270991128,0,0,0.301833930030355,0.117825578174841,0,0,0,0,0,0,0,0.0483625302037779,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885477049623347,0,0,0,0,0,0,0,0,0.140779267412968,0,0,0,0,0.118813850273172,0,0,0,0,0.420189710481243,0,0.00423413853435545,0.0453195804507955,0.0935127697081322,0.0556546834095325,0,0,0,0,0,0,0.0209382642793898,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.117953469569761,0.221160567185329,0.208444061219084,0,0,-0.182236893923956,0,0,0,0,0.0333844562787133,0,0,0,0,0,0,0.119390275875365,0,0,0,0,0,0,0.290230398546389,0.305317971942636,0,0,0.092964787621462,0,0,0,0,0,0,-0.000367886136332117,0,0,-0.0133387744673847,0.0583835268209,0,0.0741186404107763
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0348568098984214,0,0,0,0,0,0,0.0955308586476323,0,0,0,0,0,0,0,0,0,0,0,0,0.241687913887853,0,0,0.0518639523559796,0,0,0.242941705559032,0,0,0,0,-0.0260858300874213,0,0.161277303378476,0,0,0.0062532589981689,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0749205014322964,0.149086896735224,0,0,0,0,0.00587084174062681,0,0,0,0.0850529036117543,0,0,0.00814363468628608,0,0,0,0,0,0,0,0.100219761668104,0,0,0,0,0.219898776316688,0,0.226705392991488,0.0217147547325001,0.27254886062467,0,0.056536357371363,0,0,0,0,0,0,0,0.0285167890052355,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061547972664294,-0.1269530123249,0,0.0318622308255144,0,0.0467510230900067,0.388535803055273,0,0,0.215770452591383,0.0424234893199679,0,0.00970286987334774,0,0.19869101148787,0,0,0,0,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0.0273372971539795,0,0,0,0,0,0.109207693577146,0,0,0,0,0,0,0,0,0,0,0,0.0726754459059022,0,0,0,0,-0.0498911093553319,-0.00549987547802637,0.28640322945875,0,0,0,0,0.140856043957491,0,0.00738767152042828,0,0.0689280162867855,0.282537086231722,0.124373141834773,0,0,0,0,0,0,0,0,0,0,0,-0.0926792030082313
X600999.CH.EQUITY,0,-0.00229228677253512,-4.33680868994202e-19,0.1849823415631,0,0,0,0,0,0,0,0,0,0,0,0,-0.121874466344533,0,0,0,0,0,0,0.0846212283738284,0,0,0,0.0140062010369527,0,0,0.0837383263032443,0,0,0,0.484498010342818,0,0.0939437150476522,0.041871602614683,0,0,0,0.174926362840118,0,0,0,0,0,0,0
X601066.CH.EQUITY,0.045684187308428,0,0,0,0,0,0,0,0,0,0.114477700295619,0,0,0,0,0,0,0,0,-0.0381101584909481,0,0,0,0,0.107460536974672,0,0,0.148756921471351,0.246794680373304,0,0,0,0,0,0,0,0.175850430037706,0,0,0,0,0,0,0,0,-0.126463094526842,0,0,0
X601211.CH.EQUITY,-0.0452935305488291,0,0,0,0,0,0,0,-0.046579270936168,0,0,0,0,-0.0465601914761518,0,0,-0.0207681689444247,0,0,0,0,0,0.039481186940223,-0.0467620933854745,0,0,0,0,0.15951809070748,0.181696298167873,0.074521783522954,0.198055045736769,0.355780564201656,0,0,0,0.0680566414803577,0,0,0,0,0,0,0,0,0.00312928471454188,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0.0917627011479758,0,0,0.150273293639198,-0.0529915791584396,0,0,0,0,-0.0754782199783126,0,0,-0.334649272256681,0,0,0,0.125453295561592,0,-0.101424022674588,0,0.0408575194700247,0.801360471751746,0,0,0,0,0,0,0,0,0,0.35884925631149,0,0,0,0,0,-0.352133538491061,0,-0.00231843955572786,0,0,0,-0.0632709120132316
X601881.CH.EQUITY,0,-0.0697221484005107,0,0,0,0,0,0,0,0,-0.0533615484731835,0,0,0,0,0,0,0.0503689685242007,0,0,0,0,0,0,-0.0136133891129326,0,0,0,0.290859456920136,0.456440464841279,0,0,0,0.00083884450300555,0.0020716734577106,0.0733645055283772,0,0,0,0.0978970186379187,0,0,0,0,0,0,0.20104364894318,-0.015559602252755,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0863661450453168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329181315385056,0,0.47364156575037,-0.0344548237351369,0,0,0,0,0,0,0,0,0,0.546508813206179,0,0,0,-0.0828983909797375,0
X601318.CH.EQUITY,0,1.73472347597681e-18,0.101654930056554,0,0,3.46944695195361e-18,0,0.0218769842520769,0,0.0405095897076594,0,0,0,0,0,0,0,0,-0.0119602085097603,0,0,0,0,0.0882909851024613,-0.0501896122256267,0,0,-0.0176357068691291,0,0,0,0,0,0,0,0,0,0,0,0,0.414521872132366,0.270500498598686,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0.173589920802997,0,0.0230532012274962,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0465248975073138,0,0,0,0,0,0,0,0,0,0.11363373566059,0,0,0,0.307716844144499,0.159408228472944,0,0,0,0,0.223084456330155,0.0227225174016159,0.0729643550790403,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0869531172283269,0,0.0968120504482861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435194105358446,0,0,0,0,0,0.0596581026109451,-1.38777878078145e-17,0.036040820905809,0,0,0,0,0,0,0,0,0,0,0.239920248163369,0.118829638055665,0,0,0
X601601.CH.EQUITY,0.289641573585934,0.166484468416421,0,0,0,0.115323535099143,-0.156822107121701,0,0,0,0,0,0,-0.0597570777812072,0.229550074770819,0,-0.162360320655101,-8.67361737988404e-19,0,0,1.38777878078145e-17,-0.0866975391645843,0,0.174089270131715,0,0,0,-0.0812858400220087,0,0,0,0,0,0.0915859889822099,0,0,0,0,0,0,0,0,0.274606887497632,0,-0.0160043598504278,-0.0841483347375823,0,0,0
