,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0386752943809501,0,0.0249226086801239,0,0,0,0.0362559951077751,0.0575411340880426,0,0.377832839381353,0,0,0,0,0,0,0,0,-0.143633664985407,0,0,0,0.175701077317563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412755920197961,0,0,0,0,-0.0775656035222843,0,0,-0.139095937235158,0,-0.159418521413497
X002142.CH.EQUITY,0.226912078616995,0,0,0,0,0,0,0.0351677556461324,0.122879102052636,0,0.0181594903607163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301398440320236,0,0,0,0,0,0,0,0,-0.00874716260623412,0,0.270656151053042,0,0,0.011787495527416,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.28196583792521,0.139438092082987,0.113447611961698,0,0.0484869966206553,0,0,0,0.19176935963259,0,0,0.00323732569543088,0.0215970764533736,0.0301230589346642,0,0,0.0147416553352475,0,0,0,0,0,0,0,-0.180774428437554,0,0,0,0,0,0,0,0,0,0.197768443884143,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0752601087357177,0,0,0,0,0.401738811285163,0.118474033106954,0,0.0193075465662981,0,0,0,0,0,0.121974452500905,0.0255315453167955,0,0,0,0,0,0,0,0,0,0.0346884086875622,0,0,4.33680868994202e-19,0,0,0,0,0,0.0195993571169067,0,0,0,0,0.0154839173079707,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.053720563039604,0.228102438665518,0,0,0,0,0,0,0.130532986225445,0,0.106867479516714,0,0,0,0.225844823787617,0,0,0,0,0,0,0,0,0.0639794169369853,0,0,3.46944695195361e-18,0,0,0.0184619099225532,0,0,0,0,0,0,0,0.254696138673965,0.0497558121050829,0,0,0,0,-0.0681066645115964,0,0,-0.0812074008394447,0.0225879442460421
X600036.CH.EQUITY,0,0.165250860485678,0.00820046233900733,0,0,0,0,0,0,0,0,0.0284865640716706,0,0,0,0,0,0,0,0.0345524345259219,0.13047445549894,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752952142472876,0.0706252041602511,0,0,0,0.46800549492171,0,0.0922811783392527,0.0343661057023979,-8.67361737988404e-19,0,0,0,0,0,0.1440041992817,0.0773184288178436
X600919.CH.EQUITY,0,0.0635389429849389,0,0,3.46944695195361e-18,0,0,0,0,0.335687739870182,0,0,0,0.163172288069365,0,0,0.317634231432718,0,0,0,0,0,0,-0.0269869833462474,0,0,0,0.117409563523145,0,0,0,0,0,0.0640581736478533,0,0,0,-0.0814521208936307,0,0,-0.196160959318484,0,0,0,0,0,0.0111461242390267,0,0.0885624912922013,0
X601009.CH.EQUITY,0.60293125304011,0,0,0,0,0,0,0,0.0452320480797151,0,0,0,0,0.11868111358223,0.154101995031618,0,0,0,0,0,0,-0.201193353999916,0.105647373759735,0.0594610761076034,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0520724263116712,0,0,0,0.138121554391649,0,0,0,0,0
X601166.CH.EQUITY,0,0.270991944164088,0,0,0,0,0,0,0,-0.157592513612075,0,0,0,0,0,0.0468532926344926,0.387884704089362,0,0,0,0,0,0,0,0.0160528950693001,0,0,0.0576364205578303,0,0,0,0,0,0,0,0,0,0,0,0,0.216099525934956,0.203281971073808,0.0943400753500213,0,0,0,0,0,0.245099447224756,0
X601169.CH.EQUITY,0,0,0.128309700302693,0.607142971485758,0,0,0,0,0,0,0,0,0.261460245996039,-0.069285618163618,0,0,0.0908690043214691,0.0150210014329857,0,0,0.0123495817804492,0,0.124849878947488,0,0,0,0,0,0,0,0,0,0,-0.0346198963887538,0,0,0,0,0,0.0572139941766738,0,0,-0.0806632656292635,0,0,0,0.102792191592607,0.0660400355874915,0,0
X601229.CH.EQUITY,0.208876262872174,0.047221550767923,0,0.0721097452657408,0.0892688033641549,0,0.183294093567888,0,0,0,0,0,0,0,0,0.311135317305598,0,0,0,0,-0.0757676739898317,0,0,0,0,0,0,0,0.00778153920300117,0,0,0,0,0.116202156601468,0,0,0,0,0,0,0,0,0,0,0,0,-0.0749167340336229,0,0,0
X601288.CH.EQUITY,0,0.0117654049625709,0,0,3.46944695195361e-18,0,0,0,0,0.274609228078279,0,0,0.085739390208079,0.0815081408207416,0.138472321918686,0,0.109696801072632,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0538692056465341,0,0,0,0.0789684431662873,0,0.0678696643135364,0,0,0,0.0920315472755405,0,0,0
X601328.CH.EQUITY,0,0,0.0944446981129279,0,0.0470154922548556,0,0,0,0,0.000227839972850428,0,0,0,0.0716720243158875,0,0.0591396213953738,0.425493401469502,0,0,0,0.0883672473874489,0,0,0.0536447232198499,0,0,0,0,0,0,0,0,0.107388818888398,0,0,0,0,0,0,0.123931551720908,0,0,0,0,0,0,0,0,-0.0179557837009864,0
X601398.CH.EQUITY,0,0,0,0,0,0,0.173187167381081,0,0,0,0,0,0,0,0,0.352293779573115,0.368159517930928,0,0,0,0,0,0,0,0,0,0,-0.191447292027727,0,0,0,0,0,-0.00801572166076509,0,0.190901521246106,0,0,0,0,0,0,0,0,-0.119701837000915,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,6.93889390390723e-18,0.161920442889208,0,0,0,0,0,0.150655581152838,0,0.000747216327110187,0,0,0,0,0.189154320404892,-0.0270857133674621,0,0,0,0,0,0,0,0,-0.0613995512044263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0185282177157045,0,0,0,0,0,0,0,0,0,0.0145717442153497,0,0.173294033421675,0,0.491703382802828,0,0,0,0,0,0.0477998196753107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05030271942271,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0
X601988.CH.EQUITY,0,0.128486831760263,0,0,0.187516717617186,0,-0.0662743262353239,0,0.183945904716678,0.205477984345893,0,0.169489739363039,0.0333656587736052,0.0567143648313804,0,0,0,0,0,0,0,0,-0.0943953345854764,-0.0957496567164066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606645557454739,0,0,0,0.10181909826497,0,0,0.0621531428305354,0,0
X601998.CH.EQUITY,0,0,0.0529335913028841,0,0.00740501524182044,0,0,0,0,0.312654814384078,6.93889390390723e-18,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0714535043064803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259663261021843,0.168643295519486,0,0,0,0,0,0,0,-0.0439471051227619,0,0,-0.263789558104435,-0.129413838991453
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.130868612228209,0,0,0.164344895505332,0,0,0,0,0,0.360544484799674,0.138398609784732,0,0,-0.11632631308838,0,0,0,0,0,0,0,0,0.123692083102923,0,0,0,0,0,0,0,0,0,0,0.257221106139712,0,-0.0110907443467906,0,-0.155458324307746,0,-0.132734439278305
X2388.HK.EQUITY,0,0,0,0,0,0,0.127789397851932,0,0,0,0,0.0340877699724417,-1.73472347597681e-18,0,0,0,0,0,0.322380674170111,0,0.23178550578153,0,0.0796776703302317,0,0,0,0,0,0,0,0,0.00975650775973091,0,0,0.0997684910682247,0,0,0,0,0,0,0,0,0.224294432924043,0,0,0,0,0.122654002345887,0
X5.HK.EQUITY,0,0,0,0,0,0.112606571582054,0,-0.0548253983115641,0,0,0,0,0.190932489166995,0,0,0,0,0.212124896569279,0.331238109090116,0.334964917047578,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0751810580898914,0,0,0,0,-0.127525206590909,0,0,0,-0.0526153869571298,-0.282417469228165,0,0,0,0,-0.204990092917549,0,0.162561184125849,0,0.343040939620326,0,0
X2884.TT.EQUITY,0,0.199328372028174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319999333540773,0,0,0,0.107112054201568,0,0,0,0.211010049718419,0.132645975433023,0,0,0,0,0,0,0,0.0831166430289127,0,-0.0713532937369597,0.0697347845267462,0,-0.0571395650232307,-0.0697516777769786,0,0,0,0,0,0,0,0.125913672281549
X2886.TT.EQUITY,-0.131763325254236,0,0,0,0,0.0664496401876726,0.0174163725939203,0,0.0697255260555543,0,0,0,0,-0.213055385541724,0,0,0,0,0,0,0,0,0,0,0.759495271005402,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411078225273623,0,0,0,0,0.0792415798347476,0,0.0168856611239098,0.17519073920152,2.16840434497101e-19,0.194187844908248,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0.181767348221012,0,0.0552498980479473,0.294785433934095,0,0,0,0,0.107279874453898,0,0,0,0,0,0.0620210695732736,0,0,0.388965213626704,0,0,0,0,0,0,0,0,-0.053958107501419,0,0,0,0,0,0,0,0,0,0,0,0.0749722208370849,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143682972731681,0,0.0788480158427966,0.691560665607504,0,0,0,0,0,0,0,0,0,0,-0.0588886987187999,0,0,0,0,0,0.202192311843604,0,0,0,0,0,0.178489919117611,0.077556844065657,0,0,-0.0864964653772896
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424098866262509,0,0,0,0,0,0,-0.02686904702739,0,0,0,0.34054985499713,0.302398662089545,0.0104652576064182,0,0,0.268397158896742,0.0755043668246353,0,0,0,0,0,0,0,0.0384262481598953,0,0,0,0,0,0,0,0.0381963006343506,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254375237600134,0,0,0,0,0,0,0,0,0.151701180084558,0,0,0,0,0.130206005089259,0,0,0,0,0.41135555791303,0,0.00839208864077905,0.0739160227488159,0.0595816103333778,0.025820758896038,0,0,0,0,0,0,0.034938790827314,-0.0281398528618167,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.115689247707757,0.168002443338582,0,0,0,0,0,0,0,0,0.0731838567078585,0,0,0,0,0,0,0.0585033412673368,0,0,0,0,0,0,0.17453691523598,0.36905170074356,0,0,0.131122216367332,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.133439788346293,0,0,0.103830713703674
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0348568098984214,0,0,0,0,0,0,0.0955308586476323,0,0,0,0,0,0,0,0,0,0,0,0,0.241687913887853,0,0,0.0518639523559796,0,0,0.242941705559032,0,0,0,0,-0.0260858300874213,0,0.161277303378476,0,0,0.0062532589981689,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0749205014322964,0.149086896735224,0,0,0,0,0.00587084174062681,0,0,0,0.0850529036117543,0,0,0.00814363468628608,0,0,0,0,0,0,0,0.100219761668104,0,0,0,0,0.219898776316688,0,0.226705392991488,0.0217147547325001,0.27254886062467,0,0.056536357371363,0,0,0,0,0,0,0,0.0285167890052355,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615484301350368,-0.126951309266173,0,0.0318603653965078,0,0.0467495310640763,0.388536127200784,0,0,0.215767785590626,0.0424225157926494,0,0.00970874522150476,0,0.198690923826362,0,0,0,0,0,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0.0897733226220636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192276059366788,-0.0462130855478288,0.249906400671043,0,0,0,0,0.177146297522167,0,0.140750889674932,0.087014266126373,0.131300606467461,0.154582995500379,0.0917667525923766,0,0,0,0,0,0,0,0,0,0,0,0.0540583217370749,-0.0433788102001853
X600999.CH.EQUITY,0,-0.00230309860912014,-4.33680868994202e-19,0.184991442460737,0,0,0,0,0,0,0,0,0,0,0,0,-0.121867278040852,0,0,0,0,0,0,0.0846192269065581,0,0,0,0.0140136032519973,0,0,0.0837347993039585,0,0,0,0.484505199603518,0,0.0939226723096264,0.0418701910995034,0,0,0,0.174945009177877,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0.045684187308428,0,0,0,0,0,0,0,0,0,0.114477700295619,0,0,0,0,0,0,0,0,-0.0381101584909481,0,0,0,0,0.107460536974672,0,0,0.148756921471351,0.246794680373304,0,0,0,0,0,0,0,0.175850430037706,0,0,0,0,0,0,0,0,-0.126463094526842,0,0,0,0
X601211.CH.EQUITY,-0.0452935305488291,0,0,0,0,0,0,0,-0.046579270936168,0,0,0,0,-0.0465601914761518,0,0,-0.0207681689444247,0,0,0,0,0,0.039481186940223,-0.0467620933854745,0,0,0,0,0.15951809070748,0.181696298167873,0.074521783522954,0.198055045736769,0.355780564201656,0,0,0,0.0680566414803577,0,0,0,0,0,0,0,0,0.00312928471454188,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0.0917629435768092,0,0,0.150273287152002,-0.0529916957690929,0,0,0,0,-0.0754782536965616,0,0,-0.334649220216258,0,0,0,0.12545320434586,0,-0.101424202105121,0,0.0408574275226789,0.801360430627474,0,0,0,0,0,0,0,0,0,0.358849354027197,0,0,0,0,0,-0.352133506698157,0,-0.00231846004182393,0,0,0,0,-0.0632708640573497
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,-0.00383938701726582,0,0,0,0,0,0,0,0,0.0425669255970549,0,0,0,0,0,0,-0.0230306695958264,0,0,0.0344598151831388,0.267744034522683,0.349637528225941,0,0,0,0.0541364425356692,0.0849371236847827,0.0659652854711402,0,0,0,0.00879952360106682,0,0,0,0,0,0,0.17179416251935,-0.0782064517302724,-0.0645746979141432,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14365345759265,0,0.0548573266575422,0,0,0,0,0.00654582654700312,0,0,0,0,0,0,0,-0.375650763179025,0,0.461108692291576,-0.0244057856977921,0,0,0,0,0,0,0,0,0,0.501162194037585,0,0,0,-0.0949487188237294,0.0660019495545649,0
X601318.CH.EQUITY,0,1.73472347597681e-18,0.101654930056554,0,0,3.46944695195361e-18,0,0.0218769842520769,0,0.0405095897076594,0,0,0,0,0,0,0,0,-0.0119602085097603,0,0,0,0,0.0882909851024613,-0.0501896122256267,0,0,-0.0176357068691291,0,0,0,0,0,0,0,0,0,0,0,0,0.414521872132366,0.270500498598686,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0.0296794958764465,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0415896522683943,0,0,0,0,0.0538365313556219,0,0,0.0516381945307623,0.312635789372291,0,0,0,0,0,0.0438922610651775,0,0,0,0.126289295920827,0,0,0,0,0,0.215970536996396,0,0,0,0,0,-0.140870513235526,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0869531172283269,0,0.0968120504482861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435194105358446,0,0,0,0,0,0.0596581026109451,-1.38777878078145e-17,0.036040820905809,0,0,0,0,0,0,0,0,0,0,0.239920248163369,0.118829638055665,0,0,0,0
X601601.CH.EQUITY,0.362905610385729,0.123097566938904,0,0,0,0.0430764892481956,-0.174978169412264,0,0,0,0,0,0,0,0.120641882921735,0,-0.191040267397438,0,0,0,0,-0.0404976906580508,0,0.188758719717037,0,0,0,-0.0540598012990763,0,0,0,0,0,0.0901801539958702,0,0,0,0,0,0,0,0,0.286024354471597,0,-0.00963710073017595,-0.0880488866865162,0,0,0,0
