,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.204700258536961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686091733800153,0.134189668558474,0,0,0,2.77555756156289e-17,0.065160832855977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19500628402622,0,0.0625414214159982,0.185682206885334,0,0.026086429999231,0,0,0,0.115818644045538,0,0
X002142.CH.EQUITY,0.156469224465739,0,0,0,0,0.770780355020676,-0.102833968473828,0,0,0.132009745747603,0,-0.294412962445241,0.0100974812843035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209692140538767,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0590736013823262,0.0767450265947312,0,0.220337099426597,0.0397197920567288,0,0.228899562661775,0.0992677657239501,0,0.118121992009737,0,0,0,0,0,0,0,0.0826530404291196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189450844049382,0,0,0,0,0.0210967214425763,0,0,0,0,0,0,0,0,-0.0355372071690608,-0.0178348611955855,0
X600015.CH.EQUITY,0,0.0290955021209002,0,0,0,0,0.338190719569503,0,0.498785079728707,0,0.144747042652555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547762908160725,0,0,0,-0.391024746810605,0,0,0,0,-0.0337429415174997,0,0,0,-0.289927322719857,0,0,0.0280648427519643,0,0,0.168724335701475,0,0,0,0,0,0,3.46944695195361e-18,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.123493165710638,0.0583487576625692,0.540606907698104,0,0,0,0.00620573579941187,0.0915356506345206,0.0949928906132433,0,0,0,0,0,0,0,0,0,0.0598633005253754,0,0,0,0,0,0,0,0,0,0.00318779925996555,0,0,0.0341439490473237,0.0834334908060024,0,0,0,0,0,0.0815121558495989,0,0,0,0,0,0.0950777574008451
X600036.CH.EQUITY,0.0844368188585321,0.0500334112810031,0,0,0,0,0,0,0,0,0.10942820315812,0,0,0,0,0,0,0,0,0,0.194931489846092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990381316185128,0.116617117864976,0.0220032525444035,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.659592502804924,0,0,0,0,0,0.053714390511783,0,0,0,0,0,0,0,0.0581629470876299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00997723963814145,0,0,0,-0.057146097522902,0,0,0,0,0,0,0,0,0,0,0,-0.0856601475284848,0,0.0257308702744576,-0.048425959913362
X601166.CH.EQUITY,0.111811488288962,0.0203092693858916,0.38025909089358,0,0,0,0,0,0,0,0,0,0,0.0350966505884435,0.20506307336069,0.0273811713648555,0,0.0330124430048668,0,-0.0100646530086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199558773640157,0.0297158843814521,0,0,0.0086994519581165,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.193672944142169,0.159650587858162,0.616055342365955,0.0986335708665839,0,0,0,0,-0.135727032614525,0.0011276460181723,0,0,0,0,0,0,0,0.0711178647446946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265477041766906,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X601229.CH.EQUITY,-0.0703760688234328,0.311409899005887,0.276953293670544,0,0.125367913621865,0,0.0071869256195074,0,0,0,0,-0.108997061364699,0,0,0,0,0,0,0,0,0,-0.126940363594636,0,0,0,0.158786663816917,0.0291157312539593,0,0,0,0,0,0,0,0,0,0,-0.128533354622923,0,0,0,0,0.174936846443492,0,0,-3.46944695195361e-18,0,0,0,-0.329442418407753,0.12235268464466,-0.245937060856008,0
X601288.CH.EQUITY,0.0456873108414931,0,0.099227216259982,0.00963148721265503,0.00995235294460827,0,0,0,0,-0.0564713118212726,0,0.249442229128147,0,0,0.416887477474147,0.176275645022646,0,0,0,0,0,0,0,-0.0571070804412991,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241029757291993,0,0,-0.0798095839549113,0,0,0,0,0,0,0.0485141948289835,0,0,0,0,0,0
