,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.073702735917969,0,0.174830263174204,0,0.392698604780005,0,0.417268497330738,0,0.0918163600680134,0,0,0,0.0646392446012846,0,0.0384070856099073,0,0,0,0,0,0,0,0,0,-0.0219018060941698,0,0,0,0,0,0,0,0,0,0,-0.134492294072931,0,0,0,0.16304426535383,0,0,0,0,0,-0.122326751860789,0,0,0,0,0.0735673813537738,-0.143100390806615
X002142.CH.EQUITY,0,0,0,0.116121005932706,0,0.311041258342857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100480614163588,0,0,0,0,0.0420713714393648,0,0,0,0,0,0,0,0.0933868807391723,0,0,0,0,0,0,0.226874639379776,0.122517427860959,0,-0.191560884925782,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0140700136852239,0,0,0,0,0.0568841566860329,0.039932423292821,0,0.0313205140771061,0,0.420568744867194,0,0,0,0,0,0,0,0,0,0,0,0.0220374117337253,0,0.054152727911283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111558624236585,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.197377813012631,0,0,0,0,0,0,0,0.12127233644358,0.0860542964554719,0.091189763376618,0,0.0863008942047619,0,0,0,0.0763145113033062,0.0622268805892385,0,0,0,0,0,0,0,0,0.0262937208879113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152660034663042,0.00966667416084184,0,0.139343579166804,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.157920819023791,0,0,0,0,-1.73472347597681e-18,0,0,-3.46944695195361e-18,0,0,0,0.00267594926573906,0,0,0.0350665472784124,0.733819556612904,0,0,0,0.0742533834383513,0,-0.0679547706171895,0,0,0,0,0,0,0,0,0,0,0,0,-0.0780378477616254,0,0,0,0,0,0.0243595475823381,0,0,0,0,0,0.0494061282432602,0,0,0
X600036.CH.EQUITY,0.202420387985492,0.276069079085035,0,0,0,0,0,0,0.145655983375285,0,0,0,0,0,0.0230046793085406,0,0.123516491455971,0.104735347992873,0,-0.0222785015198428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103974279028657,0.202728004403391,0,0,0.086500209991664,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.264641655263959,0,0,0,-0.0168683345252207,0,0.414130903749975,0,0,0,-0.0669759472794204,0,0,-0.0698829651393296,0,0,0,0.0137020833564566,0,0,0,0,0,0,-0.167856011058992,0,0.239054608022494,0,0,0,0,0,0,0,0,0,0,0.12562098632817,0,0.249737082560822,0,0,-0.0164070997797358,0,-3.97031061418866e-05,0.0784801317019966,0.0441984251771894,-0.0750425637905679
X600926.CH.EQUITY,0,0,0.0456607116114094,0,0,0,0,0,0,0,0.0533704349229177,0,0,0,0,0.0701872726809254,0,0.301465565502613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213685529756162,-0.116645451789407,0,0.0436984729779399,0,0,0,0,0,-0.0403351114795754,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.102800302545735,0.0424585345812699,0,0,0,0,0,0,0,0.353276684024253,0.0408040001146098,0,0,0,0.239654833599768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122410094263742,0,0,0,-0.138658060816527,0,0,0,0,0.171713057444771,0.0338289974623252,0,0,0.130751355484586,0.115049831003699,0.0653443083419591,0
X601166.CH.EQUITY,0.044598103779413,0,0,0,0,0,0,0,0,0,0,0.232815030877698,0,0,0,0.313006380826613,0.0647243408812181,0,0,0,0,0,0,0,0,0,0,0.160218672855107,0,0,0,0.0405419151443196,0,0,0,0,0.0380235117208311,0,0,0,0,0,0,0,0.0517818615520713,0,0.0445579637366647,0,0,0,0.0344386624374067,0,0.0182144232094687
X601169.CH.EQUITY,-0.0263757187415498,0,0,0.0993460046120884,0,0,0,0,0,0,0,0.277483929703358,0,0.119544775070949,0.0330426825517411,0,0,0,0.153454368734181,0.108633366797441,0,0,0,0,0,0,0.011591831852852,0.115061052868331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158329199261437,0,0,0,0,0
X601229.CH.EQUITY,0,0.032433361097998,0,0,0,0,0.130968401439173,0.222127636917862,0.115510188676801,0.3356598620905,0.0290256457563686,0,0,0,0,0.100253150697767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18194881650911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153980360434923,0
X601288.CH.EQUITY,0.0549273107508003,0,0,0,0,0,0,0,0,0,0,0,0,0.126167714873377,0.459926180112887,0,0.034121358631993,0.139356013899371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00505558527446514,0,0,0,0,0,0,0.167454910626892,0,0,0,0,-0.139277038710629,0,0,0,0.0559085411694475,0.150592352822388,0
