,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.209876991362515,0,0.20216451470846,0,0,-0.0692319150542562,0,0,0,0,0,0,0,0,0.113867121055983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637170585805301,0,0,0,0.0402363786763547,0,0,0,0,0,0,0,0,0.277617520206636,0,0,-0.0683628609225993,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0640083265636681,0,0.149675263595528,0.0369485140964235,0,0.0251605794955309,0,0,0.206204584405769,0,0,0,0,0,0.302890548453507,0,0,0,-0.0336877614893093,0,0,0,0,0,0,0.0377679679522936,0,0,0,0.17434241531419,0,0.052736908582182,0,0,0,0,0,0.0257022630301626,0,0,0,0,0,0,0,0,0,0.142608837923333,0
X601939.CH.EQUITY,0,0,0,0,0.139616812198554,0,0.349688908562955,0,0,0,0,0,-0.164513966751074,0,0,8.67361737988404e-19,0,0,0,0,0.0136599795548612,0,0.59098127425727,0,0,0,0,-0.0171391999308557,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252679802444621,0,0,0,0,0,0,0,0,0,0,-0.12210092148911,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0915573258139144,0,0,0,0,0,0,0,0,0,0,0.220785504097589,0,0,0,0,0,0,0,0.0855709326960855,0,0,-0.197069838557664,0.134998858578944,0,0,0,0,0.382629677992005,0.230828776966133,0,0,0,0,0,0,0,0,0,0,0.0708739676211683,0,0,0,0,0,0,0.0164806993791813,-0.118352206886097
X601288.CH.EQUITY,0.083617212425147,0,0,0,0,0,0,-0.0116120537421932,0,0.0110814442028411,0,0,0,0.0416254212626155,0,0.453561175574738,0,0,0,0,0,0,0.321380323134779,0,0,0,0,0,0,0.000695686188660722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261150840744747,0,0,-0.0157186249679288,0,0,0,-0.0604608302384576,0
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.297633624490837,0,0,0.247302673667418,0.202448484062107,0,0,0,0,0,0,0,0,0,0.037739355163516,0,0,0,0,0.166312206939628,0,0,-0.0210599757739654,0,0.0813822032378766,0,0,0,0,0.104350253322861,0,0,-0.0070792405808201,0,0,0,0,0,0,0,0,0,-0.11502271806654,0,0,0,0,0,0,0,0.0837552030257307,0,0.0603075685097185
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.359606042221418,0,0,0,0,0,0,0,0.0314467898914587,0,-0.0355615378239066,-8.49203141169395e-05,0,0,0.0667614859859521,0,0,0.226804068096152,0,0.0233535574899415,0,0,0,0,0,0,0,0,0,0,0.0911774660922542,0,0.0809398985144294,0,0,0,0,0,0,0,0,0,0,-0.125127320580432,-0.156372238995863
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623304063062075,0,0,0,0,0,0,-0.153051812130525,0,0,0.0273889674806838,0,0.0161633490114823,0,0,0,0,0.124452519812553,0.44862492155801,0,0,0,0.134111565674951,0,0,0,0,0,0,0,-0.175568162370647,0,0.257720500607348,0,0.23252882642547,0,0,0,0,0.174199624081356,0,0,0,0,0
X388.HK.EQUITY,0,0.0622576433812042,0,0,0,0,0,0,0,0,0,0,0,0.0476905815311559,0,0.148516072497571,0,0,0,0,0,0,0,0.0090980485854267,0,0,0,0,0,0,0,0.380525903911412,0,0.0991598259061148,0,0,0.0941863036117081,0,0.156667599016632,0,0,0.013996813613375,-0.213536838738055,0,0,0.341106069059815,0,0,0,0,0.0549476771244889,0,0,0
X601658.CH.Equity,0.0905959661793287,0.0765102456825439,0,0,0,0,0,0.111487680956968,0,0,0,0,0,0.0878283858368624,0,0.291675768504909,0,0,0.051415699521635,0,0,0,0.0362070188253954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714448539707285,0,0,0,0,-0.116328321787149,0,0,0.000108444838802246,0.199725654690643,0.0386055833347169,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569791237111318,0,0,0,0,0,0,0,0,0,0.0382255602491273,0,0,0,0,0,0.323838572307065,0,0,0,0.0299105267768804,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0604061805116523,0,0.19530644567968,0,0.204829220085408,0.0614321179479238,0,0,0.0216667156310034,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172517945794894,0,0.474560371391539,0,0.0829478681543662,-0.0722668169120191,0,0,0,0.0797028885205778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165378223075509,0,0,0.0667652386143285,0,0,0,-0.0236981615257974,0,0,0,0.181090654762804,0,0,0,0.0221192540261915
X000001.CH.EQUITY,0,0.0284721108386075,0,0,0,0.578003177169487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070826550751313,0,0.241541015633438,0.0684739941474759,0.0385433035994458,0,0,-0.250589265929451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00947060458304835,0
X000002.CH.EQUITY,0,0,0,-0.400529898890725,0.0217384205242732,0,0,0,0.261813662459247,0,0,0,0,0,0,0,0,0,0,0,0,0.13830603167416,0,0,0,-0.00471097663011496,0,0,0,0,0.068265539216466,0,0,0,0,0.21515797135081,0.0123693025065514,-0.0728717546609177,0,0,0,0.174879678959414,0,-0.0294699445498521,0,0,0,0,0,0,0,0,0.157494858546598,3.46944695195361e-18
X601328.CH.EQUITY,0,0,0.0350133402446197,0,0,0.00577812399622073,0.113156631508661,0,0,0.0525340537004343,0.164695784714607,0,0,0.0193703809117708,0,0,0.138195394840422,0,0.119405789043143,0,0,0,0,0,0,0,0,0,0.0349552618195068,0,0,0,0.235342411190711,0,0,0,0.0661976274642863,0,0,0,0,0,0,0,0,0,0,0.010045619626531,0,0.029508613010721,0,0,0,0
X601601.CH.EQUITY,0,0.435519409166808,0,0.123094506129587,0,0,0,-0.0325971192177784,0,0,0,0.129748472376393,0,0,0,0,0,0,0,0.263988166350752,0,0,0,0,0,0,0,0,0,0,-0.144599471807381,0,0,0,0.188553847631345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875690734535771,0
X601066.CH.EQUITY,0,0,0.0156670005750593,0,0,0,0,0.0083624942397568,0,0,0,0,0.708209102854172,0,0.0918524193321146,0,-0.0184690312399267,0,0,-0.153687788898952,0,0,0,0.079353769314998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151772208043398,0,0,0,0,0,0.0287727075845477,0,0,0,-0.0161437032106401,0,-0.0769625153094469,0,0,0
X600000.CH.EQUITY,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.384614698445673,0,0,0,0,0.326620227842127,0,0,0,0,0.158352106691005,0,0,-0.0442762267767542,0,-0.203124369309642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548219555264273,0,0,0,0,0,0.273879150724038,0,0,0.00450273672911288,0.0405172887502221,0
X601319.CH.EQUITY,0,0,0,0.0632197525228098,0,0,0,0,0,0,0,0,0,0.307300095400492,0,0.0373362773512757,0.0377930696384682,0,0,0,0,0,0,-0.00383754416930907,0,0,0,0,0.269877810755787,0.187320668463429,-0.0332408019675806,0,0,0,0,0,0,0,0,-0.0462320540269922,0,0,0,0,0,0,0,0,-0.0196989088644576,0,0,0,-0.0236800890706738,0
X16.HK.EQUITY,0,0,0,0,0,0,0.0471772139191583,-0.173344046517994,0,0,0,0,0,0,0,0,0,-0.0554815648567671,0,0,0,0,0,0,0,0,0,0,-0.110513633552315,0,-0.061504350529919,0.36553922203095,0,0,0,0,0,0,-0.042603951659894,0,0,0,0.020146044269606,0.156575196808904,0,0.20109120195948,0,0,0,0,0.28061531846076,0,0,0.0609166128432901
X600016.CH.EQUITY,0.018681889319207,0,0,0.0994487069240524,0,0,0,-0.0385521760933418,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.257907015122062,0,0,0.132038933929675,0,0,0.302074204128914,0,0.00617453907310249,0.111053491216812,0,0,0,0,0.0889565654234646,0,0,0,0,0,0,0,0.0390190697160383,0,0,0.0327145590610408,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.206571883454104,0,0,0,0,0,0,0,0.253011245095431,0,0,0,0,0.324434360959932,0,0,0.0235685351899441,0,0,0.0573192076115108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028318408275059,0.213580912061735,0,0,0,0,0,-0.131773445696474,-0.0378161444009711,0,0
X1109.HK.EQUITY,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.107470737218486,0,0,0,0.0162255377069943,0,0,0.0546518651255078,0,0,0,0.0136833661937495,0.0837810813251122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200877177704821,0,0,0.131299246679907,0,0,0,0,0,0,0,0,-0.012223078253721,0,0,-0.097280496303921,0.112669929305949,0
X300059.CH.EQUITY,0,0,0,0.0895393662332168,0,0,0,0,0,0,0,0,0,0,-0.0327226154132057,-0.0240803564816733,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359413372131417,0,-0.0107889952429717,0,0.254446154241612,0,0.00457284825261585,0,0,0,0,0,0.0250917445062674,0,0,0.0148420412687017,0,-0.017542489449115,0,0,0,0.506061556818107,0,0,0.0204340331696202,0
X002142.CH.EQUITY,0,0,0,0,0,0.723352126015806,0.077787110160823,-0.22524320483334,0,0,0,0,0,0.150925550379991,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,-0.200485680329364,0,0,0,0,0,0,0,0.0266811217207877,0,0,0.017565891997418,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.0615258006405995,0,0,0.288770452867735,0.191977513158145,0.268003524112123,0,-0.0956307802707921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120517841581335,-0.13156476084333,0,0,-0.0568685672283494,-0.260564234923112,0,0.266421106087682,0,0,0.106748389025857,0,0,0,0,0,0,0,0,0.0703164020285241,0,0,0.145107765445631,-0.0135765371822021,-0.114129840887848
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.413028595117959,0,-0.110305710147086,0,0,0.172133158239996,0.128238521333781,0,0,0.0751449043368419,0,-0.0442620509398617,0,0,0,0.00416201859737128,0,0,0.370251901839841,0,0,0,0.0605996094270786,0,0,0,-0.235614276092561,0.0315466906210059,0,0,0,0,0,0,0,0,0,0,0.0922682978652321,0,0,0,-0.0083443920738605,0,0,0.0326316925286912
X600048.CH.EQUITY,0,0.042698328876936,0,0,0.0275057499663851,0.0988533935642206,0,0,0,-0.0280376309193834,0,0,0,0,0.46495775079562,0,0,-0.0887097425168942,0,0,0,0,0,0,-0.0186579924034039,0,0,0,0,0,0.273479762823814,0,-0.0520513684872427,-0.0189639240919338,0,0,0,0,0,0,0,0.107263057837801,0,0,0,0.0181208011988629,0,0.314336841813392,0,0,0,0,0,0
X601818.CH.EQUITY,0.231355335106325,0.0112093019027965,0,0,0,0,0,0.0118344648462623,0,0,0.0386718106284452,0.129803053318449,0,0,0,0,0,0.0243554654059016,0,0,0,0.0724716633775005,0,0,0,0.0292170805910593,0,0,0,0,0,0,0.0931909492404127,0,0,0,0,0,0,0,0,0,0,0,0.159652324695745,0,0,0.142076806692225,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,-0.0851043317444753,0,0,0,0.159974013119405,0,0.0199818140135009,0,0,-0.137898857019636,0,0,0,-0.663768541260097,0,0,0,0,0,0.0823957050652661,0,-0.072756781915578,0.160997698238473,0,0,0,0.232437357608925,0,0,0.274126111422327,0,0,0,0,0.478883027845003,0,0,0,0,-0.0252860587259709,0.232256941990648,0,0,0,0,0,0,0,0,0.0585285142966515,0.185099670286457,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.01446227401465,0,0.115367180597012,0,-0.218516671515029,0,0,0,0,-0.0545387601463916,0,0,0,0.325290960623054,0,0,0.105049538532228,0,0,0,0.00958597127818587,0,0,0.304455325935101,0,0,0,-0.0524573405294564,0,0.289771670977395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0724428402688383,0,0,0.0894321438411672,0,0,0,0,0,0.0425400632930278,0,0,0.160556480960343,0.0595327510146421,0,0,0,0,0,0,0,0.0834968853090021,0,0.0479688789044427,0,0.030425985663577,0,0.0563155976153459,0.243182510262268,0,0,0.07374562217178,0,0,0.215772847804299,0.00930888278145429,0,0.0160855408022596,0,0,0,0
X600999.CH.EQUITY,0,0,0,0.179932560494279,0,0,0,0,0,0,0,0.147242402295166,0.138739335406606,0,0,0,0,0,0,0,0,0,0,0.11970490817875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807837654501171,0,0,0,-0.0721281971672562,0,-0.0110583420570857,0.0619668418604804,0,0.122196299503702,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.378451650882987,0,0,0,0,0.0478632128317864,0,0,0,0,0,0.105973883353982,0,0.113867908057797,0,0,0.00552389276744527,0,0,0,-0.14768306262368,0,0,0,0,0,0,0,0,0.115589132879879,0,0,0.0404108598410984,0.16813478410774,0,0,0,0.141127094115659,0,0,0,0,0,0,0,0,0,0,0,0,-0.101755524882608
X600837.CH.EQUITY,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.240253156137952,0,0.0128709512307304,0,0.108109860978839,0,0,0.0370754484669769,-1.73472347597681e-18,0,0,-0.0699830462787506,0.209302846660396,0,0,0,0,0,0,0,0.237744081929754,0.0373178504386713,0.00353867920988908,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0067062637574053,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.231808082412713,0,0,0,0,0.130755923361334,0,0,0,0,0,0.0474662457935526,0,0,0,0,0,0,-0.0441012530712865,0,0,0,0.00847072720608389,0,0,0.0952420541925564,0.298842730021986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121899286514026,0,0,0.135202689970244,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.0586629989932194,0,0,0.0190384623467059,0,0,0.0602780020119028,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.362739317673237,-0.0758693438109742,0,0,0,0.101129723840271,0,0,-0.0819779903026177,0,0,0,0,0,0.147290962375379,0,0,0,0,0,0,0.150940287031126,0,0,0,0,-0.0703420106378756,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0.117831547282009,0,8.67361737988404e-19,0.137448504692776,0,0,0,0,0,0.0685704858345797,0,0,8.67361737988404e-19,0,0,0,0,0.126118509559697,0,0,-0.0115461455275978,0,0,0,0,0.0909723372194311,0,-0.0408573708177367,0,0,0,0,0,0.0856403407873837,0,0,0,0,0,0,0.257831369425324,0,0,0,0,0,0,0,0,0.116776929558885,0,-0.0501980812733512,0,0
X12.HK.EQUITY,0,0.151836975001588,0,0,0,0,0,0.371224602576135,-0.0974043472578869,0,0,0,0,0,0,0.0610048409299446,0,0,0,0,0.447037264783518,0,0,-0.0247221729301566,-0.0589108254171775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229208623410395,0,0,-0.0827098905292672,0,0,0,0,-0.015065201137797,0.00234169398565615,0,0
