,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.155237618705835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120340401067767,0.0370985655636055,0,0.485289371410689,-0.257794620820126,0.349588821439125,0,1.38777878078145e-17,0,-0.0401162450242664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899237274504781,-0.0331314138826311,0
X601318.CH.EQUITY,0,0,0,0,0,0.331850082383959,0,0,0,-0.0485378805265791,0,-1.38777878078145e-17,0.000725390637503054,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0860584260227343,0.0687268381019569,0,0,0,0,0.206544554123548,0,0,0,0,0,0,0,0,0,0,0,0,0.0779470942696008,0,0,0,0.0587880000842195,0
X601939.CH.EQUITY,0,0.0818990696239781,0,0.80221383568582,0,0,0.00154956927446087,0,0,0.0438340551762867,0,0,-0.0103337558182736,0.0144690699062714,0,0,0,0.0800896541361232,0,0,0,0,0,0,0,0,0.0256973766823936,0,0,0,0,0,0,0,0,0,0,0.068682665467993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.964704474599807,0,-0.00554994003289138,0,0,0,0,0,0,0,0,0,0,0.0148042701956343,0,0,0,0,0,0,0,0,0,0,0.0603035919205911,0,0,0,0,0,0,0,0,0.0402531666966513,0,0,0,-0.0761736761914134,-0.0818296948562457,0,0,0,0,0.00196146905628674,0,0,0,0,-0.082667703736859,-0.0360539920928045,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.287395868573947,0,0.132098526370661,0,0,0,0,0,0,0,0,0,0,0.00418959243780651,0,0,0,-0.0411134745592428,0,0,0,0,0,0.0381645726379971,0,0,0,0,0.537575376785203,0,0,0,0,0,0,0,0.0943883225521808,0,0.208323903352298,0,0,0,0.0475629351512134,0.106516043635471,0
X600036.CH.EQUITY,0,0,0,0.328859916754126,0,0,0.00603443957582312,0,0.0354580878620281,0,0,0,0,0,0,0,0.172008318115292,0.0120347437229992,0,0.0251103433319435,0,0,0,0,0,0,0.0349672973477582,0.170452763150123,0,0,0.113410841607609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405970533004662,0,0,0,0,0.0420902663331991,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0791677658470982,-0.028713693427185,0,0,0,-0.0381940687812647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462762520927643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.000849612605107217,-0.120297772712999,0,0.991414897922348,0,0,0,0.0170401419403669,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298637211358032,0,0,0,0,0,0,0,0,0,0,0,0.151199091537108,0,0,0.170683368738661,0,0.264881046536495,0,0,0,0.0442107024939007,0.0156993297274279,0,0,0,0.0449642098767051,0,0,0,0,0,-0.105700555941373
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383739728180688,0,0,0,0,0,0,0,0.174219437595018,0,0.42082793901737,0,0,0,0,0,0,0,0,-0.18956146526773,0.16662469419922,0,0,0,0,0.0119251392087255,0.021329702743627,0,0,-0.173662526086255,0,0,0.234081581685508,0,-0.0544155239003375,0.0230959540046319
X388.HK.EQUITY,0,0,0,0,0.230855730979586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12872506750542,0.269529170373324,0,0,0.104767762386261,0,0,0,0,0,0,0,0,0.108596387801775,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.198111470180111,0,0.0203697130554116,0.254049010966636,0
X601658.CH.Equity,0,0,0.202679682140187,0.0480218461368252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135292599242513,0,-0.0137978269274861,0,0,0,0,0,0,0,0,0.206850232825797,0,0,0,0,0,0,0,0,-0.140908735096508,0,0,0,0.535952317207483,0,0,-0.171264975846376,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0110622535003383,0,0,-0.0750160067502998,0,0.124890612926297,0.0702540945562844,0,0.33662491606131,0,0,0.00343472419130154,0,0,0,0,-0.0122586972286755,0,0,0,0,0,0,0,0,0,0,0,0.0318498879551794,-0.00981662417923529,0,0.097070579910919,0,0,0,0.163734376377715,0,0.072238289037676,0,0.0982040298165227,0,0,0,0.185719493189699,0,0,0,0,0.0396446930644621,0.0533687972282197
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0410952946487897,0,0,0,0.670957468575931,0,0,0.0244745900121702,0,0,0,0,-0.0371708859124717,0,0,0,0,0,0,0,0,0,-0.00302584708609965,0,0,0,0,0,0,0,-0.0863076019650955,0,0.187806049491766,0,0,0,0,0,0,0,0,0,-0.00174135882919269,-0.0248981337524963,0,0,0
X601166.CH.EQUITY,0,0,0.0125542839730567,0,0,0.0819043104263362,0.192845362479062,0.0479280793324306,0,0,0.0557435924283845,0,0,0,0,0,0.0532688689957951,0,0,0,0,0,0.068628924537807,0.00841603678866092,0,0,0,0,0,0,0,0.12093698081111,0,0,0,0,0,0,0.0209835345536964,0,0,0,0,0,0,0,0,-0.00290241639093992,0.433850417610315,0,0,0,0,0.017431094853274
X000002.CH.EQUITY,0,0,0,0.239852543285476,0,0,0.0459748900765162,0,0.119644590675468,0,0,0,0.157673108882241,0,0,0,0,0,0,0,0.0169957493390534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778809097201629,0,0,0,0,0,0,0,0,0,0.061388693169092,0,0,0.0560289854588385,0,0,0,0.0158936648120055,0
X601328.CH.EQUITY,0.108239103476225,0,0,0.140405422814581,0,0,0,0,0,0,0,0.0536248426254428,0,0,0,0,0.0849333767164211,0,0,0,0,0,0.390212411607575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254600754217624,0,0,0,0,0.0785542278465066,0,0,0,0.00559976387883824,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.0337165012606819,0.26329531495324,0,0.178833051992145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0656155456213699,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.277189563440213,0,0,0,0,0,0.685423597978888,0,0,0,0,0,0,0,0,0.0687395357445471,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.462328340707939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106708776749812,0.00648798058109224,0,0,0,0,0.0250189761459313,0,0.0839383330340436,0,0,-0.192253812152916,0,0,0,0,0,0,0,0,0.300185256327426,0.0562182248730718,0,0,0.0295738054669207,0,0,0,0,0,0,0,0,-0.0954198041949223,0
X601319.CH.EQUITY,0,0,0,0.169706241534947,0,0,0,-0.059407316707844,0,0,0,0,0,0,0.215248767042932,0,0,0,0,0.162994331371237,0,-0.0171309288130662,0,0,0,0,0,-0.0167474939130673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128118513459499,-0.0581446154752537,0,0.0332716807595873,-0.000120776529724395,0.212516710416894,0.0213781583325452,0,0,-0.0531265445757455,-0.0461204630178922,0,0
X601601.CH.EQUITY,0,0,0,0,0.293426549133118,0.0623602396151981,0,-0.0445927360729733,0,0,0,0,0,0,0,0,0,0.0592665967641771,0.522063327424532,0,0,0,0,0,0.0823485694138878,0.0692187144098475,0,0.0666251380186733,0.113594708892232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255397703744528,0,0,0,-0.179186096347796,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0936997417717835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432517481249613,0,0,0,0,0,0,0,0.0405333528022699,0,0,0,-0.0389497488290899,0.111857142496497,0,0,0,0.0379502987004792,0,0,0.312699476623086,0,-0.0479874526082116,0,0,0,0,0,-0.0573477311429073
X1109.HK.EQUITY,0,0,0,0,0,0.226875646680305,0,0.20724365092806,0.126725066707989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201563583288231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716565553589487,0.140949189252432,0,0,0.108335224000106,0,0.139554130393774,0.102674209451454,-0.117981892869107,0,0,-0.267936004623556,0
X600016.CH.EQUITY,0,0,0,0.0520545112156645,0,0,0,0,-0.035636367728102,0,0,0,0,0.0732633459300982,0,0.113932216797876,0,0,0,0,0,0,0,0,0,0,0.0461899942700798,0.048978412624499,0,0,0.0275143250973773,0.215293980324145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153059898073133,0.0544322149192206,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.227934846688164,0,0,0,0,0,0,0,0,-0.08575897286303,0,0,0,0,0,0,0.0226013849048393,0,0.0103856220009045,0.00360084013686781,0,0,0,0,0,0,0,0,0.00705334072878755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202497713834793,0,0.536318132037795,0,-0.0860149070767076,-0.0279742705263533,0,0
X300059.CH.EQUITY,0,0,0,0.00461071613976448,0,0,0,0,0,0.282016641759791,0,0,0,0,0,0,0,0,0,0,0,-0.0809694937714174,0,0,0,0,0,0,0,0,-0.0528018674942756,0,0.317378791355679,0,0.0382639189321555,0.0573369927507828,0,0.0203824587266106,0,0,0,0.119774616449445,0,0.00456814129953354,0,0,0.00798629324506186,0.212094896519095,0.041631020578019,0,-0.0553475222987823,0,0,0
X688.HK.EQUITY,0.291859023098878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363102026830564,-1.38777878078145e-17,0,0,0,0,0,0.0138542195361216,0.0588221354420202,0,0.28003803136736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0188831188018291,-0.102647739152517,0,0,0,0.0333167488755931,0,0,0,-0.000378265516972769,0,0,0,0.173034122168927,0,0,0,0,0,0,0,0,0,0,0,0.41747307447451,0,0,0,0,0,0,0,0,0,0.160638519977813,0,-0.00401166266548937,0,0,0,0.0254681686989733,0.241217457154983,0,0,0,0,0,0,-0.236937462866314,0
X002142.CH.EQUITY,0,0,0,0,0,0.257076331255608,0,-0.277780289280626,0,0,0,0,0,0,0,0,0,0.238247560500885,0,0,0,0,0.0819960234799484,0,0,0,0,0,0,0.321537316614661,0,0,0,0,0,0,0,0.237337484253704,0,0,0.157517194603285,-0.128586280692758,0,0,0,0,0,0,0,0.102494035514102,0.0658395540511105,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0956002018550792,0.497526848325928,0,0,0.0900349645626928,0,0,0,0,0,0,0.0722087915934138,0.0393939452981692,0.0291127724211962,0.0144126339435056,0,-0.187724541688385,0,0.107240005864909,0.157643058999492,0,0,0,0,0,0,0,0,0,0,0,0.00388992209891273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0374909593309884,0,0,0,0.606782285223158,0,0,0,0,0,0,0,0,0,0,0,0.0645597590586135,0.102719052506884,0,0,0.0892193007434791,0,0,0,0,0,0,0,0,0,0.142144363725673,0,0,0,0,0,0,0,0,0,-0.135666647025194,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.0424797401821318,0,0.163676892405953,0,0.0611309069581768,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.175433657184011,0,0,0,0.0813657520060343,0,0,0,0.352779660105376,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.068635825801295,0.0115598546927317,0.0897706191360025,0,0.0342444165556478,0,-0.144642509829956,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.175201323335016,0,0,0.0947498662489086,0,0,0,0,0,0,0,0,0,0.0925466008776542,0,0.139025641612773,0,0,0,0,0,0.0413050337004399,0,0,0,0,0,0,0,0,0.0798630948027868,0,0,0,0,0,0,0,0.040027323988021,0,0,0,0,0.0725436187225989,0,0,0,0,0,0,0
