,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.521220877678537,0,0.0754634495266294,0.0311453015434379,0.0922278347147992,0.0503458720975652,0,0,0,0,0,0,0,0.025725591156157,0,0.0402559486954515,0,0.0628964141816541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072606069150242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.493261577551132,0,0,0.0357423821175986,0,0,0,0,0,0.141372347405041,0,0,0,0,0,0,0,0,0,0.0131405459856978,0,0,0,0.0113470172690938,0,0,0.159066871057262,0.0505713924998867,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0548010191254113,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169929846656991,0,0,0,0,0,0,0.190212797074588,0,0,0,0,0,0,0,0.215911158296744,0,0,0,0,0,0,0,0,0.0942791525485079,0,0,0,0,0,0.179781236744403,0,0,0,0.000758270848836711,0.0180113152566445,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.311524115626582,0.0906718886992151,0,0,0,0.108226764998147,0,0,0,0.0742709005545619,0,0,0,0,0,0,0.176681292943458,0,0,0,0,0,0,0,0,0,0,0,0.0911336317380295,0.00991029259754208,0.0819188279959238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711701066250313
X5.HK.EQUITY,0,0,0,0,0,0.310075377239968,0,0,0,0,0,0,0,0.321211069797002,0,0,0,0.21134466374377,-0.372275636754802,0,0,0,-0.0486841793663559,0.158918698204847,0,0.141890199813706,0,0,0,0.277439556851388,0,0,0,0,0,0,-0.0651076371355638,0,0,0,0,0,0,0,0,-0.0800297591442511,0,0,0,0,-0.175264961559182,0,0
X601988.CH.EQUITY,0,0,0,0.21576889927801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315315455992643,0.0763762434152182,0,0,0,0,0,0,0,0,0,0,0,0,0.0145296733423036,0,0,0,0.111554388785621,0,0.207652693387829,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.188681434392958,0,0,0,0,0,0,0,0,0.0103083216747397,0.211508194821385,-0.0705064718244289,0,0,0,-0.0405420878573805,0.0913521015468872,0,0.0368086764522723,0,0,0,0.377808580821093,0,0.0919137972216204,0,0,0.104119250966119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434657434405015,0,0,0,0,-0.0428354774804012,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0138008798738631,0,0,0,0,0,0,0,0.0621025669873819,-0.0315484566397116,0,0,0,0,0.257388618169679,0,0.0845261978895257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301772679936276,0,0,0,0,0.0600926626792943,0
X601628.CH.EQUITY,0,0,0,0,0.081501779557525,1.38777878078145e-17,0,0,0,0,0,0.00891283048258453,0.246071411691624,0.0262759308215567,0,0,0,0,0,-0.0636194795384222,0,0,0,0,0,0,0.162808866288773,0,0,0,0,0.227498705461933,0,0,0,0,0,0,-0.0414062824319081,0,0,0.214700168598927,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0849176753450492,0,0,0,0.0365201964681203,0.0101688250806917,0,0,0,0,0.11362101099768,0,0,0,0,0,0,0.0227371557499151,0.187046042157768,4.33680868994202e-19,0,0,0.0282873253575394,0,0.0620719378996505,0,0,0,0.086849224012614,0,0,0,0,0,0,-0.0053081807904535,0,0.155175180258373,0.211329870801115,0,0,0,0,0,0,0,0,0,0,0,0
