,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.117234523803497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727853985219453,0,0.425828385014402,0.37006438376992,0.062518976219246,-0.248584181422435,0,0,0.165461162895414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533077188997154,0,0,0,0,0,0,0,0,0,-0.0207174105711199
X601318.CH.EQUITY,0,0,0,0,0,0.240940899384986,0,0,0,-0.0853774312152305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.19885155895409,0.0271443267688932,0.0136433560603364,0,0,0,0.218770306321371,0,0.182017756321004,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.839232549827517,0,0,0,0,0,0.0163942808343819,0,0,-0.0558561607213185,0,0,0,0.0383715376758352,0.129400961376278,0,0,0,0.00265770173732818,0,0,0,0,0.0312119120061237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716287623601653,0,0,0.0065810647862466,0,0,0,0
X601288.CH.EQUITY,0,0,0.952465711207941,0,-0.0657528532909673,0,0,0,0,0,0,0,0,0,0,0.0582569108634609,0,0,0,0,0,0,0,0,0,0,0.0536392712711504,0,0,0,0,0,0,0,0,0.02492767316101,0,0,0.0216156758823444,0,-0.0752710740504063,0,0,0,0,0,-0.00101747803430113,0,0,0,-0.0945620554085765,-0.0417063828289684,0,0
X601628.CH.EQUITY,0.014268956748948,0,0,3.46944695195361e-18,0,0,0,0,0,0.298150183829632,0,0.215871883624496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283044864161732,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.542751304814425,0,0,0,0,0,0,0,0,0.216560876756743,0,0,0,0,0.0423580181214675,0.120278356072835,0
X600036.CH.EQUITY,0,0,0,0.329067718865375,0,0,0,0,0.0692185331420764,0,0,0,0,0,0,0,0.145464256137746,0.141519973657468,0,0,0,0,0,0,0,0,0,0,0.115834068236261,0.147581477894659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471849115859544,0,0,0,0.00404224639970162,0,0,0,0,0.00907591050525348
X601988.CH.EQUITY,0,0,0,0.0045491952964141,-0.138083002083445,0.0764125766862423,0,0.0506363783909422,0,0,0,-0.0201883221003518,0,1.38777878078145e-17,0,0,0,0,0,0,-0.0422779369101621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108055752933013,0,0,0,0,0,0,0,0,1.05175798384977,0,0.00192047676254724,0,0
X1299.HK.EQUITY,0,0,0,0,0.0725523658929882,0,0,0,0,0,0,0,0.00136873457618718,0,0,0,0,0,0,0,0,0,0,-0.0272312565610247,0.103635128633736,0,0,0.0699442419396897,0,0,0.268338184421609,0.341480993332207,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767139385206569,0,0.118329080865667,0,0.100925329123457,0,0,0,0.131292120876888,-0.0369687806721865
X5.HK.EQUITY,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168564829847831,0,0,0,0,0,0.0238271664408305,-0.0085511477556262,0.228068495344063,0.481736955501051,0,0,0,0,0,0,0,0,0,-0.0921877407081575,0.0702063178781588,0,0,0,0,0,0.0522807366152958,0,-0.177283063227194,0,0.051713268036433,0,0.12942370773756,0,0,0.0162011487253019
X388.HK.EQUITY,0,0,0,0,0.329023648778277,0,0,0,0.0871401399675941,0,0,0,0,0,0,0,0,-0.242982453699116,0,0,-1.73472347597681e-18,0,0,0,0.476864113795587,0.220531228495611,0,0,0,0,0.0162113457631412,0,0,0,0,0,0,0,0,0,0,-0.161028849414124,0,0,-6.93889390390723e-18,0.113662878624922,0,0,-0.0754451375339147,0,0,0,0.0744600908216187,0
