,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.3920940163429,0.0107930829859326,0,0,0,0,0,0,0,0.185062744229549,0,0,0,0,0,0,0,0,0.120706573267676,0,0,0,0,0,0.100278518241086,0,0,0,0.00284405497559323,0.00342382740612329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595149853096826,0,0,-0.120628808688141,0,0
X601939.CH.EQUITY,0.451840862681989,0,0,0.0803512799532376,0,0,0,0,0,0,0,0,0,0.105193225988957,-0.150786829211099,0,0,0,0,0,0,0,0,0,0,0.278222182647171,0,0,0,0,0,0,0,0,0,0,0,-0.0217413128225834,0,0,0,0,0,0,0,0,0,0.140611172604209,0,0.0722800948491356,-0.0727040817864962,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297096913298661,0.0953250427499562,0,0,0.174387830944116,0,0,0,0,0,0,0,0,0.189410580359492,0,0,0,0,0,0,0.0452933826891923,0,0,0,0,0,0,0,0,0,0,0,0,0.121979842695285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379230161523525,0,0,0,0,0,0.333069140553138,0,0,0,0,0,0.211828457336024,0,0.137126838231579,0,0,0,0,0,0,0,0,0.0686109570298983,0,0,0,0,0,0,0,0,0,0,-0.505483081906566,0,0,0,0,0,0,0,0.0115408433675909,0,0,0,0,0,0,0.310946405942458,0
X600036.CH.EQUITY,0,0.0272693968441003,0,0,0,0,0,0,0.0112714593933609,0,0,-0.0318661303399396,0.187655610947495,0,0,0,0,0.122831452427951,0,0.182180479720458,0,0,0,0.0750368294888561,0,0,0,0,0,0,0,0.351381466384787,0,0,0,0,0,0,0,0,0,0.0307275193394111,0,0.151294004440304,0,0,0,0,0,0,0,-0.00807134481439776,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.101740652842565,0,0,0,0,0,0,0,0.370686162671722,0,0,0,0.0384757310909919,0,0,0,0,0,0,0,0.00224587405808753,0.0499750955783129,0,0,0.0908900136063515,0,0,0,0,0.203921630983592,0,0,0,0,0,0,0,0,0,0.158217398423614,0,0.0411014226678639,0
X601658.CH.Equity,0,0,0,0,0.136050132452016,0,0,0,0,0,0,0,0,0,0,0,0,0.268247137842801,0,0,0,0.0280199202802254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323450473679438,0,0.164186195532589,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.334275502594591,0,0,0.300754505244413,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.115709000162799,0,0,0,0,0,0,0,0,0.040852529703454,0,0,0,0,0.184478962843302,0.010752473255935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920775760705732,0,0,0.0642612200892062,0,0
X388.HK.EQUITY,0,0,0.430615490761931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872469312543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044114458493113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261484030935702,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0537836981301449,0,0.313741893736497,0,0,0,0.0254630974292221,0,0,0,0,0,0,0,0.0244292412974057,0,0,0.0291523816686489,0,0,0,0,0,0,0,0,0.23086889634046,0.0591925337064251,0,0,0,0,0,0,0.00871087042099877,0,0,0.034459907008194,0.0386053488508003,0,0,0,0,0,0.0851481814226413,0,0.141930343594118,0,0,-0.00159859684220228,0
X600000.CH.EQUITY,0.109283559946289,0,0,0.146153382097151,0,0,0.01833383032316,0,0,0,0,0,0.287708652208792,0,0,0,0,0,0,0,0,0.0652639891346856,0,0,0,0,0,0,0.129896386162502,0,0,0,0,0,0,0,0,0,0,0,0,0.0259878476032753,0,0.0115419351333713,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721138710699228,0,0,0,0,0,0,0,0,0,0,0.304562589922875,0.0606961869784773,0,0.022503280928548,0.372780644029731,0,0,0.00781018588624588,0,0.0472357750271898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367055308640485,0,0,0,0,0,0,0.257163757786756,0,0,0,0,0,0,0.00359749432366722,0,0.213524036713933,0.267860990839417,0,0,0.0569001171387246,0.0693129406473103,0.0806823978824966,0,0.0100011728472673,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.348179900778408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201520225846961,0,0,0,0,0,0,0,0.048576322450928,0,0,-0.0615395115965946,0.0197115548248149,0,0,0.285003503708461,0,0,0.13983278507307,0,-0.0785196573046085,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.353760622438277,0,0,0,0,0,0,0,0,0,0,0,0.120124110795163,0,0,0,0,0,0,0,-0.00872231630897136,0,0,0,0,0,4.33680868994202e-19,0,0.0751723546631618,0.320398987014404,0,0,0,0,0.130475054430474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440824035882991,0,0
X688.HK.EQUITY,0,0.268082796293452,0,0,0,0,0,0.121426044638182,0,0,0,0,0,0.0925133451784113,0.0728857071693654,0,0,0,0,0,0,0,0,0,0,0,0,0.237673206781525,0,0,0,0,0,0,0,0.121773885546334,0.0537192504574393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
