,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.11217301591753,0,0.0427203078138701,0,0,0,-0.0853483256251258,0,0,0,0.504099945691437,0,0,0,-0.0611456617205296,0,0,0,0,0,0,0,0,0,0,0,0,0.040453845180778,0,0,0,0,0,0,0,0.0836626210197968,0,0,0,0,0,0.219026300739567,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0,0,0
X601939.CH.EQUITY,0.328696050364887,0,0,0.29248017389522,0,0.0892444956786019,0,-0.0475350867118053,0,0,0,0,0,0,0.136763555718312,0.032312036894965,0,0,0,0,0,0,0,0.0719195461510288,0,0,0,0,0,0,0,-0.0111870851167265,0,0,0,0,-0.108555533687429,0,0,0.333888299182215,0,0,0,0,0,0,-0.040361639345803,0,0,0.011796667712417,0,0,0,0
X601288.CH.EQUITY,0.47513562473361,0,0.0907064981665645,0,0,0.182986948241907,0,0,0.0303674702017922,0,0,0,0,0,0,0,0.035293826162593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177550568377194,0,0,0,0,0,0,0,0,0.144377398311242,0,0,0,0,0.0522782438129984
X5.HK.EQUITY,0,0,0.0608749161357471,0.233636571973984,0,0.127528168573149,0,-0.398759115061472,0,0,0,0,0.107387302819475,0,0,0,0,0,0,0,0.41305989467087,0,0,0,0,0.490702317045471,0,0,0,0,0,0,0,0.10002775341918,0,0,0,0,0,0,0,0,0,0,-0.189734634818318,0,0.119105172754223,0,-0.0051673201932055,-0.000615385970595157,0,0,0,-0.00670330318018744
X601988.CH.EQUITY,0.23027309653806,0,0.220342086927006,0,0,0,0,0,0.100772167904662,0,0.0813832165117247,0.0861488179929007,0,-0.294441119337525,0,0,0,0,0,0,0,0,0.0376907338576594,0.237386856459883,0,0,0,0.117249906629081,0,0,-0.0367352388182095,0,0,0,0,0,0.00891780416549831,0,0,0,0,0,0,0.0934286658023842,0,0,0,0,0,0,0,0,0.046299286634501,0
X600036.CH.EQUITY,0,0,0,0,0.108609584862227,-0.0512765537585185,0,0.255990309451901,0,-0.0451077362015387,0.0108238829733415,0,0.3467803489769,0,0.244803198947765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767233894868142,0,0,0.0831226215601612,0,0,-8.67361737988404e-19,0.123689208974624,0,0.0386121386271292,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.111580115002323,0.340726408503819,0,0,0.251789997143848,0,0,0,0,0.0630115818093178,0,0,0,0,0,0,0,0.0834223162585774,0.0806435883366112,0,-0.117509008286357,0,0,0,0,0,0,0.0615719229504804,0,0,-0.123128021298044,0,0,0,0,0,-0.0754669488689715,0,0,0,0,0,0.00482469214009801,0,-0.0572691695912315,0,0,0,0,0,0,0,0.0934766566679893,0.148426633890769
X601658.CH.Equity,0,0,0,-0.00346135350619014,0,0,-0.280076288894608,0,0,0,0,0,0,0,0,-0.0924153885060458,0,0,0,0,0,0,0,0.507067923901542,0,0,0,0.225815970223489,0,0,0.2120248881226,0,0,0,0.0344603962547308,-0.440347266099656,0,0.281448806742886,0,0,0,-0.063236057224306,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.507972192466076
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.00081776293315915,0,0,0,0,0,0,0.570923262635222,0,0,0,0,0,0,0,0,0.164384467911558,0,0,0,0,0,0,0,0,0,0,0.0454313006061234,0,0,0,0,0,0,0.140157614417344,0,0,0,0.0765066011284892,0,0,0,0,0,-0.037158305151908,0.0158962470663073,0,0,0.0265389170693616
X600000.CH.EQUITY,0,0,0,0,0,0,0.159134343085557,4.33680868994202e-19,0,0,0,0.435997971819053,0,0,0.0120927586372013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806786343665536,0,0,-0.0395594605073355,0,0,0,0.0434997016811813,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0470205591648833,0,0.16905530651873,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302840233435795,0,-0.10966402322751,0,-0.0317788509018075,0,0.133720150055909,0,0,0,0,-0.0693201347809431,0.275610271883675,0,0,0,0,0.165081469632755,0,0,0,0,0.121785939740445,0,0,0.0603541898434637,0,0,0,0,0,-6.93889390390723e-18,-0.0122100428152448,0,0.0260639465618593,-0.0397353256048485
X000001.CH.EQUITY,0,0.0472862716478181,0.0843807540415945,0,0,0,0.0734810389419772,0,0,0,0.16485374733673,0,0,0,0,0.0751331297110099,0,0,0.0020239922377413,0,0.136842915222309,0,0,0,0,0,0.165064926736363,0,0,0,0,0,-0.185001882841456,0,0.0863413795151829,0,-0.16137479941922,0,0.0453783846121951,0,0,0,0,0,0,0,0,0.276963185819883,0,0,0,0,0,8.67361737988404e-19
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.255046508734976,0,0.270757631479921,0,0,0,0,0,0,0,0,0,0,0,0.373124511730869,0,0,0,0.054429305558007,0.00940719760111864,0,0.190678658662865,0,0,0,0,0,0,0.0584114595624274,8.67361737988404e-19,-0.0471044523800251,0.182748399495945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.218897672201206,0,0,0,0,0,-0.0350285047737112,0,0,0,0,0,0,0,0.0948321745223133,0,0,0,0,0,0,0,0.303648859482404,0.0351601773445505,0,0,0,0,0.239314620538749,0.340165187094543,0,-0.0217607558238505,0,0,0,0,0,0.0335282289866697,0,0,0,0,0,0,0,0,0,0,0,0,0.106679363472694
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.0413295974663189,0,0,0,0,0.071096324105419,0,0,0.125959408735125,0,0.228483635356298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205551201314792,0,0,0,0.385818915218305,0,0,0,0,0,0,0,0,-0.0608332899730504,0,0,0,0
X388.HK.EQUITY,0,0,0.18889602747046,0.083728121087492,0,-0.0210375816125578,0,0.263571396987597,0.0137585041150314,0,0,0,0,0.0346748600744337,-0.0284312617080968,0,0,0.0837689209940324,0,0,0,0,0.051039195831815,0,0,0,0,0.201882932925082,0,-0.0116006007899724,0,0,0.0505619770954143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650450493327587,0,0.0116131365775214,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127561752916501,0.00807453718763155,0,-0.0411109404648453,0,0,0,0,0,0,0,0.0980701868246131,0,0,0,0,0,0,0,0,0.0939556219579739,0,0.281721849690908,0,0,0,0,0,0.210488688622938,-0.150187246849018,0,0,0,0,0,0,0,0,0,0.0641519827276058,0
X11.HK.EQUITY,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.770379576628272,-0.149524522651846,0,0,0,-0.00569137979614589,0,0,0.0498345669301461,0,0,0.0381022999356767,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.135976305866505,0,0,-0.232426695419252,0
X601998.CH.EQUITY,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0827225546614846,0,0,0,0,-0.0393083551157946,0,0,0,0,0,0.428352499542057,0,0,0,0,0,0,0.0391938395294839,-0.130135860499769,0,0,0,0.0349199974872076,-0.00862422017762002,0,0,0,0,0.166762094012,0,0,0,0.111433248077646,0,0,0,0,0,0.0150233910983746,0,0
X267.HK.EQUITY,0.129091012091938,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614202723732479,0.019980625652321,0.152378700272058,0,0,0,0,0.560921679145113,0,0,0,0,0,0,0.168975894436481,0,0.0615139454749886,0,0,0,0,0.0611574245421481,0,0,0,0,0,0,0,0.140569634486709,0,0,0,0,0,0,0,0.134968590203374,0,0.0411890966160881,0
X600016.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0509598097571186,-8.67361737988404e-19,0.313459177579692,0.185268125488345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01928866185959,0,0,0,0,0.039097039077088,4.33680868994202e-19,0,0,0,0,0,0,0.195319035674129,0,0.0838720952709132,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,-0.0182233982281117,0,0,0.105276710653923,0,0,0,0,0,0,0.00291041346396253,0,0,1.73472347597681e-18,0,0,0,0,0.0891132844991359,0,0,0,0,0,0,0,0,0,0,0,0.0896147910450156,0,0,0,0.427875686315117,0,0,0.0353161943214916,0,0,0,0,0,0,0.174913283361196,0,0,0,0,-0.122831417615205,-0.0207673610289983
X2388.HK.EQUITY,0,0,0,0,0.200334831018099,0,0,0.224658894921053,0,0,0,0,0,0,0,0,0.0268620955392937,0,0,0,0.200477504089381,0.0481723311016457,0,0,0,0,0,0,0.0159946748768133,0,0,0.184216476148681,0,0,-0.137499094964202,0,0.059195911218642,0,0,0,0.103431719751974,0,0,0,0,0,0,0.116380247894895,0,0.0803908500735961,0,0,0,0
X1109.HK.EQUITY,-0.0682404140165459,0,0,0,0,0,0,0,0,-0.268786478107699,0,0,0,0,0.00964897653435906,0,0,0,0,0,0,0,0,0,0,0,0,0.474287657214989,0,0,0,0,0.154744541573387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134308494231691,-0.203403832966392
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.204847396558621,0.0425318336445648,0.0709467887521441,0,0,0,0,0.0161017138976336,0.00364143752443072,0.20173163621629,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.190204820588103,0,0,0,0,0,0,0.0350270402947593,0,0.0482876173622185,0.0730341780089544,0,0,0,0,0,0.0259139793252937,0,0,0,0,0,0,0,0.139504896258064,0,0,0.00186258178922507
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.198683311257319,0,0.212132588156753,0,0,0,-0.222991146665975,0,0,0.134028561582994,0,0,0,0,0,0,0,0,0.243629022402425,0,0,0,0,0,0,0,0,0,-0.0966271521952805,0.190758874310114,0,0,0,0.0607282086945756,0,0,0,0,0.0576648071144293,0,-0.0243331939878153,-0.014894942631756
X601066.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0,0,0,0.065641174768803,0,0,0,0,0,3.46944695195361e-18,0.0771118308102761,0,0,0,0,0,0,0.00734066682566958,0,0,0,0,0,0,0,0,0,0,0.265647600472429,0,0,-0.27629511963961,0,0.206150080760822,0,-0.0974923921614006,0,0,0,0,0.0744372013887242,0,0,0.19504615261446,0,0,0,0.0126190892181662,0
X600048.CH.EQUITY,0,0,0,0,0.198275485102712,0,0,-0.00896129661804078,-0.187275485931283,0,0,0,-1.38777878078145e-17,0.326028863157318,0,0,0.193304723172628,0,0,0,0,0,0,0.0427135861012369,0,0,0,0,0.0155779054658198,0,0,-0.293090062863806,0,0,0,0,0,0,0,0,-0.00659864937678359,0,0,0,0,0,0,0,0,0,0,0,0,-0.195668001776781
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401582440828739,0,0,0,0,0.115457206005878,0,0.0696540743813122,0,0,0,0,0,0.0396376467514296,0,0,0,0,0,0,0,0,0,0.131650923814892,0,0,-0.131863352461926,0,0,0.497204806597884,0,-0.0172846686475888,0,0,0,0,0,0,-0.0503333007118052,-0.109894063118968,-0.0346669673594722
