,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.0193145984033885,0,0.164866034189906,0,0,0.110450382382966,0,0.246174601842479,0,0,0,0,0,0.18995838700848,0,0,0,0,0,0,0,0,0,0,0,0,0.0424209354441895,0,0.137891613444262,0,0,0,0,0,0,0.0288765180183811,0,0,0,0,0,0,0,0,0,0,0.0491269218731647,0,0.00614990637893599,0,0,0,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0,0,0,0
X601939.CH.EQUITY,0.269217013084643,0,0,0,0,0,0,0,0,0,0,0,0,0.413713526258876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191907406906052,0,0,0.10813019322136,0,0,0.00678684281739313,0,0,0,0,0.00385875928360687,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.352865528400821,0,0,0,0,0.499061214424925,0.00600468698287625,0,0,0,0,0.0101365954534225,0,0,0.0388135565000381,0,0,0,0,0,0,-0.0328346437406183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195115432500591,0,0,0,0,0.09009615325246,0,0,0.009007749927347,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0298335388311537,0,0,0,0,0.220378388676248,0,0,0,0,0,0,0,0,0,0.406738228441584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202183404639295,0,0,0,0,0,0,0,0,0,0,0,-0.304315588453286,0.15888798697606,0,0,-0.0743169006382001
X601988.CH.EQUITY,0,0.0659201859299204,0,0,0,0,0,0,0.080481842347813,0,0,0,0,0.0117624536686357,0,0,0,0.219527236949812,0.127645271378864,0,0,0,0,0.298483433675533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138597953101761,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0818993285446638,0,0,0,0.282130709649048,0,0,0,0,0.190722156427792,0,0,0,0,0,0,0,0,0,0,0.0643405665048558,0,0.177037210821405,0,0.124811199945691,0,0,0,0.0061248299535297,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0643115046550387,0,0,0,0.0169845352495211
X1299.HK.EQUITY,0,0,0,0,0,0,0.138197753802509,0,0,0,0,-6.93889390390723e-18,0,0,0.37592809768201,0,0,1.73472347597681e-18,0.178683111034881,0.225347932031841,0,0,0,0,0,0.0107603933777767,0,0,0.278204736622874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497799658192509,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217455952281652,-0.181199883040318,0,0,0,0,0,0,0,0,-0.382934520301419,0.732854259174365,0,0,0,0,-0.395704493222681,0.434626468247775,0,0,0,0,0,-0.268327889731247
