,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.123486998205689,-4.33680868994202e-19,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158750934329227,0.0327033873761066,0,0.629677946562332,-0.268759105688115,0.515144782557132,0,0,0.0352298893665328,-0.136866620418286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620580370133907
X601318.CH.EQUITY,0,0,0,0,0,0.208955511038676,0,0,0,-0.0759038539239465,0,0,-4.33680868994202e-19,0.126902575572566,0,0,0,0.0385357920122168,0,0,0.0176959669682996,0,0,0,0,0,0,0,0,0,0.155551750953782,0,0,0,0,0.253735912050704,0,0.104257615341329,0,0,0,0,0,0,0,0,0,0,0,0,0.0207295619180678
X601939.CH.EQUITY,0,0.0477455850485574,0,0.795752898630682,0,0,-1.73472347597681e-18,0,0,0.0469479845452718,0.0303013640514187,0,-0.0276130868332544,0.0207890920955488,0,0,0,0.0833877135178645,0,0,0,0,0.00108209122299766,0,0,0,0.0218899979781629,0,0,0,0.0221554137501145,0,0,0,0,0,0,0.079968732128558,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.88794263417868,0,-0.087558437438599,0,0,0,0,0,0,0,0,0,0.0538887116948754,0.01159370840898,0,0,0.13400702093603,0,0,-0.0428521185856873,0,0,0,0,0.0548772499175754,0,0,0,0,0,0,0,0,0.0232610400325883,0,0,0,-0.056255181156977,0,-0.10871653624233,0,0,0,0,0,0.00885590957050356,0,0,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.274797441037134,0,0.0854603644757801,0,0,0,0,0,0,0,0.429758695655708,0,0,0,0,-2.77555756156289e-17,0,-0.0557780891152337,0,0,0,0,0,0,0,0,0.101626462823559,0,0.00944261817303204,0,0,0,0,0,0,0,0.113064427808562,0,0.205634165498448,0,0,0.0376908713083765
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0
X601988.CH.EQUITY,0,0,0,0.0626477817121106,-0.0156998429552805,0,0,0,-0.037919036560273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715931112013199,0,0,0.0439435045847443,0,0,0,0,0,0,0,-0.021706063262625,0,0,0,0,0,0,-0.0108755311815314,0,0,-1.73472347597681e-18,0,-0.13426991319354,0,0,0.961980810265351,0
X1299.HK.EQUITY,0,0,0,0,0.0875998057625394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277792285197717,0,-0.0648805783718832,0,0,0,0.0823346907006102,0,0.0481363766289004,0,0,0.00786311282054704,0.351473702215784,0,0.130958172581988,0,0,0,0,0,0,0,0,0,0,0,0.0697446397743597,0.00317779284777307,0,-0.00398603655776618
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00989267223185883,0,0,0,0,-0.00624494119686309,-0.177576894505516,0,0,0,0,0,0,0,0.13288605835016,0.533303687427142,0,0,0,0,0,0,0,0,0,-0.160322238714222,0.118857608516553,0,0,-0.0675881652221095,0,0.0269952878642893,0.170157077750696,0,0,-0.170095242889411,0.0374595550154222,0,0
X388.HK.EQUITY,0,0,0,0,0.253825140678933,0,0,0.0628304556422028,0.113942252304049,0,0,0,0,0,0,0.0364581448499006,0,-0.215411089172935,0,0,0,0.328536354709631,0,0,0.199888591079208,0,0,0,0.0291313419117509,0,0.0438843669934838,0,0,0.0346609437498366,0,0,0,0,0,0,0,0,0.106688980810581,0,0,0,0,0,-0.267539464472376,0,0.136095343388109
