,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.148911530838645,0,0,0,0,0,0,0.261680432030604,0.161503478352173,0,0,-0.217005850778531,0,0,0,0,0,0.27471565202067,0,0,0,0,0,0,0.247513702159981,0,-3.46944695195361e-18,0,0.10969659064619,0,0,0,0,0,0,0,0,0,0,0.134043459542217,0,8.67361737988404e-19,-0.0592379558500469,0,-0.0796032067808881,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.144901093516497,0,0,0,0.25067819190726,0,-0.0636090587628164,0.146697311941652,0,0,0,0,0,0.0821286165720663,0,0,0,0,0,0,0,0,0,0,0.122326027796636,0,0,0,0,0,0,-0.251936074242494,0.307788628871449,0,0.121745366526107,0.0377072504066566,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.49923902881361,0,0,0,0,0.168664515399792,0,0,0,0,0,0,0.0338110029138629,0,0.0125935711637341,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367559313596848,0,-0.155849945708822,0.0833479572698157,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.448695568248342,0,0.165880519033438,0,0.158455175358271,0.0587462215734767,0,0.0457739074440798,0,0,0,0,0,0.0190792321176116,0,0,0,0,0,0,0,0,0,0,0,0,0.0643287148552446,0,0,0,0,0,0,0.0381759871886787,0,0,0,0.108206327295193,0.160457254087381,0,0,0.0190672932509266,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0639466822876188,0,0,0,0,0,0,-0.31866931353075,0,0.220492713313113,0,0,0.034168269718834,0,0,0,0.493111775454495,-0.0678509216324873,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0844019346085527,-0.0492583060441737,0,0,0,0.0326215123548319,0,0.183781858484209,0,0,0.153864964851801,-0.0717384688734499,0,0,0,0,-0.479674667677678
X601988.CH.EQUITY,0,0,0.143394076589845,0.291703042606313,0.0336642224978208,0,0,0.122193108128663,0,0.134676171132613,0.191131336210718,0,0,-0.366778175857294,0,0,0,0,0,0,0.00378520783891251,0,0,0.081746082841153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931427173571479,0,0,0,0,0
X600036.CH.EQUITY,0,0.328484719904142,0,0,0,0,0,0,0.0115205469785867,0,0,0.0924728141345663,0.301526053131193,0,0.0104754501512731,0,0,0,0,0,0,0,0,0.232610958614395,0,0,0,0,0,0,0,0.0646822125495466,0,0,0,0,0,0,0,0,0.0413147080477742,0,0,0,0,0,0.000750594830723317,0,0,0
X601628.CH.EQUITY,0.140587562010993,0.256605263347751,0,0,0,0,0,0,0,0.00513589071871773,0,0,0,0,0,0,0,-0.133037006153026,0,0,0,0.0708265435156959,0,0,0,0,0,0,0,0,0,0,-0.11081829130508,0.136419915200003,0,0,0,0,0,0,0.0166100714601234,0,0,0,-0.00258522759314025,0.336385368561057,0,-0.0836505682459295,0.050978053501042,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0318227148166293,0.212591156683628,0,0,0.0608074010855525,0,-0.0380963789083657,-0.0856726843457199,0,0,0,0.349579820016072,0.231562515744592,0,0,0.108370783391203,0,0,0.0580769286841502,0,0,0.144249383556783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545102814534398,0,0,-0.100938396683709,0,0,0,0,0,0
X601166.CH.EQUITY,0.227253618364411,0,0,0,0,0.156512494730738,0.159926687463068,0.0376614693559988,0,0,0,0,0.0186966095438566,0,0.3833300369879,0,0,0,0,0,0,0,0,0,0,-0.142417080128658,0,0,0,0,0,0.356920544299637,0,0.212444523690494,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
