,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.521225117149439,0,0.0754628509790208,0.0311434732456595,0.0922251974400007,0.0503512649147695,0,0,0,0,0,0,0,0.0257283057524784,0,0.0402504581741697,0,0.0628959182383295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726073574308872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.493266097356888,0,0,0.0357141073399709,0,0,0,0,0,0.141370062229086,0,0,0,0,0,0,0,0,0,0.0131397131049837,0,0,0,0.0113430118841602,0,0,0.159088014370584,0.0505800681093783,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0548041794869282,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169929846656991,0,0,0,0,0,0,0.190212797074588,0,0,0,0,0,0,0,0.215911158296744,0,0,0,0,0,0,0,0,0.0942791525485079,0,0,0,0,0,0.179781236744403,0,0,0,0.000758270848836711,0.0180113152566445,0,0,0,0,0
X601288.CH.EQUITY,0.461817357864143,0,0.0454866829298361,0,0,0.0304065723480839,0,0,0,0.0940214419354688,0,0,0,0,0,0,0.183487114342786,0,0,0,0,0,0,0,0,0.00861999026735771,0,0,0.130992717966449,0.034950172525143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.584226400494047,0,0,0,0,0,0,0,0,0,0,-0.134940556205994,0.521308805653914,-0.403543554222093,0,0,0,-0.150124081251774,0.195707189237706,0,0.103473135000472,0,0,0,0.240243230827634,0,0,0,0.104840984357667,0,0,-0.0414468950652525,0,0,0,0,0,0,0,0,-0.185252015513965,0,0,0,-0.130335109880998
X601988.CH.EQUITY,-3.46944695195361e-18,0,0,0.215783949812525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31532287411942,0.0763868070548171,0,0,0,0,0,0,0,0,0,0,0,0,0.0145355825186788,0,0,0,0.11153961051761,0,0.207622099697145,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.132002031252424,0,0,0,0,0,0,0,0.0153706283726368,0,0.244327076159676,-0.0578253343117579,0,-0.0206238399823314,0,-0.0138464734656857,0.0714832879157548,0,0,0,0,0,0.381785236780806,0,0.110866609180242,0,0,0.0936587626917476,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0480692798217244,0,0,0,0,-0.037908967096949,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102579094582394,-0.0648032486812785,0,0,0,0,0.244428142021771,0,0.0843280428929186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317247287016029,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0814781899664158,0,0,0,0,-1.73472347597681e-18,0,0.00890211387055699,0.246048287247073,0.0262770569377528,0,0,0,0,0,-0.0636419055665966,0,0,0,0,0,0,0.162754470847427,0,0,0,0,0.227584599880479,0,0,0,0,0,0,-0.0414067055566723,0,0,0.214741740670438,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,-6.93889390390723e-18,0.0849212381131056,0,0,0,0.0365159394965793,0.0101696691835288,0,0,0,0,0.113619181081559,0,0,0,0,0,0,0.02273911957294,0.187042685591448,0,0,0,0.0282876737005324,0,0.0620699062691483,0,0,0,0.0868530348274516,0,0,0,0,0,0,-0.00530907506831391,0,0.155178099528049,0.211330511882665,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.1455560907354,0.0715439971854987,0,0,0,0.141825508007697,0.0136102027602054,0.117574894927328,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.281990496654841,0,0,0,0,0,0,-0.00410679388153761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747904815270475,0.0140448943388714,0,0,-0.014118341917406,0.00750694538545295
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.313242648715064,0,0,0,0,0,0,0,0.089392320808221,0,0.00918425417374623,0,0,0,0,0.0366604502351567,0,0,0,0.0754177858726671,-0.148871908950619,0,0.0867872313519716,0,0,0.224885183535967,0,0,0.0175996023327429,0.669082901180208,0.269711388038891,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.203364634517085,0.0636168630631361,0,0.16024364883875,0.0291258608261073,0,0,0,0,0,0,0,0,0,0,0.0654441499094663,0,0,0.0627667376989015,0,0,0,0,0,0,0.131260316130176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15032558888779,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646300249948824,0,0,0.0619536182951085,0,0,0.0930787913261176,0,0.165150688568111,0,0,0,0,0,0.680570580647647,0,0.0863548939844499,0,0,0.0611606411394771,0,0,0,0,0,0,0.0241037069386161,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185614559591762,0,0,0,0,0,0,0,0,0.304982811090135,0,0,0,0,0,0,0,0.0615373606372392,0,0.22520038488693,0,0,0,0,0,0.130604091036557,-0.0346350958831047,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.142898404653946,0,0,0,0,0,0,0,0,0,0,0.147397212133037,-0.153418469886378,0,0,0,0,-0.00970862564228223,0,0.079147424258675,0,0.109310302572964,0.241029752744121,0,0,0,0,0.104650064611642,-0.030843530746282,0.215318039658986,0,0,0,0,0,0,0.0489952474760543,0.249216301279642,0,0,0,0
X601601.CH.EQUITY,0.177863744574579,0,0.1822528283055,0,0,0,0,0,0,0,0,-0.0257386726978398,0,0,0,0,0,0,0.105820681779899,0,0,0,0,0,0,0,0,0,0,0,0,0.138440218414753,0,0,0,-0.0132056422910303,0,0,0,0,0,0,0,0.00653832943570792,0,0.0110960012207225,0,0.278347228431158,0,0
X2388.HK.EQUITY,0,0,0,0,0.134691100281675,0,0,0.0270077525664347,0,-0.0398066423252651,0,0,0,0,0.0481353246988019,0,-0.0694823189602466,0,0.0804288277018946,0,0,0,0,0.123764654124197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195277561054655,0,0.0200189705593871,0.139826852373482,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.240441502894547,0,0.243765793186927,0,0,0,0,0,0.0468596303896187,0,0.0562316367985935,0,0,0,0,0,0,0.230074790425475,0,0,0,0,0.130793653928165,0,0,0,0,0,0,0.0575303542861474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581028308103598,0.0435955163144775,0.0770012243484531,0,0.519223960271439,0,0,0,0,0,0,0.352105895448347,0.0982857946247264,0,6.93889390390723e-18,0.133887844743567,0.470751937839873,-0.51721319274425,-0.202853033750514,0,0,0,0,0,-0.125968504319099,0,0,0,0,0,0.0741039790442329,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.191546343465057,0,0,0,0,0,0,0,0.276218222900078,0,0,0,0.0254008909573758,0,0,0,0,0,0,0,0.0583343576423931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231057408768793,0,0,0.0395919068567653,0.237871675342081,0,0,-1.73472347597681e-18,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.00742783361569703,0,0.0456489013023069,0,0,0,0.270929705099931,0.309303398124273,0,0,0,0,0,0,0,0,0,0.0256074343072004,0,0,0,0,0,0,0,0.0231919409216875,0,0,0,0,0,0,0,0,0,0,0.0437490047783482,0,0.0891675599862383,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0453055217926433,0,0.0871172191908123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715728041111181,0.0209631089122879,0,0,0,0,0,0,0.0941996507133517,0,-0.0389699961836435,0.0292508095783482,0,0,0.061582289315387,0
X688.HK.EQUITY,0,0,0,0.0561633814196963,0,0,0,0,0,0.182111865414216,0,-0.0587142546775755,0,0,0,0,-0.0272090284608808,0,0,0.00389518619459509,0,0,-0.0634899371186078,0,0,0.115383646250622,0.00556100468804829,0.10641635963314,0.347948386885547,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0613036211864899,0,0.343125836102624,0,0,0,-0.127354324642189
X000001.CH.EQUITY,0,0,0.044658579608368,0,0,0,0.0591789698987682,0.164217270953707,0,0.189988155760887,0,0,0.106261430536495,0.00406430195274947,0,0,0,0,0,0.0526033358400947,0,0.129215506675177,0,0,0,0.0659461690436174,0,0,0,0,0,0,0,0.00829672789380532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0.181775221365066,0,0,0,0,0,0,0,0,0,0,0,0,0.21278187000303,0,0,0.0971887601531331,0,0,0,0,0,0,0,0.104988695635648,0.489867617107755,0,0,0,0,-0.165193758787107,0.0439656722932693,0,0,0,0,0,0,0,0,-0.104867760681625,0.033059607586019,0.0566114735200691,0,0,0,0
X601818.CH.EQUITY,0,0.117923798767859,0,0,0,0,0.0714281340704514,0,0.115659992992608,0.199978145511678,0,0,0.0465615381218304,0.0618031011764056,0,0,0,0,0.0128983646720197,0,1.38777878078145e-17,0,0,0,0,0.184225138717767,0,0,0.0991040088255063,0,0.0641328263488738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211309359856804
X1113.HK.EQUITY,0,0.0173340394306745,0,0,0.172097872492444,0,-0.0818782049939617,0,0,0,-0.22126373726052,0,0,0,0.24346949399619,0.641457451545203,0,0,0,0.0161613176166335,0,0,0,0,0,0.0255860935130376,0,0,0,0,0,0,0,0,0,0,0.0511381633788781,-0.0943567805146574,0,0,0,0,0.0749222146295933,0,-0.118775187425536,0,0,0,0,0
X1109.HK.EQUITY,0,0,-0.153480575814275,0,0.0438435084581704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706904561699115,0.0504009811919042,0,0,0,0.0539980901977261,-0.0333935258185547,0,0,0.102560391934748,0,-0.0555221135704875,0.217129297810043,-0.0206664196392245,0,0,0,0,0,-0.0180440060247845,0,0,0,0,0,0,0,0,0,0,0,-0.0309718966899752
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455748196573242,0,0,0,0.284442597677292,0,0,0,0,0,0.170672947724281,0,0,0,0,0.168995892006618,-0.209804194517683,0,0,0,-0.136129800601524,0,0.0841217365357549,0,0,0,0,0,0,0,0.204790837693093,0,0,0,-0.0986340248089469
X001979.CH.EQUITY,0,0,-6.93889390390723e-18,0.145827715329112,0,0,0,0,0,0,0,0,0,0.37151939118399,0,0.0432906133509933,0,-0.0242570124894387,0.0717426538080287,0,0,0,0,0,0,0,0.136560039502342,0,0.00293634077365159,0.0431369624245419,0,0,0,0,0,0.022887236258827,0,0,0.0814112985071824,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.103567325586359,0.155630472495587,0.395371153149558,0,0,0.028786386608689,0,0,0,0,0,0,0,0,0,0,0,0,0.184994316221259,0,0,-0.0848833604114356,0,0,0,0,0,0.145303218475668,0,0,0,0,0,0,0,0,0,-0.0373563843522138,0,0,0,0,0.116314792858235,0.0312549448439496
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076456040281178,0,0,0,0,-0.0190844204965015,0,0.117988052897179,0,0,0,0,0,0.0437850513223273,0,0.0211773128357232,0.142733210020825,0,0,0,0.0952107428577569,0,0.104781222165521,0,0.00149830074024699,0.426419696808459,0.115097459876108,0
X600048.CH.EQUITY,0.251466744491345,0,-1.73472347597681e-18,0,0,0,0,0,0,0.153854608287521,0,0,0,0.508015864331712,0,0,0,0,0,-0.0128023467348344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072013346387252,0,0,0,0,0,0.0598934470351147,0,0,0,0,0,0
X601688.CH.EQUITY,0.103284148838817,0,0,0,-1.73472347597681e-18,0.0841862198462619,0,0,0,0,0,0,0,0,0,0,0,0,0.0179659162159984,0,0,0,0.293594002354285,0,0,0.0243332075866725,0,0,0,0.0348031545942922,0.0297879745507219,0,0,0,0,0,0,0,0,0,0,0,0.134432735150979,0,0,0,0,0.257157015431894,0,0
X823.HK.EQUITY,0,-0.0436441660736735,0,0,0,0,0,0,0,0,0,0.0245362743119899,0,0,-0.0741677547537741,0.209712401049578,0,0,0.131950329275543,0,0,0,0,0,0,0.213468449788917,0,0,0.0261010833344209,0,0,0,0,0,0,0,0.0760116502037743,0,0,0,0,0,0,0,0,0,0,0.0717156064970255,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.600499605675811,0,0,0,0.0289558250182447,0,0,0,0,0,0,0,0,0,0,0.058986563749961,0,-0.13565157281814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00776128943004181,0,0.0070345957354627,-1.38777878078145e-17,0,0.181512683033821,-0.148277476527775
X1997.HK.EQUITY,0,0,0,0,0,0,0,-0.0243187318426137,0,0,0,-0.150060134686994,0,0,0.341469164053018,0,0,0,0,0,0,0,0,0.0715976470978558,0,0,0,0,0,0.11694847025541,0,-0.167361165882416,0,0,0,0,0,0,0,0,0,0,0,-0.112100644223268,0,0,0,0,0.258634363067905,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00176344821950105,0,0.0587754974827886,0,0,0.117249460052086,0,0,0,0,0,0.248187317527035,0,0,-0.123112629673446,0,0,-0.0620232444518885,0,0,0,0.136611227784046,0,0,0,0,0.0403642302534512,0,0,0,0,0.2067621077515,0,0.0159452772961434,3.46944695195361e-18,0,0.0806655511306779,0.0719630649504658,0
X601229.CH.EQUITY,0.0550135606277979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167839461174004,0,0,0,0.153714114570113,0,0,0,0,0,-0.0652863200184814,0.0165267994530103,0,0,0,0.268632084285358,0,0,0,0,0,0.385910144306846,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.272870948846752,0.153111343401646,0,0.0296564735750242,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0534039927191264,0,0,0,0.0097704866590798,0,0,0.011889714415636,0,0,0,0,0,0.0139141960647053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327865850187885,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.374737653667296,0,0,0.0431099832228101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829999462630896,0,0,0,0,0,0.321169146621363,0,0.0288202471079592,0,0,0,0.101534042805883,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014264387458681,0,0.0880122478411732,0,-0.0385968007368573,0,0,0,0.297787863934596,0,0,0,0,0.0421195489633913,0,0,0,0,0.196483668870787,0,0.178801124071318,0,0,0,0,0,0,0,0,0,0,0,0.20988688433108,0.0396832474731379,0,0
X2882.TT.EQUITY,0,0,0,0,0.287871896170302,0,0,-0.598855726988765,0,0,0,0,0,0,0.517047922914257,-0.255577118402427,0,0,0,0.19726602840464,0,0,0,0,0,0,0,0.155463988223499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327581887653876,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.0941851212016953,0,0,0,0,0,-0.030420388124642,0.157566168268141,0,0,0,0,0,0,0,0,0.388560203747584,0,0,0,0,0,0,0.0387888174384836,0,0,0,0.00912566368977964,0,0,0.279893009820198,5.42101086242752e-20,0,0.0733346027061964,0,0,0,0,0,0.0163000943058024,0,0
X17.HK.EQUITY,0,0,0.0295516329939777,0,0,0,0,0,0,0,0,-0.144207331469214,0,0,0,-3.46944695195361e-18,0,0.110222558968391,0,0.0219616617676665,0,0,0,0.225574023930833,0,0.0291168885079619,0,0,0.0647957686171255,0,0,-0.115008570718911,0,0,0,0,0,0,0.136435855200313,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.120358988252266,0,0,0,0,0.101566446454088,0,0.0368298979963073,0,0,0,0,0,0,0,0.706703756413621,0,0,0,0,0,0,0.0939541998338654,0,0,0,0,0,0,0,0,0,0,0,0.0019869976787055,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0232642972078978,0,0,-0.0112694722224442,0.0120529688406962,0.0207290547242625,0,0,0,0,0,0.480351162449924,-0.00743348419113948,0,0,0,-0.0420369068326158,-0.033890022873108,0,0,0,0.330414460948525,0,0,0,-0.00219059946012309,0,0,0,0,0,0.198600129074335,0,0,0,0,0,0.0119186439311609,0
X002736.CH.EQUITY,0,0,-0.0958728254445325,0.023368576854637,0,0,0,-0.0379532742675492,0,0,0,0.173712785660112,0,0,0,0,0,0.0632044686293765,0,0,0,0,0.150274027164755,0,0,0,0,-0.0716191786851735,0,0,0,0,0.223010232605415,0,0,0,0,0.0947230400027605,0.454225754757802,0,0,0,0,-0.0152175643154039,0,-0.0514770873281861,0,0,0,0
macro_return_add,0,0,0.665531799701758,0,0.187962636930466,0,-0.0804145562600975,0,-0.0153708334985961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219183528855489,0,0.0724302918986717,0,0,0.0781397800486857,0,-0.676000418209191,0,0,0,0,1.38777878078145e-17,0,-0.50187483277161,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.175825395654657,0
