,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0178428691344652,0,0.00611678238142934,0,8.67361737988404e-19,0,0,0,0,0,0.466478114076015,0,0,0,-0.0967679309468182,0,0,0,0,0,0,0,0,0,0,0,0,0.0504045997586823,0,0,0,0,0,0.0621720408503676,0,0,0.089360573613642,0,0,0,0,0.209522548173386,0,0,0,-3.46944695195361e-18,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0
X601939.CH.EQUITY,0.111968430391101,0,0,0.290658265003947,0,0.225582868216642,0,-0.0426621216702033,0,0,0.0460664686084956,0,0,0,0.113568409476414,0,0,0,0,0,0,0,0.0803831468358527,0,0,-0.00606897860896979,0,0,0,0,0,0,0,0,0,0,0,-0.116468585472068,0,0.3840873236804,0,-0.0510720376807365,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.218785330985151,0,0.301562554775176,0,0.144057164825636,0.312254711867604,0,0,0,-0.0874535791964082,0,0,0,0,0,0,0,0,0,0.123452126015388,0,0,0,-0.187753798872262,0,0,-0.0390338006918651,0,0,0,0,0,0,0,-0.0363210557663277,0,0,-0.0267947283271958,0,0.129299333769213,-0.0518638720962201,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0379731156017668,0.207096397505704,0,0.145185308584749,0,-0.359513079406085,0,0,0,0,0.0653268071101087,0,0,0,0,0,0,0,0,0.388110993757133,0,0,0,0.453100645392952,0,0,0,0,0,0,0.0710299928951215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186293922805239,-0.0894899461791657,0,0
X601988.CH.EQUITY,0.223607453322299,0.084958791374854,0.32728641297648,0,0,0,0,0,0.116280192064027,0,0,0.145491422509435,0,-0.225166782497745,0,0,0,-0.110869995473659,0,0,0,0,0,0.143270246910505,0.0805508906940532,0,0,0.133239190365854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032348638686663,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718788732243271,0,0,-0.0225455315448538,0,0.0286310460330909,0,0,0,0.312751745979031,0,0.126980366016039,0,0,0,0,0,0.151995609454243,0,0,0,0,0,0,0,0,0,0.0419358599791398,0,0,0,0,0.101672326198616,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.186829152590094,0.242636608963859,0,0,0.0332534656529878,0,0,0,0,0.0621526714520057,0,0,0,0,0,0,0,0.0919883043862296,0,0,0,-0.0979176391176929,0,0,0,0,0,0.15244454940857,0.0747418044745208,0.0372027449042855,-0.33016123089817,0,0,0,0,0,0,-0.18207537599723,0,0,0,0,0.147353255347107,0,0,0,0,0.0569000691955618,0,0,0.0479379262813506
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154070805398981,0,0,0,0,0,0,0,0,0.216754590872008,0,0,0,0,0,0.107511485195895,0,0,0,0,-0.0259379176346527,0.295093214702562,0,0,0,-0.162019861639738,0,0,0,0,0.0541954918006241,0,-0.0406881224447159,0,-0.169770389016788,0
