,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.129049935968853,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109416893045309,0,0.501029049726791,0.390496621229734,0.0378676933785668,-0.21654288603719,0,0,0.17035747415915,0,-0.0766830706619523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187613424299167,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.27001197798308,0,0,0,-0.0850793903188808,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.191659000242713,0.0390786716724826,0.00955572302593036,0,0,0,0.227806312891966,0,0.158683298466785,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.839232409147373,0,0,0,0,0,0.0163964896118606,0,0,-0.0558575415610804,0,0,0,0.038372204032694,0.129398038697545,-4.33680868994202e-19,0,0,0.00265660719354484,0,0,0,0,0.0312134108923698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716290862224455,0,0,0.00658123533239107,0
X601288.CH.EQUITY,0,0,0.91442552650694,0,-0.093554082780746,0,0,0,0,0,0,0,0,0,0,0.0173512576730026,0,0,0.117588660244236,0,0.057755742064955,0,0,0,-0.0678966276731069,0.00717809159566352,0.0282057239702247,0,0,0,0,0,0.0372060435839135,0,0,0,0,0,0,-0.0180358019130214,-0.0843784996647939,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.017266917832878,0,0,3.46944695195361e-18,0,0,0,0,0,0.246095919231425,0,0.234272334189469,0,0,0,0,0,0,0,0.122764572636296,0,0,0,0,0,0,-0.107239623187651,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.413590798644077,0,0,0,0,0,0,0,0,0.301796704596254,0,0,0,0.0151587444377965
X600036.CH.EQUITY,0,0,0,0.327154211334962,0,0,0,0,0.0665159456066542,0,0,0,0,0,0,0,0.14948902186389,0.134032011641856,0,0,0,0,0,0,0,0,0,0,0.126443799515585,0.147856588647783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532581224574315,0,-0.0113107129290318,0,0.0068504104200824,0,0
X601988.CH.EQUITY,0,0,0,0.00456707355850741,-0.138088967120928,0.0763898694170153,0,0.0506414310196191,0,0,0,-0.0201872629064887,0,0,0,0,0,0,0,0,-0.0422879751187066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108045102462441,0,0,0,0,0,0,0,0,1.05175634767762,0.00191159451788325
X1299.HK.EQUITY,0,0,0,0,0.142263241979262,0,0,0,0,0,0,0,0.0300085652687571,0,0,0,0,0,0,0,0,0,0,-0.115248295214641,0.130007664621356,0,0,0.0717658673271528,0,0,0.173584443167872,0.334313782178782,0,0,0,0,0,0,0,0,0,0,0.140970845312734,0,0,0,0.0763610523781783,0,0.000355189131806393,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0603452683753387,0,0,-0.303940741304493,0,0,0,0,0,0,-6.93889390390723e-18,0.18743190677377,0.535345505029371,0,0,0,0,0,0,0,0,0,0,0.072089473151463,0,-0.14420211298089,0,-0.0191551326644408,0,0.149334338271456,0,-0.161085917870391,0,0.10150033188327,0,0
X388.HK.EQUITY,0,0,0,0,0.266865307634937,0,0,0,0.122273890306043,0,0,0,0,0,0.0161179309413388,0,0,-0.428272980553179,0,0,0,0,0,0,0.537766775786013,0.222981936704208,0,0,0,0,0.122423865379026,0.0174797585824615,0,0,0,0,0,0,0,0,0,-0.023494299200042,0,0,0,0.0746011544858791,0,0,-0.0874957308253076,0,0
