,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.102721132882938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404546272000137,0.375500459264633,0.00763558496991177,0,0,0,-0.0832395046526625,0,0,0.274783561714053,0,0,0,-0.289704186000327,0,0,0,0,0,0,0.0289096367880375,0,0,0,0,0,-0.288998097902255,0,0.0689399299045782
X601318.CH.EQUITY,0,0,0,0,0,0.210204862716517,0,0,0,-0.00911836672484308,0,0,0,0,0,0,0,0,0.0427624430898068,0,0,0,0,0,0,0,0,0.0578337018921393,0,0.0397916475824555,0,0,0,0,0,0,0,0.23356083390616,0,0,0,0,0,0,0,0,0.0929325777365678,0,0,0.343098786811713,0
X601939.CH.EQUITY,0,0.0567333606451348,0,0.809717935206345,0,0,0,0,0,0,0,0,-0.0311879688703569,0,0,0.0153395762452577,0.119306275304647,0,0.0219874803074628,0,0,0,0,0,0,0,0.0317258041250723,0,0,0,0,0.0276698804014395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167109875398798,0,0
X601288.CH.EQUITY,0,0,0.883159071387756,0,-0.115928639661726,0,0,0,0,0,0,0,0,0,0,0.0459298032937004,0.0407415041866971,0,0.157913748349659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120005632276915,-0.108605087091068,0,0,0,0,0,0,0,0,-0.035578983682948,0,0.0176383959856395
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.050429262934013,0,0.439736416906942,0,0,0,0,0,0,0,0,0,0.0795720336573536,-0.0478427686329844,0,0,0,0,0,0,0,-0.0192555523367599,0,0,0,0.339977111338253,-0.141074502930128,0,0.0904894015460595,0,0,0,0,0,0,0.158969849087996,0.173378775193687,0,0,0,0,0.0914539511395177
X600036.CH.EQUITY,0,0,0.38756970302016,0,0,0,0,0,0.00873220526815972,0,0,0,0,0,0,0,0.122234379569775,0,0,0.00563909383267591,0.0203087211347829,0,0,0,0,0,0.191206635642187,0,0,0,0,0.168400197954022,0,0,0,0,0,0,0,0,0,0,0,0.0250187576545952,0,-0.00890247187758202,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,-3.46944695195361e-18,-0.0682164935823477,0.128617125192208,0,0,0,0,-0.0387976430145104,-0.0669226906779985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11026015323946,0,0,0,0,0,0,0,0,-0.0362299969069958,1.06249232113748,0.0224913151178284
X1299.HK.EQUITY,0,0,0,0,0.238571209862913,0,0,0,0,0.199873819871241,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219000923754231,0.0574536584223896,0,0.411230119364695,0.192621304780679,0,0.115976576128353,0.167338900562099,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941913136479421,0.078458204089409,0,0,0,0,0,-0.0378030628125271
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200220827856057,0,-0.259624595379181,0,0,0,0,0.091407201507181,0,0.0711141943442361,0.390586715777439,0.177467179687628,0,0,0.00676271720679408,0,0,0,0,-0.207432697095081,0,0,0,0.0638924480942399,0,0,0,0.0349434479694043,0.0303088706185843,0,-0.143986800447957,0,0,0.19567081753775,0,0
X388.HK.EQUITY,0,0,0,0,0.259170198667898,0,0,0,0,0,0,0,0,0,0,0,0,-0.271079734750584,0,0,0,0,0,0,0.426248779082975,0,0,0,0.0939321056606333,0.0154639003351135,0.0925618528709631,0,0,0,0,0,0,0,0,0,0,0,-0.210459913076,0,0.126111206934528,0.0536801948410386,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.234518409870934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541761386741628,0.275261002316413,0,0,0,0,0,0,0,0,0,0,0,0.036230989029578,0,0,0,0,0,0,0,0,0,0.164435779770548,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,-0.00745979023114566,-0.0159977560678022,0.084068790852254,0,0,0.240682093535516,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343157681455966,0,0.00513783259480791,0,0,0,0,0.0638193469429109,0.213142247406374,0,0,0,0,0,0,0.0733199419936008,0.125265620471633,0,0,0.0627874169389933,0.278470746653156,0,0,0,0.0560682356151404
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.550882512058474,0,0,0,0,0,0,0,0,0,0,0,0,-0.109510136411956,0,0,0,0.275806350647842,0,0,0.0609802497520926,0,0.0553426282314218,0,0,0,0,0.0930333122249281,0,0.0288458966575828,0,0.024405960336426,0,0,0.00696218207566757,0,0.00811610760174491,-0.0383373164310658,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.070135729494493,0.479262608880943,0,0,0,0.0534379342943575,0,0,0,0,0,0.0561512881081528,0,0,0,0,0.073761701363189,0,0,0,0,0,0,0,0.00939519260640988,0,0,0.0887133933013502,0,0,0.0158260853455541,0,0.0405871885651742,0.0290072706357408,0,-1.73472347597681e-18,0,0,0,0,-0.0384598088143267,0,0,0,0.137073375009803,0
X601328.CH.EQUITY,0,0,0,0.0463241605029615,0,0.112898301500471,0.0204765328173876,0,0,0,0,0,0,0,0,0,0.0289254109339499,0,0,0,0,0.373603462640769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242400015218823,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.190106318402681,0,0,0,0,0,0,0,0.0868693037122853,0,0,0,0,0,0,0.0182355043609409,0,0,0,0,0,0,0,0,0,0.0595690823456521,0.0594435156275962,0.302650503192493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376435595409434,0.0794729001590091,0,0,0,0
X600000.CH.EQUITY,0,0,0.312301699250444,0,0,0.352613140328433,0,0,0,-0.00401240685800323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182473373615751,0,0,0,0,0,-0.0926291710633033,0,0.304376171143028,0,0,0,0.684453552719205,0,0,0.0969167012807521,0,0,0,0,0,-0.0912739777616691,0,0
X000001.CH.EQUITY,0,0.120233771134889,0,0,0,0.0253510579971432,0,0,0,-0.00869532113644341,0,0,0,0.0851350856736058,0,0,0.136374433106553,0,0,0.152799572224676,0.00527558068891051,0,0,0,0,0,0,0,0,-0.0150841685239633,0,0.178808203190615,0.117038981209633,0,0,0,0,0,0,0.0336732250313416,0,0,0.050881371594889,0,0.0930977687961167,0,0.025548381316646,0,0,0,0
X601319.CH.EQUITY,0,0.110579074558115,0,0.191099742543466,0,0,0,0,0,-0.00548276798712631,0,0,0,0,0,0.0661480220349437,0,0,0,0.202601055362411,0,0,0,0,-0.085912336683942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100442824173083,0,0.0340347057549563,0,0,0,0.248695263838839,0,0,-0.0963669772704913
X601601.CH.EQUITY,0,0.251052067671186,0,1.38777878078145e-17,0.0538541553982131,0.0256911705957131,0,0,0,0,0,0,0,0,0,0,0,0.376736299341908,0.055276312462727,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36182754367248,0,0,-0.137501565973196,0,0,0.0265945764454845,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.139990897716488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162404385579931,0.0915734357342839,0,0,0.10564681975833,0.100864721735401,0,0,0,0,0.020093335269779,0,0,0,0.00520491118935527,0.338778765617382,0,0,0,0.0941356705677041,-0.0631868817178088,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.000230868794176069,0,0,0,0,0.149207739529297,0.120848927993596,0,0,0,0,0,0,0,0,0,0,0,0.0808096021516917,0,0,0,6.93889390390723e-18,0.27432198034906,0.0291722793342607,0,0,0,0,0,0,0,0,0,-0.074003693042477,0,0,0,-0.264970985475932,0.289696640890929,0,0,0
X688.HK.EQUITY,0.225779362024225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221289683540663,0.160754208433489,0,0,0,0,0,-0.121981614821165,0.328662635091555,0,0.0963682360051812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145762654927478,-0.0641280259790592,0,0,0,0,-0.0518795837755713
X601998.CH.EQUITY,0.228764316290879,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.00290371021892479,0,0,0,0,0,0.0114709997218044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181968116681598,0,0,0,0,0,0,0,0,0,0,0,0.129844125878237,0,0.532551165344314,-0.131125430840201
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0.19820449644953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498421464508109,0,0,0,0,0,-0.0769233111461077,0.167593006685515,0,0.196229983786546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670865117985267,0
X11.HK.EQUITY,-0.0461252014960373,0,0,0,0.0528104653668713,0,0,0,0.382898025421158,-0.0487991391208927,0,0,0,0,0,0,0,0,0,0,0.138208865567105,0,0,0,0,0,0.174164066213697,0,0,0,0,0.0582534043742091,-0.0832638033599337,0,0.0694830293237165,0,0,0,0,0,0.0977437828807713,0,0,0,0,0,0,0,0,0,-0.109861254726819
X2388.HK.EQUITY,0,0,0,0.049537732282451,-0.034032552764636,0,0,0,0.0770484081475372,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.402412805237897,0,0,0,0.104266214255178,0,0,0,0,0,0,0,0,0,-0.0302562158340999,0,0,0,0,0.397629095091915,0,0,0,-0.0985957590909689,0,0
X2007.HK.EQUITY,0.0925890776252943,0,0,0,0,0.0223422604850558,0,0.355652667093998,0.13989812798105,0,0,0,0,0,0,0,0,0,0,0,0,0.0616038290535129,0,0,0.0932589944321594,0,0,0,0.122643724509355,0.0983029697486936,0,0,0,0,0,0,0,0.044529228429164,0,0,0,0,0,0,0.0688178759232415,0,0,0,0,0,0.047654640867137
X300059.CH.EQUITY,0,0,0,0,0,-0.0117407535577231,0,0,0,0.265382468721548,0,0,0,0,0,-0.0723862583775069,0,0,0,0,0,0,-0.278355612012569,0,0,0,0,0,0,0,0,0,0,0.294464867130573,0.0689518065212848,0,0,0,-0.0303125127134952,0,0,0,0,0,0,0.0551370434472632,0,0.346851798948605,0,0,0
X267.HK.EQUITY,0,0.0909680143103818,0,0,0,0,0,0,0,0.234575827693607,0,0,0.132286066626217,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0737604604316975,0,0.00986685242280767,0,0.257065261893453,0,0,0,0,0.0706330875246112,0.139903174015945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040589378472287,0,-0.0526907432618853
X600048.CH.EQUITY,0,0.135280967149596,0,0,0,0,0,0.108257078576879,0,0,0,0,0,0,0,0.674653534124583,0,0,0,0.0077810361460011,0.0852857723917689,0,0,0,-0.0199151831430904,0,0,0,0,0,0,0.0590500820461732,0,0,0,0,0,0,-0.00830593748306411,0.0484470863721314,0,0,-0.143699102811536,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.0186281609622108,0.473206737190739,0,0,0,0.196237533318362,0,0,0,0,0,0,0,0.232364681626678,0,0,0,0.129515174876414,0,0,0,0.0216964896640994,0,0,0.0836629389594779,-0.224079021382541,1.73472347597681e-18,0,0,0,0,0.0792885750810436,0,0.340882446203221,0,0,0,-0.408346332206831,0,0,0,0.173917287767592,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.0416208782027557,0.181517986991953,0,0,0.0657335712746384,0,0,0,0,0,0.0545378203748365,0,0,0,0.0896477929597651,0.0515511426131415,0,0,0,0,0,0,0,0,0,0,0,0.0505594247912135,0,0,0,0,0,0,0,0,0,0,0,0.0903898622300267,0,0,0,0.0326435796915369,0,0.121247052855031,0,0,0
