,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.104850886952652,0,0,0,0,0,0,-0.027253575714817,0,0,0,0,0,0,0,0,0,0,-0.178317118719529,0,0.0362878779006429,0.709909738599002,0.543314271105031,-0.25938611864311,0,0,-0.160996975522566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579403885683332
X601318.CH.EQUITY,0,0,0,0.00470266419637649,0,0,0,0,0,-0.0260640557376407,0,0,0.0271502875807491,0,0.0555482392654132,0,0.0160529333055313,0,0.498080314907203,0.0193270911039083,0,0,0,0,0,0,0,0,0.118181992972968,0,0,0,0,0,0,0.0652381735292902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.107500938349265,0,0.755447881874893,0,0,0,0,0,0.0246910717197469,0.0874656314797488,0,0,0,0.0270178570940435,0,0.0181718590200651,0,0,0,0,0,0,0,0,0,0,0.0580059909006722,0,0.00743673978517504,0,0,0,0,0,0,0.0159198785308882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.909011355243452,0,0,0,0,0,0,0,0,0,0.00553540933341938,0,0,3.46944695195361e-18,0,0,0,0.0173727755746549,0.0804389233557849,0,0,0,0,0,0,0,0,0.035543847345369,0,0,0,0,0,0,0,0,0,0,-0.14235392808305,0,0,0,0,0.0487120438584058,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.082565571661517,0.235758899561906,-0.0229205605234027,0.336832356528906,0,0,0,0,0,0,0.322858212292335,0,0,0,0,0,0,0,0,-0.0999467661305651,0,0,0,0,0,0,0,8.67361737988404e-19,0.234464195740476,0,0,0,0,0,0,0,0,0.147353455388797,0,0,0,0,0.0365963638661173
X600036.CH.EQUITY,0,0,0,0.333933809883509,0,0,0,0,0.0775057553631868,0,0,0,0,0,0.0209518389591173,0,0.0309647336049982,0.13808325466661,0,0,0,0,0,0,0,0,0,0,0.1167601122776,0.159357256764483,0.0399704806426824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345814331546578,0,0,0.0551784862757992,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.16183776399709,0,0,0,0,0,0.0153209877171969,0,0,0,0,0,0,0.264623619629732,0,0,0,0.0551448287494171,0,0,0,0,0,0,0.154400232970209,0,0,0,0.0703922556422311,0,0,0,0.0768414390227666,0,0,0,0,0,0,0,0.201262624864886,-0.0663994039256093
X601988.CH.EQUITY,0,0,0,0.0686299989506169,0,0,0,0,-0.0494216680528525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694275041570629,0,0,0,0,0,0,-0.020876271983238,0,0,0,0,0,0,0,0,0,0,0.000636412401751859,-0.134258614315207,0,1.00128488154489,1.73472347597681e-18,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148552986206686,0,0.0282518526088578,0,0,0,0.156009651185689,0,0.341651233040962,0,0,0,0,0,0,0,0,0,0,0,0.00418041631321664,-0.0275760819084148,0,0,0,0.212041839918071,0.112260335034658,0,0,0.0573863630096271,0,-0.327032634418111,0
X388.HK.EQUITY,-0.0301416923192373,0,0,0,0.228167212473738,0,0.133457481775696,0,0,0,0,0,0,0,0,0.00113874682106352,0,0,0,0,0.150466602507211,0,0.257611723549029,0,0,0.136700308722941,0,0,0,0,0,0,0,0.0674912103414485,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239548757676916,0,0,0.155844437851433
