,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.111066247471399,0,0.0506166924103047,0,0,0,-0.0758062171293476,0,0,0,0.482542043611539,0,0,0,-0.0724097671807924,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.056776330733764,0,0,0,0,0,0,0,0.0897123006738487,0,0,0,0,0,0.218748118090055,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0
X601939.CH.EQUITY,0.328705870497403,0,0,0.292472808606896,0,0.0892534056194268,0,-0.0475371944364489,0,0,0,0,0,0,0.13676277302785,0.0323170402642451,0,0,0,0,0,0,0,0.0719092206417749,0,0,0,0,0,0,0,-0.0111846777843094,0,0,0,0,-0.108557222081062,0,0,0.333887510096545,0,0,0,-6.93889390390723e-18,0,0,-0.0403685591153481,0,0,0.0117992818261248,0
X601288.CH.EQUITY,0.371785785004681,0,0.124120929568942,0,0,0.235343057077699,0,0,0.111792091007735,0,0,0,0,0,0,0,0.0645958144757354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110224597910692,0,0,0,0,0,0,0,0,0.177087794379049,0,0
X5.HK.EQUITY,0,0,0.0436447510289881,0.246173869406918,0,0.113713452980959,0,-0.401201839230244,0,0,0,0,0.100724734303315,0,0,0,0,-0.0126158075089411,0,0,0.408897631698857,0,0,0,0,0.515502949603984,0,0,0,0,0.0183680437679762,0,0,0.111302651013405,0,0,0,0,0,0,0,0,0,0,-0.216411254768031,0.0199590077918932,0.118908214125677,0,0,0,0
X601988.CH.EQUITY,0.190242483020439,0,0.216680676877992,0,0,0,0,0,0.150363871175207,0,0.0704199680707895,0.187671306151212,0,-0.292394793512441,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.180391567975245,0,0,0,0.0926668500180587,0,0,-0.0460648521849772,0,0,0,0,0,0.045621335522606,0,0,0,0,0,0,0.0507230631847531,0.0377467771074881,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.108606194157278,-0.0512713722971308,0,0.255986485625715,0,-0.0451053156100121,0.0108235338658653,0,0.346771076916093,0,0.244806010494586,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0767283763590138,0,0,0.083124239036494,0,0,-8.67361737988404e-19,0.123690595878707,0,0.0386098311495732,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.243585669615268,0.25178365891443,0,0,0.121806968229426,0,0,0,0,0.032243565883501,0,0,0,0,0,0.0351405720007549,0,0.0676543050488543,0,0,-0.164627377729911,0,0,0,0,0,0,0.191099161185695,0,0,-0.278984714111582,0,0,0,0,0,-0.10816593102703,0,0,0,0,0,0.0383670321724759,0,-0.0895368910153482,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703970480281715,0,0,0,0,0,0,0,0.324454043710819,0,0,0,0,0,0,0,-0.0613784132391396,0,0,0,0,0,0.018378606250673,0,0,0,-0.194506469919988,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0
X601328.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.525730050135113,0,0,0,0,0,0,0,0,0.173624630766857,0,0,0,0,0,0,0.0684730895563483,0,0,0,0.0694305751701192,0,0,0,0,0,0,0.102960620240785,0,0,0,0.0657643785719713,0,0,0,0,0,-0.0221884939154486,-0.00257692677741851
