,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0119933923117728,0.00669058846702488,0.150440458407394,0.00611009189709921,0,0,0,0,0,0,0,0,0,0.0484465634572382,0,0.254119481144671,0,0,0,0,0,0.0127597311071662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689405294024953,0,0,0,0,0,0.0915668633559382,0,-0.0267720567518927,0,0
X601318.CH.EQUITY,0,0,0.0183476327878175,0.0769315917288074,0,0,0,0,0.149315101378538,0,0.0488211586810507,0,0.136010595040495,0,0,0.0276490413535706,0,0.0932312409449097,0,0.222393629872248,0,0,0,0,0,0,0,0.0455560465513024,0,0,0,0.1059744502656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102411987715218
X601939.CH.EQUITY,0,0,0,0,0.122884281443874,0,0,0,0,0,0.0937487235715895,0,0,0,0,0,0,0,0,0,0.00265841049644312,0,0,0.568001008167014,0,0.16526721865347,0,0.125907548415177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00595024625318288,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.11114376775276,0,0,0,0,0.232477357940512,0,0,0,0,-0.00783312078829895,0.215695997252256,0,0.168529220981149,0,0,0,0.0228385010439969,0,0,0,0.246523685208426,0.151949077142462,0,0,0,0,8.67361737988404e-19,0.0148526317115402,0,0,0,0,0,0,0,0,0,0.0731420144463097,0.0310615244740032,0,0,0,0,0.00622189707973617,0,0,0,0,-0.0714706699042979,0,0
X601288.CH.EQUITY,0.00664529763106246,0,0.103056959957221,0,0,0.104701659719032,0,0.44929954299286,0,0,0,0,0,0,0,0.0154447769453284,0,0,0,0,0,0,0,0,0,0,0,0,0.141400291361106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605404512190794,0,0,0,0,0.0430421568740455,0,0,0,-0.0587659340980975,-0.0552039937499022
X601628.CH.EQUITY,0,0,0,0,0.113800488803016,0,0,0,0,0,0.00597120087941715,0.0328413072361816,0,0,-0.08155110959872,0.0145046330197663,0,0,0,0,-0.0345794726471585,0.0277719997635303,0,0,0,0,0,-0.0858720430095789,0,0.0119854618587343,0,0,0,0.0589710377395785,0.624759390859289,0,0,0,0,0,0,0,0,0,0,0,0,0.167676981348502,0,0,0,0,0.247106852521866
X1299.HK.EQUITY,0,0,-0.0733324582268382,0.0175881531007208,0,0,0,0,0,0,0,0.120594404517326,0,0,0,0,0,0,0,0,0.179663001572765,0,0,2.16840434497101e-19,0,0,0.170178957576904,0,0,0,0,0,0,0,0,0,0,0.0689750333535356,0,0.168007191307717,0.0103272907442384,0,0.0405333207171773,0,0.112599446337901,0.0542532387196587,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.13275977252616,0.730734941522622,0,0,0,0,0,0,0,0.0297271390096404,0,0,0,0.0186849072280886,0,0,0,0.0808479975133759,0,0.199481293123755,0,0,0,0,-0.0346715710273195,0,0,-0.134593729444292,0.125795359704916,0.0350717819227566,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.00874777801533674
X5.HK.EQUITY,0,0,0,0,0,0.00952154690181291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13041356563509,0,0,0,0,0.0847184591469013,0,0.179541101769358,0.0154844183809522,0,0,0,0,0,0,0,0,0,0,0,0.337345708191687,0,0,0,0,0,0.149654111140309,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0836023531863218,0.041031509253138,0,0.0375804094985182,0,0,0,0,0.0373184469192351,0,0.123606834315623,0,0.044650882343161,0,0,0,0,0,0,0,0.15740588251466,0,0,0,0,0,0.391817798888285,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
