,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.23108133811869,0,0.0271235675314022,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.155749471802806,0,0,0,0,0,0,0,0.059553817310613,0,0,0,0,0.287347356703641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14264733075884,0,-0.17061172208695,0,0,0,-0.0693032689578343,-0.132303683866327
X601939.CH.EQUITY,0.120549291248304,0,0,0.277871797075949,0,0,0,0,0,0,0,0.0044994074994215,0,0.304072780062191,-0.0623174669669024,0,0,-0.0679830058516771,0,0,0,0,-0.0620896856937138,0,0,0.0796494398658772,0,0,-0.121815359494609,0,0,0,0,0,0,0,0,0,0,0,0,0.120768212891737,0,0,0,0,0.150298667970055,0,0.166739179675167,0,0,0,0.129808230474817
X601318.CH.EQUITY,0,0,0,0,0.123418334080734,0.255997665079321,0,0,0,0,0,0,0,0,0,0,0.114293722288578,0,0,0,0,0,0.131233690414377,0,0,0,0,0.0109660719567594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267366523136172,0,0,0,0.122223807606793,0,0,0,0,0
X601288.CH.EQUITY,0,0.453654531478976,0,0,0.0332162225302753,0,0,0,0,0,0,0,0.0144895240023949,0.152077989817332,0,0,0,0,0,0,0,0.229234121394492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147417857913036,0,0,0,0,0,0,-0.0847560914168746,0,0,0,0,-0.09872781714443,0,0,-0.00547253751462998,0,0
X601988.CH.EQUITY,0,0,0,0.432228025222182,0,0,0,0,0,0.211518929668078,0,0,0,0,0.0511351677291297,0.294408678970712,0,0,0.164715042773623,0,0,0,0,0,-0.0226925696273506,0,0,0,0,0,0,0,0,0,0,0,0,-0.472659333695744,0,0,0,0,0.201571577932538,0,0,0,0,0,0,0,0,0,0.391101898267693
X600036.CH.EQUITY,0,0.161352859704593,0,0,0,0,0,0.122147004292945,0,0,0,0,0.210889720588015,0,0,0,0,0,0,0,0,0,0.106489684587443,0,0,0,0,0,0,0,0,0.308873531587278,0.0477061499176313,-0.0369680674697186,0,0,0,0,0,0,0.0592985094140262,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0205313052501482,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.176816739994215,0,0,0,0.0507472906355893,0,-8.67361737988404e-19,0,0,0.117589072740113,0,0.031849379097066,0,0,0,0,0,0.0868931618898164,0,0,0,0.144373857806219,0,0.0438499778827323,0,0,0,0,0,0,0,0,0,0.313534066211072,0.07105533917536,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0121046269045441,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.370531793044763,0.0579493684749668,0,0,0,-0.115905071209984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787504055591586,-0.0233275134939955,0,0,0,0,0,0,0.0827027518295591,0,0,0,0,0,0,0,0.0672877449819033,0.142771643125601,-0.0040649339016537,0.0603037379002268,0,0,0,0,1.73472347597681e-18,0,0,0,0.0192434510431593
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600937964524509,0,-0.148037541423547,0.0317915620517836,0,0,0,0,0,-0.40688646047777,0.777670184788915,0.149323313511483,0,0.619339609393723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088944887438209,0,0,0,0,0
X601658.CH.Equity,0,0.098481585784342,0,0.165586380019411,0,0,0,0,0,0,-0.0535712117301596,0,0,0,0,0,0,0,0.0216292957801234,0.326014893515751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958081458415486,0.193506009210252,0,0,0,-0.0324942966744099,0,0,0,-8.67361737988404e-19,0.0281830558561794,0,0,0,0,0
X388.HK.EQUITY,0,0,0.188970688298973,0.0495943478476571,0,0,0,0,0,-0.0377195840158646,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.484605220203263,0,0,0.0361924629288099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094182383635687,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X601328.CH.EQUITY,0.173749346412928,0.213830730533557,0,0,0,0,0,0,0,0,0.00202143731323026,0,0.069044965672597,0,0,0,0,0,0,0,0,0.0521701654061242,-0.0575645641752645,0,0,0.091417888757529,0,0,0,0,0.192141577379531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183473906198142,0,0,0,-0.0159089200127491
