,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.111067430189521,0,0.0506217091881538,0,0,0,-0.0758253311601793,0,0,0,0.482546708114063,0,0,0,-0.0723786826889454,0,0,0,0,0,0,0,0,0,0,0,0,0.0567657094967583,0,0,0,0,0,0,0,0.0897206739958899,0,0,0,0,0,0.218748523022588,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0,0
X601939.CH.EQUITY,0.328695633513926,0,0,0.292479527075762,0,0.089244153203848,0,-0.0475383126303733,0,0,0,0,0,0,0.136764317304196,0.0323116503038929,0,0,0,0,0,0,0,0.0719187009094949,0,0,0,0,0,0,0,-0.0111833147668795,0,0,0,0,-0.10855605546355,0,0,0.333888993616798,0,0,0,0,0,0,-0.0403613773358613,0,0,0.0117971575813514,0,0,0
X601288.CH.EQUITY,0.371901341162819,0,0.12398711722151,0,0,0.23535459028338,0,0,0.111729291918297,0,0,0,0,0,0,0,0.0645889874957517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110343574604663,0,0,0,0,0,0,0,0,0.176996076256346,0,0,0,0
X5.HK.EQUITY,0,0,0.0596206832384295,0.230668907493573,0,0.126717527048174,0,-0.406864851060983,0,0,0,0,0.109751187774742,0,0,0,0,-0.00119607663858694,0,0,0.413147805335833,0,0,0,0,0.499780831955372,0,0,0,0,0,0,0,0.100498720634571,0,0,0,0,0,0,0,0,0,0,-0.200280327320644,0,0.115319873989386,0,0,0,0,0,-0.00665344314660177
X601988.CH.EQUITY,0.230279335241999,0,0.220343096066153,0,0,0,0,0,0.100767012372747,0,0.0814085017112962,0.0861396950180221,0,-0.294425046964729,0,0,0,0,0,0,0,0,0.0377051768859223,0.237361523955604,0,0,0,0.117241732362171,0,0,-0.0367425306541935,0,0,0,-8.67361737988404e-19,0,0.00891720908906622,0,0,0,0,0,0,0.0934294595633646,0,0,0,0,0,0,0,0,0.0462986239961259
X600036.CH.EQUITY,0,0,0,0,0.108607177961651,-0.0512748389886566,0,0.255987655826609,0,-0.0451069463583319,0.0108251015280606,0,0.346778211266299,0,0.244803728781993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767256058467922,0,0,0.0831214757915069,0,0,0,0.123689945862903,0,0.0386126739149995,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.209216254711726,0.266321117241378,0,0,0.156305746025436,0,0,0,0,0.0271286210306653,0,0,0,0,0,0,0,0.0710707640368365,0,0,-0.17906786084135,0,0,0,0,0,0,0.265385773144113,0,0,-0.32270154152984,0,0,0,0,0,-0.0840922317952003,0,0,0.0349688226678633,0,0,0,0,0,0,0,0,0,0,0,0,0.0523892873930483
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127644173594156,0,0,0,0,0,0,0,0.303168284165421,0,0,0,0,0,0,0.0128451735286739,-0.012428858417316,0,0,0,0,0,0,0,0,0,-0.217361433313566,0,0,0,0.0443060385294866,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.529347663791359,0,0,0,0,0,0,0,0,0.183215767889896,0,0,0,0,0,0,0,0,0,0,0.0446594815022404,0,0,0,0,0,0,0.127609625109806,0,0.035732529451735,0,0.0783935383396952,0,0,0,0,0,-0.0316419970622638,0.0176530533021765,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.159134444688935,0,0,0,0,0.435998530418527,0,0,0.0120923492341744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806777028921215,0,0,-0.039559400401289,0,0,0,0.0434997632316049,0,0,0,0,0,0,0,0,0,0,0,0.0470209842360206,0,0.169054829801758,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234068932042328,0,-0.0551028251946037,0,-0.0119830357518757,0,0.130544435916995,0,0,0,0,-0.126331738253357,0.328981734714087,0,0,0,0,0.163975945083553,0,0,0,0,0.0942914921719495,0,0,0.0920505978387863,0.021490409887665,0,0,0,0,-6.93889390390723e-18,0,0,0.000710877388088137
X000001.CH.EQUITY,0,0.0472862716478182,0.0843807540415945,0,0,0,0.0734810389419771,0,0,0,0.16485374733673,0,0,0,0,0.0751331297110098,0,0,0.00202399223774135,0,0.136842915222309,0,0,0,0,0,0.165064926736363,0,0,0,0,0,-0.185001882841456,0,0.0863413795151829,0,-0.16137479941922,0,0.0453783846121951,0,0,0,0,0,0,0,0,0.276963185819883,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.255046508734976,0,0.270757631479921,0,0,0,0,0,0,0,0,0,0,0,0.373124511730869,0,0,0,0.054429305558007,0.00940719760111864,0,0.190678658662865,0,0,0,0,0,0,0.0584114595624274,8.67361737988404e-19,-0.0471044523800251,0.182748399495945,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.285644306551683,0,0,0,0,0,-0.0860559077573943,0,0,0,0,0,0,0,0.0373923358448994,0,0,0,0,0,0,0,0.335082250828956,0.0304374220163934,0,0,0,0,0.228660834497587,0.211809998282293,0,-0.0767658452189201,0,0,0,0,0,0.032236932155872,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,-0.0188217475964848,0,0,0.0807294327280037,0,0,0,0,0.0809021153837975,0,0,0.156489537750954,0,0.307417992830118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292727661867867,0,0,0,0.336416901513863,0,0,0,0,0,0,0,0,-0.143656930875276,0,0,0
