,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0193175560641652,0,0.164862678815585,0,0,0.1104494781674,0,0.246172845959387,0,0,0,0,0,0.189958356004281,0,0,0,0,0,0,0,0,0,0,0,0,0.0424190265640798,0,0.137895441849605,0,0,0,0,0,0,0.0288832459193653,0,0,0,0,0,0,0,0,0,0,0.0491199572379544,0,0.0061495584263572,0,0,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0,0,0
X601939.CH.EQUITY,0.26921581098477,0,0,0,0,0,0,0,0,0,0,0,0,0.413717003330643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191904590232522,0,0,0.108132411849013,0,0,0.00678111954930369,0,0,0,0,0.00386203944250617,0,0,0,0,0,0
X601288.CH.EQUITY,0.35285780255932,0,0,0,0,0.499100107815897,0.0060694434710745,0,0,0,0,0.0101162558199743,0,0,0.0387934286984917,0,0,0,0,0,0,-0.0328435643629167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194894262170674,0,0,0,0,0.0900740840669534,0,0,0.00900784818233697,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0532249591347746,0,0,0,0,0.239347913019817,0,0,0,0,0,0,0,0,0,0.535993879180637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10399084012229,0,0,0,0,0,0,0,0,0,0,0,-0.178436138787178,0,0,-0.056689191615913
X601988.CH.EQUITY,0,0.0659417003355484,0,0,0,0,0,0,0.0804560736584455,0,0,0,0,0.0117549300830427,0,0,0,0.219524012347957,0.127639195793113,0,0,0,0,0.298491065927449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138608813423559,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.138265334063388,0,0.0105550445473184,0,0.302254011879475,0,0,0,0,0.145948796235521,0,0,0,0,0,0,0,0,0,0,0.0740950089063743,0,0.111698637558869,0,0.120579095677514,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0658893784223391,0.0674774561971443,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.138195339369979,0,0,0,0,6.93889390390723e-18,0,0,0.375930865323465,0,0,0,0.178682666519202,0.225343273365312,0,0,0,0,0,0.0107675747803541,0,0,0.278203422649957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497734368336877,0,0,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.303488343543576,0,0,0,0,0,0.205214905489963,0,0,-0.24071945334484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060076216230112,-0.0975923309430989,0,0,0,0,0,-0.0270287828219782,0,0,0,0.749721110510146,0,0,0,0,-0.0866173660447017,0.621609560338981,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719086494363439,0,0,0,0,0,0,0,0,0,0.138301468948475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631790011227506,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.388179168035317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354907800290748,0.0594673365275088,0,0,0,0,0,0,0,0,0,0,0.0783874006821083,0,0,0,0,-0.109031223681501,0.178587102820498,0,0.117430384137612,-0.0155878386645612,0,0.000526290353216
X000002.CH.EQUITY,0,0,0,0.126567753021988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032360193053921,0,0,0,0.568427845621976,0,0,0,0,0.0174936482487128,0,0,0.096828146569448,0,0,0,-0.0668817239424496,0,0,0,0,0,0,0,0.035343670868112,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.347104137579443,0.00797384444053922,0,0,0,3.46944695195361e-18,0.171273711132581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300969716865154,0,0,0,0,0.0967346857988057,0.0755111602079571,0,0.178990230648474,0,0,0,0,0
