,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.136127577796734,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0280843742727421,0.0167215666754914,0,0.364565239531715,-0.181170251737402,0.443093049262542,0,0,0.249989671821652,-0.101466592699469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196863091608818,-0.0226132854886384
X601318.CH.EQUITY,0,0,0,0.00469831827418654,0,0.299207847404588,0,0,0,-0.0684156578472699,0,0,0,0.101919431465307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341412959896076,0.0612501893422928,0,0,0,0,0.272711857510713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664386448284288
X601939.CH.EQUITY,0,0.0477477740814684,0,0.795752639379156,0,0,0,0,0,0.0469479644951908,0.0303002692307293,0,-0.0276149358823623,0.0207884678917215,0,0,0,0.0833904779153399,0,0,0,0,0.0010823908183608,0,0,0,0.0218908389824863,0,0,0,0.022154431234478,0,0,0,0,0,0,0.0799672286826998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.974282018970302,0,-0.0182657223737758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678173915754077,0,0,0,0,0,0,0,0,0.0189316374303202,0,0,0,-0.0411287251991246,0.0122207404271735,-0.059809141827949,0,0,0,0,0,0,0,0,-0.0964386337468267,-0.0372448335272138,0
X601628.CH.EQUITY,0.00494816878861805,0,0,-3.46944695195361e-18,0,0,0,0,0,0.295890969607999,0,0.127948254149438,0,0,0,0,0,0,0,0.42792526557537,0,0,0,0,-2.77555756156289e-17,0,-0.0388194852431869,0,0,0,0,0,0,0,0,0,0,0.0828154226273091,0,0,0,0,0,0,0,0.0399427548624002,0,0.244263631131434,0,0,0,0.0128576201066741,0.0224572868007828
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0686200829558336,-0.0230812673910963,0,0,0,-0.029164576569952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547561921463601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102227430812881,0,0,0,0.00135545634084459,-0.117029230732335,0,0,0.996633981898021,0,0,0.0209374684245959
X1299.HK.EQUITY,0,0,0,0,0.119258879988828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294749169580597,0,0,0,0,0,0,0,0,0,0,0.104524865783067,0.324785182901595,0,0,0,0,0,0,0,0,0.0282401283170077,0.0561392062367351,0,0,0,0.0530277255149151,0,0,0,0,0.126404263200232
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205779098382596,0,0,0.0186461297172895,0,0,0,0,0.241111102979836,0.47573646665336,0,0,0,0,0,0,0,0,0,-0.0557016856867483,0.0462455406052116,0,0,0,0,0.0330440448015802,0.0351812069737258,0,0,-0.129731359325942,0,0,0.143156117591299,0,-0.0390749091959126
X388.HK.EQUITY,0,0,0,0,0.162759691191752,0,0,0.176501542616654,0,0,0,0,0.0724169183020451,0,0,0,0,0,0,0,0,0.28582045468528,0,0,0.111064597679967,0,0,-0.0302610582944903,0,0,0,0,0,0.0766756995392609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221154966262438,0,-0.0229691208606869,0,0.298157908593171
