,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806909345077044,0,0,0,0.173154769666957,0,0,0,0,0.507824427477699,0,0,0,0,0,0,0,-0.0122577107562475,0,0,0,0,-0.158758828973418,0,0,0.514883877530376,0,0,0,0,0,0,0,0,0.0830962033859279,0,0.0254692119371457
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.51115373177347,0.0219385397734053,0,0,0,0,0.339317583976815,0,0,0,0,0,0,0,0,0,0,0.11760385962079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160545233385946,0,0,0,0,0,0,0,0,0,0,0,0.00961339787007934
X601288.CH.EQUITY,0,0,0,0,0,0,-0.387697826343921,0,0.0468716847657897,0,0.975043927508883,0,6.93889390390723e-18,0,0,-0.101961780804945,0,0,0,-0.307306834645201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412817841267678,0,0.174864509780951,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.14568139793137,0.398077661044873,0,0,0,0,0,0,0,0,0.0838385040757653,0,0,0,0,0,0.0609748345871185,0,0,0,0.00624772440107798,0.0631055291221541,-0.192238330448612,0,0,0,0,0,0,0,0,0.0575349219492005,0,0,0,0.255903925665021,0,0,0,0,0,-0.160274003861153,0,0.0875023075760819,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.323517767081371,0,0,0,0.0487657051264785,0,0,0,0,0,0.0721775976313847,0,0.100240879399305,0,0,-0.0642302173591208,-0.0680000804856582,0,0,0,0.198430539868272,0,0,0,0,0,-0.226503505989505,0,0.0703389553017633,0,0,0,0,0,0,0.0460933842248752,0,0,0,0,0,0,0,0,0,0.0855243197884647,-0.0610966741154749,0
X1299.HK.EQUITY,0,0,0,0,0.229407491334315,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.192823576633625,0,0,0,0,0,0,0,0,0.0389356255660698,0,0.0439036574940987,-0.11139046903948,0.093029139190267,0.0422296674016497,0,0,0,0,0,0.517731582855778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138804956021589
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.423709089514604,0,0.0280493358843389,0.0281131008907823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028881527097645,0.061404516475514,0,0,0,0,0,0,0.149373483015708,0,0,0,0.23563123581224,0,-0.115344620530639,0.314525642272401,0,0,0,0,0,0,0,0,-0.0776494529947873
X601628.CH.EQUITY,0,0.00355465095201852,0,0.00137185708942823,-0.0822798833008623,0,0,0,0,0,0,0.098784395124363,0,0,0,0,0,0.273600870127595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375366717537634,0,0,0,0,0,0.250252613271479,0.0941868681489141,0,0.0591389504920551,0,-0.00638034355419471,0,0,0,0,-0.057549912648833
X601328.CH.EQUITY,0,0,0.148301575482083,0,-0.0850476205752893,0,0,0.406481777504814,0,0,0,-0.0141058153855598,0,0.468763204385327,0,0,0,0,0,0,0.080968951759465,0.104811760967568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801807499417622,-0.206242690658046,0,0,0,0,0,0,-0.00873392406791199,0,0,0,0,0,0,0
