,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0178453903307905,0,0.00611429160774199,0,0,0,0,0,0,0,0.466488660493191,0,0,0,-0.0967771678000451,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0504068315142531,0,0,0,0,0,0.0621764769931083,0,0,0.0893507424948706,0,0,0,0,0.209530114232302,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111973242198753,0,0,0.290655393152503,0,0.225584629824376,0,-0.0426604516993168,0,0,0.0460679057221877,0,0,0,0.113569900986387,0,0,0,0,0,0,0,0.0803789190713981,0,0,-0.00607326805684976,0,0,0,0,0,0,0,0,0,0,0,-0.116469536770252,0,0.384086938772309,0,-0.0510717852627905,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.322196000768308,0,0.251023792379331,0,0.121248296494817,0.264241115907729,0,0,0,-0.190523006247522,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.058576662316546,-8.67361737988404e-19,0,0,-0.179567882031758,0,0,4.33680868994202e-19,0,0,0,0,0,0.0015509179401103,0,-0.0838246312909794,0,0,0,0,0.136851953132748,-0.00702440245470715,0,0,0,0,0,0,0,0,0,0,0,-0.0196138605856172
X5.HK.EQUITY,0,0,0.0379738877931277,0.207095158806534,0,0.145186724570017,0,-0.359512389788147,0,0,0,0,0.065325808268002,0,0,0,0,0,0,0,0,0.38810931545601,0,0,0,0.453101337724465,0,0,0,0,0,0,0.0710304153986177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186293558085351,-0.0894897730921341,0,0,0,0
X601988.CH.EQUITY,0.223606144636632,0.0849515803100574,0.327272350749722,0,0,0,0,0,0.116262350730888,0,0,0.145485708351782,0,-0.225188493286091,0,0,0,-0.110869434437034,0,0,0,0,0,0.143263284294457,0.0805897594343903,0,0,0.133252378422689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323416634566734,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718769309588915,0,0,-0.0225461609292344,0,0.028630683817465,0,0,0,0.312754827280463,0,0.126974501308118,0,0,0,0,0,0.15199453359064,0,0,0,0,0,0,0,0,0,0.0419361731549862,0,0,0,0,0.101675755800106,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0741768036539612,0.225185806862647,0,0,0.142547496543454,0.00283257685010144,0,0,0,0,0.0700021363579346,0,0,0,0,0,0,0.0298942507166322,0,0,0,-0.156957876453745,0,0,0,0,0,0.154089109592689,0,0,-0.117342323221832,0,0,0,0,0,0,-0.113804063742416,0,0,0,0,0.145373557827241,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.12061039494056
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10729974222172,-0.0263021065478627,0,0,0,0,0,0,0,0.233443574265099,0,0,0,0,0,0.0663931483581223,-0.0338881370390529,0,0,0,0,0.21841336734124,0,0,0,-0.184757086723226,0,0,0,0,0,0,0,0,-0.0831757320036856,0,0,0
