,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.144706412303085,0,0.214429274266988,0,0,0,0,0,0,0.23040331017188,-0.138704736297462,0,0,0,0,0,0,0,-0.049398579052981,0,0,0,0.228075886161792,0,0,0,0,0,0,0,0,0.0908479718172734,0,0,-0.197509477568298,0.108641114310543,0,0.0178822859768149,0.290029652254821,0,0,0,-0.113948966576669,-0.136557255480364,0,0,-0.179054476792607
X002142.CH.EQUITY,0.226912078616995,0,0,0,0,0,0,0.0351677556461324,0.122879102052636,0,0.0181594903607163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301398440320236,0,0,0,0,0,0,0,0,-0.00874716260623412,0,0.270656151053042,0,0,0.011787495527416,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.281965428102614,0.13943747260446,0.113446725771951,0,0.0484872325042021,0,0,0,0.191768925314112,0,0,0.00323916163348364,0.0215974032572851,0.0301227057803109,0,0,0.0147414398180813,-1.73472347597681e-18,0,0,0,0,0,0,-0.180773515142751,0,0,0,0,0,0,0,0,0,0.197768561881236,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0752672982993124,0,0,0,0,0.401740586526024,0.118473711969696,0,0.0192970140637602,0,0,0,0,0,0.121974105239654,0.0255373525246706,0,0,0,0,0,0,0,0,0,0.0346877144997991,0,0,0,0,0,0,0,0,0.0195996577544207,0,0,0,0,0.0154802406143167,0,0,0,0
X600016.CH.EQUITY,0,0.0456171194945931,0.05848000392353,0.366255886304477,0,0,0,0,0,0,0.0982472611295904,0,0,0,0,0,0.220174034604918,0,0,0,0,0,0,0,0,0.0872521075872557,0,0,0,0,0,0.0497284284798001,0,0,0,0,0,0,0,0.082093873549217,0.0941175546184283,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.132777443676193,0.0478893772713018,0,0,0,0.0404822546616126,0,0,0,0,0,0,0,0,0,0,0,0,0.0604023181466867,0.0366850796046237,0,0.0170243379630606,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.146329609339786,0,0.0344649964870956,0,0.0700285000269517,0.495351497284204,0,0.152729416016606,0,0,0,0,0.0593880597047638,0,0.118301575141356
X600919.CH.EQUITY,0,0,0,0,0.0688685196507624,0,0,0,0,0.287706843076412,0,0,0,0.126134689008645,0,0,0.383102289415974,0,-0.0737283262265274,0,0,0.0387027477696511,0,0,0,0,0,0.110521221679733,0,0,0,0,0,0,0,0,0,-0.0153167087560005,0,0,-0.166647729088807,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.602932749369679,0,0,0,0,0,0,0,0.0452326400082196,0,0,0,0,0.118680256229965,0.154101386854083,0,0,0,0,0,0,-0.201193345047343,0.10564739038542,0.059460301517505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052072015335136,0,0,0,0.138121993096001,0,0,0
X601166.CH.EQUITY,0,0.442795184813762,0,0,0,0,0,0,0,-0.0537404676325003,0,0,0,0,0,0,0.261848041860636,0,0,0,0,0,0,0,0.0506432294363193,0,-0.166916099594966,0,0,0,0,0,0,0.378841666828343,0,0,0,0,0,0,0,0.320682415399227,0.0216754840212579,0,-0.0428992247609839,-0.113760231960132,0,0
X601169.CH.EQUITY,0,0,0.169175520940812,0.565963406733456,0,0,0,0,0,0,0,0,0.213788815492411,-0.0285903799243892,0,0,0.201282321628911,0.032938167022764,0,0,0.0378446151551818,0,0.140663398875763,0,0,0,0,0,0,0,0,0,0,-0.0376738777900979,0,0,0,0,0,0.0274964282601915,0,0,-0.157534775329806,0,0,0,0.0901025600105592,0
