,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.204700588010883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685994850956408,0.134183041386351,0,0,0,0,0.0651768635693751,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194998968107712,0,0.0625498089346131,0.185679806957314,0,0.0260802952052383,0,0,0,0.115817358809785,0,0
X002142.CH.EQUITY,0.156469224465739,0,0,0,0,0.770780355020676,-0.102833968473828,0,0,0.132009745747603,0,-0.294412962445241,0.0100974812843035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209692140538767,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0590696800926456,0.0767484560524622,0,0.220336616209167,0.0397202205225909,0,0.228899673189138,0.0992718177917405,0,0.118116561085994,0,0,0,0,0,0,0,0.0826529967071293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189440808949376,0,0,0,0,0.0210938635259291,0,0,0,0,0,0,0,0,-0.0355354624609911,-0.0178323098600259,0
X600015.CH.EQUITY,0,0.0290974119063227,0,0,0,0,0.338194883323743,0,0.498777816519465,0,0.144734821759054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547781736937572,0,0,0,-0.391015428175034,0,0,0,0,-0.033725886204616,0,0,0,-0.289946398625882,0,0,0.028057827279294,0,0,0.168726667556538,0,0,0,0,0,0,3.46944695195361e-18,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.12350021285078,0.0583501543041233,0.540616032855658,0,0,0,0.0061984207451433,0.0915299735782524,0.0949925508299267,0,0,0,0,0,0,0,0,0,0.0598611555310673,0,0,0,0,0,0,0,0,0,0.00318339830350605,0,0,0.034147104805782,0.0834365531279213,0,0,0,0,0,0.0815078922033495,0,0,0,0,0,0.0950733210055174
X600036.CH.EQUITY,0.0844778659788883,0.0500631079434808,0,0,0,0,0,-8.67361737988404e-19,0,0,0.109402846405932,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.19490581388558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990234563654604,0.116640718880276,0.0220117719035589,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.659596458567401,0,0,0,0,0,0.0537282661662125,0,0,0,0,0,0,0,0.0581647658027908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00997722121340566,0,0,0,-0.0571451194726389,0,0,0,0,0,0,0,0,0,0,0,-0.0856609202394025,0,0.0257343386697597,-0.048424099249878
X601166.CH.EQUITY,0.111813200811265,0.020316069955228,0.380250328687643,0,0,0,0,0,0,0,0,0,0,0.035096777557518,0.205065334868247,0.0273831142328879,0,0.0330094913651063,0,-0.010066508267461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199571718317873,0.0297059336339791,-3.46944695195361e-18,0,0.00870041292912049,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.193677172182557,0.159680267011154,0.61605840575186,0.0986303668645148,0,0,0,0,-0.135724551829055,0.00110757346014756,0,0,0,-1.73472347597681e-18,0,0,0,0.0711127865372282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265412681667426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.0703868212862175,0.311412367525023,0.277001351051129,0,0.125375462212009,0,0.00717066417554102,0,0,0,0,-0.109021595271816,0,0,0,0,0,0,0,0,0,-0.126939068036338,0,0,0,0.158776285495454,0.0291055831960167,0,0,0,0,0,0,0,0,0,0,-0.128530629624279,0,0,0,0,0.174944000540991,0,0,-3.46944695195361e-18,0,0,0,-0.329451970259445,0.122360014831616,-0.24592510062835,-3.46944695195361e-18
X601288.CH.EQUITY,0.0456888858110779,0,0.0992371718581896,0.00963858285037109,0.00996419929438102,0,0,0,0,-0.0564809026926432,0,0.249473336127684,0,0,0.416882648226542,0.176236649688523,0,0,0,0,0,0,0,-0.0571041572607064,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241062861993294,0,0,-0.0797966123325715,0,0,0,0,0,0,0.0484898247590492,0,0,0,0,0,0
