,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.111066675954774,0,0.0506128514017207,0,0,0,-0.0758087324330814,0,0,0,0.482549785897373,0,0,0,-0.0724021871198237,0,0,0,0,0,0,0,0,0,0,0,0,0.0567733443124619,0,0,0,0,0,0,0,0.0897124620184382,0,0,0,0,0,0.218745591265603,0,0,0,0,0,0,0,0,8.67361737988404e-19
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0
X601939.CH.EQUITY,0.328701590069383,0,0,0.292478030581321,0,0.0892490423684408,0,-0.0475370418525087,0,0,0,0,0,0,0.136763827620055,0.0323146011540882,0,0,0,0,0,0,0,0.0719114267244665,0,0,0,0,0,0,0,-0.0111858793709661,0,0,0,0,-0.108556459219269,0,0,0.333888498356764,0,0,0,0,0,0,-0.0403650767468866,0,0,0.011797429851196,0,0
X601288.CH.EQUITY,0.371922252221477,0,0.123972575487816,0,0,0.235337220534594,0,0,0.111721334691623,0,0,0,0,0,0,0,0.0645973885165374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110367575996869,0,0,0,0,0,0,0,0,0.176978020235359,0,0,0
X5.HK.EQUITY,0,0,0.0596262511283637,0.230665439622971,0,0.126716518892348,0,-0.406859181342051,0,0,0,0,0.109764361010307,0,0,0,0,-0.00120044844940582,0,0,0.413148201528199,0,0,0,0,0.499775760465976,0,0,0,0,0,0,0,0.100499774224543,0,0,0,0,0,0,0,0,0,0,-0.200275751043126,0,0.115316237853361,0,1.73472347597681e-18,0,0,-0.00665422329790856
X601988.CH.EQUITY,0.230256711892291,0,0.220362467038216,0,0,0,0,0,0.100754017357697,0,0.0814121502558837,0.0861017833524888,0,-0.294440522592947,0,0,0,0,0,0,0,0,0.0377121862404875,0.237406880536127,0,0,0,0.117217907257404,0,0,-0.0367487461246291,0,0,0,0,0,0.00892489381851238,0,0,0,0,0,0,0.0934411613684503,0,0,0,0,0,0,0,0.046302361037173
X600036.CH.EQUITY,0,0,0,0,0.108608710161816,-0.0512795228868207,0,0.255986629611701,0,-0.0451074751610747,0.0108250183841021,0,0.34678370235926,0,0.244801552548249,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0767253068702611,0,0,0.0831217597550562,0,0,0,0.12369045650191,0,0.0386145392395942,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.209216254711726,0.266321117241378,0,0,0.156305746025436,0,0,0,0,0.0271286210306653,0,0,0,0,0,0,0,0.0710707640368365,0,0,-0.17906786084135,0,0,0,0,0,0,0.265385773144113,0,0,-0.32270154152984,0,0,0,0,0,-0.0840922317952003,0,0,0.0349688226678633,0,0,0,0,0,0,0,0,0,0,0,0.0523892873930483
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127654756066552,0,0,0,0,0,0,0,0.303154907472871,0,0,0,0,0,0,0.0128502183475743,-0.0124238234023599,0,0,0,0,0,0,0,0,0,-0.217364784994814,0,0,0,0.044321903889351,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.525730867453484,0,0,0,0,0,0,0,0,0.173629353457072,0,0,0,0,0,0,0.068469522173939,0,0,0,0.0694302537098758,0,0,0,0,0,0,0.102959542725438,0,0,0,0.0657676811986007,0,0,0,0,0,-0.0221880474984201,-0.00257930992391362,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.159134471526449,0,0,0,0,0.435998593004853,0,0,0.0120921325241999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08067774404744,0,0,-0.0395591709805622,0,0,0,0.0435002080786917,0,0,0,0,0,0,0,0,0,0,0,0.0470208090821899,0,0.169054595425032,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234068932042328,0,-0.0551028251946037,0,-0.0119830357518757,0,0.130544435916995,0,0,0,0,-0.126331738253357,0.328981734714087,0,0,0,0,0.163975945083553,0,0,0,0,0.0942914921719495,0,0,0.0920505978387863,0.021490409887665,0,0,0,0,-6.93889390390723e-18,0,0.000710877388088137
X000001.CH.EQUITY,0,0.0472862716478182,0.0843807540415945,0,0,0,0.0734810389419771,0,0,0,0.16485374733673,0,0,0,0,0.0751331297110098,0,0,0.00202399223774135,0,0.136842915222309,0,0,0,0,0,0.165064926736363,0,0,0,0,0,-0.185001882841456,0,0.0863413795151829,0,-0.16137479941922,0,0.0453783846121951,0,0,0,0,0,0,0,0,0.276963185819883,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.255046508734976,0,0.270757631479921,0,0,0,0,0,0,0,0,0,0,0,0.373124511730869,0,0,0,0.054429305558007,0.00940719760111864,0,0.190678658662865,0,0,0,0,0,0,0.0584114595624274,8.67361737988404e-19,-0.0471044523800251,0.182748399495945,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.285645516844573,0,0,0,0,0,-0.0860556451624426,0,0,0,0,0,0,0,0.0373936769606623,0,0,0,0,0,0,0,0.335078690853542,0.0304370441639377,0,0,0,0,0.228658740283719,0.211814578578251,0,-0.076766184127902,0,0,0,0,0,0.0322379307037697,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,-0.0188136984225941,0,0,0.0807229455415784,0,0,0,0,0.0808936672627625,0,0,0.156479334691384,0,0.307417822341328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292716219299687,0,0,0,0.336421391265975,0,0,0,0,0,0,0,0,-0.14364747498761,0,0
X388.HK.EQUITY,0,0,0.18888207827326,0.0837778642189879,0,-0.0210598573355402,0,0.263565748524332,0.0137855644867774,0,0,0,0,0.0346751894483008,-0.0284232892162261,0,-1.73472347597681e-18,0.0837528113728836,0,0,0,0,0.0510483977448142,0,0,0,0,0.201889196801793,0,-0.0115921044651605,0,0,0.050559296459749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650365936108651,0.0116168838936974,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127562424026994,0.00807361903680942,0,-0.0411108427372886,0,0,0,0,0,0,0,0.0980743091433545,0,0,0,0,0,0,0,0,0.0939517320792561,0,0.281721685142451,0,0,0,0,0,0.210489922795897,-0.150188550586875,0,0,0,0,0,0,0,0,0.0641504365244137
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.770381989805589,-0.149525874476926,0,0,0,-0.00568990155867285,0,0,0.0498328342187776,0,0,0.0381020737638459,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.135975642834726,0,-0.232427829580614
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0827251242847347,0,0,0,0,-0.0393253386127524,0,0,0,0,0,0.428322378991229,0,0,0,0,0,0,0.0392137098614653,-0.130118046690227,0,0,0,0.0349024628534383,-0.00861435696208741,0,0,0,0,0.166771803099556,0,0,0,0.111488498936224,0,0,0,0,0.0150244358937477,0
X267.HK.EQUITY,0.261813015689631,0,0,0,0,0,0,0.100601912309472,0,0,0,0,0,0,0.0412615998267622,0.0967020621629343,0,0.0201318061584398,0,0,0.537279865919736,0,0,0,0,0,0,0.229752242680929,0,0.0632751530345072,0,0,0,0,0.0168977696692989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0710143020336832,0.0283482099527166
X600016.CH.EQUITY,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0509605869135462,0,0.313466128109117,0.185267559386714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192890734988799,0,0,0,0,0.0390871070277739,0,0,0,0,0,0,0,0.195315771778267,0,0.0838784026252503,0,0,0,0
X600030.CH.EQUITY,0,0,0,-0.0318556336827213,0,0,0.0786745910514632,0,0,0,0,0,0,-8.67361737988404e-19,0,0,1.73472347597681e-18,0,0,0,0,0.0853725974812197,0,0,0,0,0,0,0,0,0,0,0,0.108904726573976,0,0,0,0.386751889231136,0,0,0.0449614351239383,0,0,0,0,0,0,0.221339854965103,0,0,0,-0.118517101630312
X2388.HK.EQUITY,0,0,0,0,0.20773713483321,0,0,0.212403989024024,0,0,0,0,0,0,0,0,0.020749880117607,0,0,0,0.209520668416599,0.0810546780614965,0,0,0,0,0,0,0.00142168277612422,0,0,0.191667297726951,0,0,-0.137658253258459,0,0.0602906901019158,0,0,0,0.0909358952316922,0,0,0,0,0,0,0.111435586156504,0,0.0871770061395946,0,0
X1109.HK.EQUITY,-0.099904257068501,0,0,0,0,0,0.0146315222887528,0,0,-0.190097020158124,0.0471473393799092,0,0,0,0,0.0539421706469155,0,0,0,0,0,0,0,0,0,0,0,0.615006600476917,0,0,0,0,0.0846173575881871,-0.252462582755202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736243741481708
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.117357348723408,0.0515322266356557,0,0,0,0,0,0,0,0.254617121242063,0.012659825956507,0,0,0,0,0.0267651552824861,0,0,0,0.16310758891434,0,0,0,0,0,0.0385147368484469,0.0469939497407016,0,0,0,0,0,0,0,0,0.0469905602660593,0,0,0,0,0,0,0,-0.161782896022048,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.170725377628187,0,0.223266700218029,0,-0.031085435835808,0,-0.161838738122442,0,0,0.142386670682203,0,0,0,0,0,0,0,0,0.280522933495935,0,0,0,0,0.0311383666316296,0,0,-0.0109725503897714,0,-0.0780389341445931,0.14193206090834,0,0,0,0,0.0069972464455885,0,0,0,-0.0300446225185309,-0.073295396400249
X601066.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0,0,0,0.065641174768803,0,0,0,0,0,3.46944695195361e-18,0.0771118308102761,0,0,0,0,0,0,0.00734066682566958,0,0,0,0,0,0,0,0,0,0,0.265647600472429,0,0,-0.27629511963961,0,0.206150080760822,0,-0.0974923921614006,0,0,0,0,0.0744372013887242,0,0,0.19504615261446,0,0,0.0126190892181662
X600048.CH.EQUITY,0,0,0,0,0.204182066306779,0,0,0,-0.449014613770215,0,0,0,0.0812597184794094,0.210511026098346,0,0,0,0,0,0,0,0,0,0.00541415859571789,0,0,0,0,0.112927090691261,0,0,-0.0852769645697109,0,0,0.12381013953004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513230719113144
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238488311938644,0,0.0273515069863747,0,0,0.154748707317957,0,0.0466691646629534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958496851170684,0,0,-0.133607206360829,0,0,0.553300595934869,0,-0.038434020068355,0,0,0,0,0,-0.0466806170902186,-0.102275485727445
X12.HK.EQUITY,0,0,0.182365643113537,0,0,0,0,0.40241109825947,0,0,0,0,0,0,-0.240746954900179,0,0.326019041687268,0.0186895751949888,0,0.0355903016572755,0,0,0,0,0,0,0.0334252830079879,0,0,0,0,0,0,0,0,0,0.126495461799231,0,0.324857160205208,0,0,0,0,0,0,0,0,0,0,-0.0256810659404639,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,-0.208793620324759,0,0,0,0,0,0,0,0,0,0,0,0,-0.54751988668853,0,0,0.447207395848058,-0.14495269160647,0,0,0,0,0,0,0.0464852592327903,0,0,0.0605348596191088,0,0.345998997373229,0,0,0,0,0,0,0,0,0,0,0,-0.0400602240468643,0,-0.15969206763995
X002142.CH.EQUITY,0,0.384203611006153,0,0,0,0,0.0328208460914862,-0.0384961691383626,0,0,0,0,0,0,0.252186204484119,0,0,0,0,0,0,0,0,0,0,-0.133701945955781,0,0,0,0,0,0,0,0,0,-0.131348314893384,0,0,0,0,0,0,0.0544060750919809,0,0,0,0,0,0.0236618493712745,0,0.0134491786114645,-0.38048698738063
X001979.CH.EQUITY,0,0,0,0,0,0,-0.084239700239505,0,-0.135346870925982,0,0,0,0,0.284675852461621,0,0,0,0,0,0.0187053582601599,0,0.426586102157459,0,0,0,0,0.0513574719095906,0.0298452809437794,0,0.152543406786047,0,0,0,0,0,0,0,0,0.0551152816786239,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0626150281992204,0,0,-0.0573851048993142,-0.0357143271681599
X823.HK.EQUITY,0.0472392289345731,0,0,0,0,0.0442286320807962,0,0,-0.0694024411607967,-0.0374097822902164,0,0,0,0,0,0,0,0,0,0,0.439418710553625,-0.294655750088229,0,0.0727643822111198,0,0,0,0,0,0,0.00677270291740788,0.21510210226529,0.0589688019294203,0,0.00782080597713729,0,0,0,0,0,-0.173786479110728,0.131758811757182,0,-0.0820841604988893,0,0,0,0,0,5.42101086242752e-20,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0982209694984754,0,0.0654485339494505,0,0,0,0,0,0.0163542101271694,0,0,0,0,0,0,0,0,0.371961403292317,0,0,0,0,0,0,0,0,0.0707836645269086,0,0,0,0,0.107701933577514,0,0,0,0,0,0,0.00833285938531577,0,0.401452320265726,0,-0.10329974520523,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.032785981459819,0,0,0,0,0,0.0607969576828222,0,0,0,0,0,0,0,0,0,0,0,0,0.024869767225347,0,0,0,0,0.0296213299328506,-0.0194969327632112,0,0.137786392416887,0,-0.0923268909140152,0,0,0.353713811740713,0,0,0,0,0,0,0.252740707807532,0,0,0,0.312861961269252,-0.241242372702072,0,0
X601229.CH.EQUITY,0,0,0.377633826989802,0.151260508676263,0,0,0,0,0,0,0,0,0,0,0,0.0648733083875437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237956728073233,0.0719665697059108,-0.0555888246889624,0,0,0,0,0,0.121123039513268,0,0,-0.126966288063218,0,0,0,0,0,0,0.0124928093558194,0.388051136631445,-0.0719012390455708,0,0
X2882.TT.EQUITY,0,0,0,0,0,-0.052035496337385,0,0,0,0,0.0449774421928048,0,0,0,0,0.0515634867482966,0,0.0853197989517154,0,0,-0.00496258470527056,0,0,0,0,0,0,0,0,0,0,0.156223588044826,0,0,-0.029754594320795,0,-0.017609527106213,0,0,0,0,0,0,0,0,0,0.374457923234315,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,-0.0756958142636606,0,0,0,-0.0735041535008075,0,0,0,0,0,0,0,0,0,-0.0494914568775211,0.413234940016587,-0.0643980899985059,0,0,0,0,0,0,0,0,0,0.0590267259679597,0,0,0,0,0,0,0,0,0,0,0,-0.0096951031366099,0,0.0413934564445923,0.574207294891753,0,0,0.0525082141384961,0,0,-0.16478672040422
X1997.HK.EQUITY,0.151182385729109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451421533445548,0,0.0799405889773731,0,0,0,0.0590306539784247,0,0,0.0306943687824254,0,0,0,0,0,0.0826626711216425,0.416433811254462,0,0,-0.228976083654767,0.0730953564723986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0358334802114791,0.271648091493027,0.261747277822971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0802540020946924,0,0,0,0,0,0,0,0,0.13491828668526,0,0,-0.000250971628975938,0.296290088597182,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955566119246987,0,0,0,-0.127088441174586,0,0,0,0,0.210659372840686,0,0,0,0,0.140304745528546,0,0,0.227060127944382,-0.0356797976433675,0.225906825478912,0,0,-0.0163725798473469,0.26592814308654,0.0737352077286153,0.0622453482200355,0,0.112275914679699
X600015.CH.EQUITY,0,0,0.0639417569398118,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.116128759018428,0,0.0488422618051568,0.149019781386984,0,0,0,0.192473922391762,0.0613394840930557,0,0,0,0,0,0,0,0,0,0,0,0.157870353123432,0,0.0831255444276074,0,0,0,0,0,0,0,-0.0241767614765925
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132962709294283,-0.106321007671288,0,0,0,0,0,0,0,0,0,0,0,0,0.221015971791088,0,-0.0115911749556393,0,0,0,0,0,0.168568705292543,0,0,0,0.426513789846931,0.102669885819457,0,0,0,0.0436174440637445,0,0,0,0.347987649335803,0,-0.22287232310077
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.126934066318168,0,0,0,0,0,0,-0.0445718626360097,0,0,0,0,0,0.3520697227091,0,0,0.163598952724981,-0.105565960160948,-0.157393242564661,0.0599273197373234,0,0,0,0,-0.0296103071606746,0,0,0.746944223821312,0,0,0,0,0,-0.054404791428244,0.00209559730018551,0,0,0,0,0.0231956567276503,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339034699497915,0,0,0,0.0321068210960254,0.114016970982778,0.0172593155368004,0,0,0,0,-0.0332805749810857,-0.0897999977433181,0,0.20261673174635,0,-0.0279483586045648,0.284963524403738,0,0,0.0902712228134418,0,-0.133228972669165,0,0,0,0,-0.202546678214802
X2891.TT.EQUITY,0,0,0.503530602533071,0,0,-0.175993155396684,0,0,0,0,0,0,0.184687422944946,0,0,0,0,0,0.0448173997183782,0,0,0,0,-0.106543531227232,0,0.182781960657153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759599240565822,0,0,0,0,0.268350649667024,0,0,0,0,0,0,0
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148954705094852,0,0,0,0,0.114392053742957,0,0,0,0,-0.172032301511026,-0.170948515711071,0,0,-0.375341577214501,0,0,-0.0795774745276163,0.214299330790487,0,0,0,0,-0.156476772800813,0,0,0,0,0,0,0,0,0,0,0,0
CN2YR,0.104279966901401,0,0,0,0,0,0,0,0.195835081178523,0.0112591427697885,0,0,0,0.0854743984048424,0,-1.73472347597681e-18,0,0,0,0,-0.145438986282701,0,0,0,0,0,0,0,0.0403372716996401,0,0,0,0,0,0,0,-0.168091851404269,0,0,0,0,0,0,0,0,0,0,0.0508278070164472,0,0,0,0
