,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.00333924097434663,0,0,0,-0.0601879531463937,0.0491418088021273,0,0,0,0,0,0,0,0.358402955291932,0,-0.16816488262755,0,0,0,0,0,-0.159699997740645,0,0,-1.73472347597681e-18,0,0,0,0.165224448290046,0,0,0.632351619249331,0,0,0,0,0,0,0,0,0,-0.0140519168564706,0.0606742091995495,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.215355446938233,0.0499353855156312,0.204373424525553,0,0,0,0,0,0,0,0.108989972183221,0,0.1414437734353,0.069743878140504,0.0413698866575221,0,0,0,0,0,0,0.0220074965127994,0,0,0,0,0,0.0726304925462569,0,0,0,0,0.0589779046537514,0,0.130421887923264,0.0307810753042814,0,0,0.0837796255039548,0,0,0,0,0,0
X601939.CH.EQUITY,0.242857815124963,0,0,0,0,0,0,0,0,0.0409954792004265,0,0,0,0,-0.0109235498440978,0,0,0,0,0,0,0,0.0577029339616292,0,0,0,-0.163609022374605,0,0,0,0,0,0,0,0,0,0,0.0491641880161344,0.0804203049721193,0,0.51596985970566,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.115986421301631
X601288.CH.EQUITY,0,0,0,0,-0.182622406312745,0,0,0,0.00372765377953997,0,0.431540980155796,0,0,0.343755608014763,-0.100485176342334,0,0,0,0,0,-0.149479134681741,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0295087822484972,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.146975813752176,0,0.213115970084593,0,0,0.113425562060794,0,-0.00367745649021577,0.214577778055925,0,0,0,0.0738766448880044,0,0,0,0,0,0,0,0,0.0216362252207853,-0.168529947189282,0,0,0,0,0,0,0,0,0,0.129650879914018,0.0971015203157064,0,0,0,0,0,0,-0.096639764086507,0,0,0.154727842223198,0,0
X601988.CH.EQUITY,-0.0652056767066268,0,0,-0.0411920245572103,0.409665610588701,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0445824916877694,0,0,-0.16871762472598,0,0,0,0.346553732532425,0,0,0,0,0,0,-0.356582992759835,0,0,0,0,0,0,0,0,0,0,0,0,0.0342691212732649,0.132386736065168,0,0,0,-0.0301897485930772,0.00572395199661718
X600036.CH.EQUITY,0,0.268807386496286,-0.0797147996621459,0,0,0,0,0,0,0.384754517451808,0,0.0627178604948687,0,0,0.0715110030316619,0,0,0,0,0,0.287447994505389,0,0,0,0,0,0,0,0.14816508512368,0,0,0,0,-0.146880482342248,0,0,-0.157429926127899,0,-0.0212557277444577,0,0,0,0,0.280179124706416,0,-0.0617458117368801,0,0,0,0,0
X1299.HK.EQUITY,0,0.0948506737421036,0.004530747035533,0,0.366148982146978,0,0,0,0,0,0,0,0,0,0,0,0,0.0501110507802969,0.0773257347008103,0,0,0,0,0,0,0,0.147483664717835,0.0291078716546741,-0.104026543552668,0.0466053625445191,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178164879805651,-0.116992815943987,0,0,0.130983568730747,-0.0110563408486093,0,0
X601628.CH.EQUITY,0,0.0154047656447495,0.0275832133615534,0.0593631525700103,0,0,0,0,0,0,0,0,0,0,-0.0477133656313591,0,0.31416039573895,0,0,0,0,0,0,0,0.114680525127072,0,0,0,0,0,0,0,-0.0442429964829567,0,0.139624081880532,0.0980740760375021,0.0773706421249377,0,0,0,0,0.239802765850291,0,0.071060047139747,0.0800240027127943,0,0,0,0,0,-0.0891708610254628
X601328.CH.EQUITY,0,0,0.0301155468134026,0,-0.10672066427183,0,0.575669703729612,0,0,0,0,0,0,0,0,0.0149832443154109,0,0.181595287506595,0,0,0.152482921664841,0,0,0,0,0,0.242997752158884,0,0,0,0,0,0,0,0,0,0,-0.1639449704701,0,0,0,0,0,0.147426781020243,0,-0.0321013212070164,-0.230199343580819,0,0,-0.0767305401264402,-0.146713461763478
