,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.399699028276481,0.00712686684906535,8.67361737988404e-19,0,0,0,0,0,0,0.227087576031479,0,1.73472347597681e-18,0,0,0,0,0,0,0.120463452482406,0,0,-0.00612770703149908,0,0,0.0741370492642967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00853527349564936,0,0,0,0,0.00380323173168816,0,0.0553413090867577,0,-0.129916570155056,0
X601939.CH.EQUITY,0.476240599660485,0,0,0.156152363987139,0,0,0,0,0,0,0.137378885240075,0,0,0,-0.0409706110975143,0,0,0,0,0,0,0,0,0,0,0.182768057152954,0,0,0,0,-0.0501414460431274,0,0,0,0,0,0,-0.0169312795385987,0,0,0,0,0,0,0,0,0,0,0,0.0553710406177992,0,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297124828016749,0.0953028758598291,0,0,0.174390594059758,0,0,0,0,0,0,0,0,0.189420477123146,0,0,0,0,0,0,0.0452684603906316,0,0,0,0,0,0,0,0,0,0,0,0,0.121970204711391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379226052264295,0,0,0,0,0,0.333068192468287,0,0,0,0,0,0.211828985736976,0,0.137133949800065,0,0,0,0,0,0,0,0,0.068615512430362,0,0,0,0,0,0,0,0,0,0,-0.505482363869575,0,0,0,0,0,0,0,0.0115333913955227,0,0,0,0,0,0.310941796117365
X600036.CH.EQUITY,0,0.0272765257225765,0,0,0,0,0,0,0.0112211502185571,0,0,-0.0318680507667244,0.187674840654445,0,0,0,0,0.122773779997545,0,0.182257750333595,0,0,0,0.0750607345349226,0,0,0,0,0,0,0,0.351366496659015,0,0,0,0,0,0,0,0,0,0.0307305444068117,0,0.151282879887614,0,0,0,0,0,0,-0.00807630171472543,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.161896746869977,0,0,0,0,0.154104681993487,0,0,0.271726681398752,0,0.0623252246339424,0,0.00872809599175634,0,0,0,0,0,0,0,0,0.00168677569419872,0,0,0,0,0,0,0,0.222421863951562,0,0,0,0,0,0,0.105869440454597,0,0,-0.147446549370712,0.0474655740457742
X601658.CH.Equity,0,0,0,0,0.136054554390961,0,0,0,0,0,0,0,0,0,0,0,0,0.268249116488467,0,0,0,0.0280100330925927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323449921793656,0,0.164189582749667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.334274316283621,0,0,0.300745996605593,0,0,0,0,0,0,0,0,0,0,0,0.115698660220004,0,0,0,0,0,0,0,0,0.0408612410628557,0,0,0,0,0.184477575492576,0.0107568644032373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920880474360806,0,0.0642645338604798,0
X388.HK.EQUITY,0,0,0.430615490761931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872469312543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044114458493113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261484030935702,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0537623007851598,0,0.313743889987522,0,0,0,0.0254640624558694,0,0,0,0,0,0,0,0.0244213656786232,0,1.73472347597681e-18,0.0291621516465998,0,0,0,0,0,0,0,0,0.230892009673194,0.0592074412691419,0,0,0,0,0,0,0.00871652969182388,0,0,0.0344509743070753,0.0385950147475172,0,8.67361737988404e-19,0,0,0,0.0851375008912115,0,0.14192542136475,0,-0.00159305920828249
X600000.CH.EQUITY,0.109279247332101,0,0,0.146152256614894,0,0,0.0183336122245853,0,0,0,0,0,0.287714038350694,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0652642066315371,0,0,0,0,0,0,0.129896450194493,0,0,0,0,0,0,0,0,0,0,0,0,0.0259859825258341,0,0.0115440851046578,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722363668639493,0,0,0,0,0,0,0,0,0,0,0.304577962765888,0.0607407867833015,0,0.0225570616801779,0.372655403638374,0,0,0.0077044059516293,0,0.0471528867628602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367055308640485,0,0,0,0,0,0,0.257163757786756,0,0,0,0,0,0,0.00359749432366722,0,0.213524036713933,0.267860990839417,0,0,0.0569001171387246,0.0693129406473103,0.0806823978824966,0,0.0100011728472673,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.348182214609135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201518986953528,0,2.77555756156289e-17,0,0,0,0,0,0.0485769149622969,0,0,-0.061537549953241,0.0197103540422609,0,0,0.285002846037394,0,0,0.139834853153314,0,-0.078522833345201,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.353760622438277,0,0,0,0,0,0,0,0,0,0,0,0.120124110795163,0,0,0,0,0,0,0,-0.00872231630897136,0,0,0,0,0,4.33680868994202e-19,0,0.0751723546631618,0.320398987014404,0,0,0,0,0.130475054430474,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440824035882991,0
X688.HK.EQUITY,0,0.26814546971278,0,0,0,0,0,0.121426063928093,0,0,0,0,0,0.0924731129005344,0.0729024836405363,0,0,0,0,0,0,0,0,0,0,0,0,0.237657216689054,0,0,0,0,0,0,0,0.121745509051838,0.053722616805138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.00688058866828149,0,0.765481261697205,0,0,0,0,0,0,-0.103268421842451,0,0,6.93889390390723e-18,0,0,0,0.096392531262037,0,0,0,0,0,0,0,0,0,0.039957716165687,0,0,0,-0.0506413830683665,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0631449369009362
X600016.CH.EQUITY,0.048847782608241,0,0,0.115422232379067,0.0464493945901021,0,0,0,0,0,0.327378893907004,0,0.0723656131728038,0,0,0,0.179734840662995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387408336771034,0,0,0,0,0,0,0,0,0,0,0.125847340918196,0,0,0,0,0.0758904248086737,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.10654107519856,0,0,0,0,0,0,0.0137389691631725,0,0,0,0,0.00239939924684264,0,0,0,0,0,0,0,0,0,0,0,0.109350386849952,0.0815520976621756,0,0,0,0,0,0,0.347769268348638,0,0.0877746579532104,0.0269505921991035,0,0,0,0.175978630060217,0.00256420977403199,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.205069148835008,0,0,0,0,0.084337320076844,0,0,0,0,0,0,0,0,0,0,0,0.44348878751585,0,0,0,0,0,0,0,0,0,0,0,0.14443843681543,0,0,0.0744489113570583,0,0,0,0,0,0,0.0726329272382632,0,0.0238014405983533,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.137870364974961,0.0664862318647657,0.354576723808971,0.0395693390766625,0,0,-0.00933596562972465,0,0,0,0,0,0,0,0.0709713583706585,0,0,0.388225057028161,0,0,-0.0333471833098625,0,0,0,0,0,0,0.0925714673295177,0,0,0,0,-0.169996049190883,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0162915772654209,-0.0804805415102354,0,0,0.01139468711288,0,0,0,0.487881583221996,0,0,0,0,0,0,0,0,0,0,0,0,0.0562315962164335,0,0,-0.012527958078347,0,0,0.291705823481224,0,0,0,0,0,0,0,0.0271351506044958,0,0.031181033265203,0,0,0,0.0783839494951575,0,-0.104492863277505,0
X601998.CH.EQUITY,0,0.277651298307114,0,0,0.0770995313610738,0,0,0.0280790341496859,0,0,0.0478928545861036,0,0,0.185920492342423,0,0,0,0,0,0,0,0,0,0,0.0308395526075373,0,0,0,0,0.0892962020616705,0.0665848327416531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2804742794848,0.0936553687338589,0,0,0,0.0340726139616595
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211806795301522,0,0,0,0.111858555727513,0,0,0.276748694947678,0,0,-0.0297786799275601,0,0,0.29558847111618,0,0,0,0,0.141793010364234,0,0,0,0,0.0424891416797713,0,0,0,0,0,0,0,0,-0.21059145458372,0,0.0570263613390252,0.0939927541637843,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.221351688719893,0,-0.006973634950291,0,0,-0.153488543534306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593779856226753,0,0,0,0,0.0937587455365016,0,0,0.00121542001279174,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00611624221927288,0,-0.103006845056923,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311118399292753,0,0,0,0,0,0.063153135947276,0.0247141227375999,0,0,0.444821181952046,0,0,0,0,0,0.0890456862951746,0,0,0,0,0,0,0.0362073587150756,0.0496803141580709,0,0,0,0,0,0,0.237572455928844,0,0,0,0.0287496241287163
X601818.CH.EQUITY,0.164000266583018,0.0129596621543514,0,0.24574134583537,-3.46944695195361e-18,0,0,0,0,0,0.0540445911531622,0,0.237820348476138,0,0,0,0,0.0696056441681019,0,0,0,0,0,0,0,0.0555286615361861,0,0,-0.0168673968495432,0,0.0765635370005131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411388940066389,0,0,0,0,0,0.0601101373335515,0
X600048.CH.EQUITY,0,0,0,0,0,0.0631707842222202,0,0,0,0,0.538107403831149,0,0,0,0.118181049761845,0,0,-1.38777878078145e-17,0,0,0.0782422772541854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232157270096835,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443956926265488
X002142.CH.EQUITY,0,0,0,0,0,0.40490475887027,0,0,0,0,-0.155306035800972,0.138763363477216,0,0,0.322472645063859,0,0,0,-0.053918725713144,0,0,0,0,0.143215687548333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169320498694802,0,0,0.00725495371472933,0,0,0,-0.0335782270054111,0,0,0.0651720499529353
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.02959128797766,0,0,0,-0.0479142685051085,0,0,0.131502669698507,0,0,0,0.0470653562306414,0,0,0,0.170900412005387,0,0,0,0,0,0.288636215880034,0,0,0,0,0,0,0.303786637339118,0,0,0,0,0,0,0,0,0,0,0,0,0.0820640856226485,0.023889969464594,0.0680678093916309,-0.132583675616476
X601688.CH.EQUITY,0,0,0,0,0,0,0.0577568058687697,0,0,0,0,0,0,0,0,0.207536785246103,0,-0.0266911658063786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359091974356752,0,0,0,0,0,0.229188337158445,0.596851799831947,0.00211401158637877,0,0,0,0,0,0,0,0.0418779313752533
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0608782748956447,0,0,0,0.084674606608944,0.140609694142459,0,0,0,0,0,0.0240328296556117,0,0,0.00850740910249655,0.0727539250258015,0.0788555328970574,0.0450046342114965,0,0,0,0,0,0.587059584062936,0,0,0.00206011820555511,0,0,0,0,0,0,0,0,0,0.0985864796917361,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.10635922327166,0,0,0,0.256610243810472,0,0,0,0,0.200908828053545,0,0.38897566742806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354885838114043,0,0,0,0,0.29418225742722,0,0,0,0,0,0,0,0,-0.0219178688072781,0,0,-0.0374519744542514,0
X2882.TT.EQUITY,0,0.0328273048177188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00308706016479208,0,0,0,0,0,0,0,0.0264953720601913,0,0,0,0,0,0,-0.0716820112987207,0,0,0,0,0,0.0380817594974246,0,0,0.100775314835276,0,0.437149984445958,-0.108630157017426,0,0,0.259737093958295,0.0895773769256565,0,0,-0.155993265753729
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.281706489700808,0.0143641921767153,-0.114321220053152,0,0,-0.128653503044878,0.0918298396766188,0,0,0,0,0,0,0,0.141800347578804,0,0,0,0,0,0.385831711890131,0,0,0,0,0,0,0,-0.00413754235256062,0,0,0,0.0618667842605303,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0.222981304134798,0,-0.0501942290938754,0,0.093285466827016,0,0,0,0,0,0,0,0,0,0.751078497558368,0,-0.00682783334883886,0,0,0,0.0529474868947162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272487631351977,0.0539059351949679,0,0,0,0,0,0,0,-0.0317820460551996,-0.00692041071410889
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171503808635758,0.803745380357792,0,0,0,0,0,0,0,0,-0.183397139295179,0,0,0,0.173348093077471,0,0,0,0,0,0,0,0,-0.0625180121459838,0,0,0.120774358146297,0,0,0,0.00677233927740039,0,0,0,0,0,0.0570371897137212,0
X601336.CH.EQUITY,0,0,0,0,0,0.421498396468562,0,0,0,0,0,0,0,0,0,0,0,0.139944970422627,0,0.0621161209095493,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.035239001455598,0,0,0,0,0,0,0,0,0.0930451197901139,0,0,0,0.0974736606306136,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0732589407653936,0,0,0,0,0,0.055815923760799,0,0,0,0,0.30408188350079,0,0,0,0,0,0.0852575321284883,0,0,0,0.00290093151548596,0,0.288765946957216,0,0,0,0.174489276982538,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
