,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.365246370477706,0.0945678657193018,0,0,0.294846465473455,0,0,0.0427158611207832,-0.0580134160367466,0.0660664557350994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550331488815567,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.461807097502685,0,0,0.171063001778478,0,0,0,0,0,0,0.103127920271548,0,0,0.033441802119149,-0.119394961709412,0,0,0,0,0,0,0,0,0,0,0.181076651416592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00831809446639703,0.0849402665811092,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295773265404081,0.0947762187596649,0,0,0.175332144674024,0,0,0,0,0,-2.16840434497101e-19,0,0,0.189293844834503,0,0,0,0,0,0,0,0.0473639174018275,0,0,0,0,0,0,0,0,0,0,0,0.123175236685006,0,0,0,0,0,0,0,0,0.000559786761308018,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.459612328818238,0,0,0,0,0,0.233762408975041,0,0,0,0,0,0.290135630426112,0,0.122210076061022,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,8.67361737988404e-19,0,0,-0.530035917378139,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212823796664113
X600036.CH.EQUITY,0,0.0656249636085078,0,0,0,0,0,0,0,0,0,0.165122585766226,0,0,0,0,0,0,0,0.245321281713933,0,0.0119767484813979,0,0,0,0,0,0,0,0,0,0.32296479270877,0,0,0,0,0,0,0,0,0.0834098050029438,0.0374988638936365,0,0.0964523280866392,0,0,0,0.0469675766103491,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.136359156000628,0,0,0,0,0,0,0.42442877253431,0,0,0,0,0,0,0,0,0,0,0,0.0332914203543113,0,0,0,0,0,0,0,0,0.172063271723469,0,0,0,0,0,0,0.170660916249337,0,1.73472347597681e-18,0
X601658.CH.Equity,0,0,0,0,0.30177870650654,0,0,0,0,0,0,0,0,0.238286756348259,0,0,0,0,0,0,0.226743001911734,0,0,0,0,0,0,0,0.0711464676716273,0,0,0,0,0,0,0,0.00586882381164608,0.112650067686593,0,0,0,0,0,0,0,0,0,0,0,0.230678112828234,0
X601328.CH.EQUITY,0.23584357445803,0,0,0.378668435538979,0,0,0,0,0,-0.0177925124333942,0,0,-1.73472347597681e-18,0,0,0.1775895209371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137617989580579,0.0205434370879608,0,0.0577357766382014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685495407651729,0,0.0343383080837838,0
X601166.CH.EQUITY,0,0,0,0,0,0.423334130919027,0,0,0,0,0.0548397607458727,0,0,0,0,0,0,0.0543147767068664,0,0,0,0,0,0,0,0,0,0,0,0.233879786427878,0.00518546321833114,0,0,0,0,0,0,0,0,0,0,0,0.0214549108359736,0.0333085494998577,0,0,0,0.0566421654340875,0,0.103462844049694,0
X388.HK.EQUITY,0,0,0.428579503966284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881871049848319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455441129812289,0,-1.73472347597681e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0.00596464924726688,0.00137053905476292,0,0,0,0,0,0
X600000.CH.EQUITY,0.143537056246165,0,0,0.122189495741326,0,0,0,0,0,0,0,0.289447766139597,0,0,0,0,0,0,0,0,0.0497764831650646,0,0,0,0,0,0,0,0.152981737473769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245382522506624,0.00161717924210383,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.023211218000592,0,0,0,0.324128153737582,0,0,0.42889666117079,0.019954810815008,0,0.0568490799452233,0.119805082338841,0,0,0,0,0,0,0,0,0,0.022400629711285,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0534733502922237,0,0,0,0,0,0,0,0,0,0.00437074201090626,0,0.276992028448328,0,0,0,0,0,0,0.0190854407301317,0,0.236033449283649,0,0.212288216897396,0.0427928186344067,0,0.0487877439018439,0.0914295869837305,0,0,0.0312245159328661,0,0,0,0,0,0,0,0.0327413731070607
X16.HK.EQUITY,0,0,0,0.0184392441158678,0.00757238429879353,0,0.270614622282165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18780317008621,0,0,0.0434838484527657,0,0,0,0.0227965424188519,0,0,0,0,0,0.377506242753028,0,0,0,0.161703572054455,0,-0.136352714114934,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.28411558382941,0,0,0,0,0,0,0.115409845699183,0,0,0,0,0.10090011348445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627139667796682,0,0.184995733949828,0.128351247904419,0,0,0,0,0,0.0747390813467832,0,0,0,0,0,0,0,0,0,0,0.110586799445199,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.0103674826008945,0.135399707825878,0,0,0,0.109345547698432,0.120005738647639,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.299955033892075,-6.93889390390723e-18,0,0,0,0,0,0,0.227892963514947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.235269543611882,0,0.500961469033726,0,-0.0977325936141209,0,0,0,0,-0.0885640663941928,0,0,0,0,0,0,0.241847986533091,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0517367218014103,0,0,0,0,0,0,0,0,0,0,0,0,0.193892327759767,-0.0199391407199568,0,0,0,0,0,0,0.0718558649880715,-0.253721133761746,0
