,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.098540032087085,0,0,0,0,0,0.0912568654336571,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.145851054026844,0,0,0,0,0,0,0,0,0,0,0,0,0.260663708305828,0,0,0,0,0,0,0,0,0,0,0,0.111975098107619,-0.156906179511799,0,0.153722746186767,0,0
X601939.CH.EQUITY,0.0773439598198492,0,0,0.250597952566081,0,0,0,0,0,0,0,0,0,0.329726471732025,0,0,0,-0.112502691021186,0,0,0,0.0168966444749395,0,0,0,0.243478092154194,0,0,0,0,-0.0317787863825454,0,0,0,0,0,0,0,-0.0157296881331964,0,0,0,0,0,0,0,0,0,0.0671577426237764,0,-0.0892590201127162
X601318.CH.EQUITY,0,0,0,0,0.264564867017258,0.0109360181939691,0,0,0,0,0,0,0,0,0.021736112840099,0,0.0226216588369351,0,0,0,0,0,0.0292390329061835,0,0,0,0,0.0808577007815689,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.396997781814464,0,0,0,0.1454927490385,0,0,0,0
X601288.CH.EQUITY,0,0.573838363185689,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.111398225892643,0,0,0,0,0,0,0,0.170308473047486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057661950660246,0,0,0,0,0,0,0,-0.0557802640856566,0.0300565844175949,0,0,0,0,0,0
X601988.CH.EQUITY,0.0433770943460707,0,0,0.373136923160338,0,0,0,0,0,0.294729031851895,0,0,0,0,0,0,0,0.268815059658972,0,0,0.13512624580823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.493782629566848,0,0,0,0,0.044220801369874,0,0,0,0,0,0,-0.279995482379717
X600036.CH.EQUITY,0,0.166628638569002,0,0,0,0,0,0.15037740730859,0,0,0,0,0.205524299461305,0,0,0,0,0,0,0,0,0,0.10650378069248,0,0,0,0,0,0,0,0,0,0,0.282562301007533,0,0,0,0,0,0,0,0.0622701016718689,0,0,0,0,0,0,0.0342960419321993,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.222772349512032,0,0.0438994295133621,0,0,0.187388437474725,0,0,0,0,0,0,0.103678299752664,0.0388096044378821,0,0,0,0.0476838017873042,0,0.0209375384425229,0,0,0,0,0,0,0,0,0,0,0.290795760868748,0,0,0,0.0399980171216979,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.391568747930914,0.0544298429586755,0,0,0,-0.14246150846862,0,0,0,0,0,0,0,0,0,0,0,0,0.106827412743923,0.0552331934025793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109059212412248,0,0.132344410351564,0,-0.0108034896116492,0,0,0,0,0,0,-0.033008819261328
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062964271991091,0.125338798967885,-0.273970773740196,0,0.07861676868762,0,0,0,3.46944695195361e-18,-0.478934073900755,0.89231004020224,0.0339827859946131,0,0.577205637105592,0,0,0,0,0,0,0,0,0.0231892117135062,0,0,0,0,0,0,0,0,0,0.0975089856804464,0,0,0,0
X601658.CH.Equity,0,0.099545316303368,0,0.128334035365877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370754802980565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16913242768103,0.0966474846302773,0,0,0,0,-0.0441745397793057,0,0,0,-1.73472347597681e-18,0,0,0
