,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.253195261673062,0.0647551115923885,0,0,0,0.342217919427889,0,0,0,0.130555935423666,0,0,0,0.0262876987884986,0,0,0,0,0,0,0,0.119848840094399,0,0.00358810507981531,-0.0118840344626084,0,0,0,0.0349397974811451,0,0,0,0,0,0,0.118743076530086,0,0,0,0,0,0,0,0,0,0,0,-0.0094668080144945,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0
X601939.CH.EQUITY,0.390484394381414,0.165936853046959,0,0,0,0,0,0.141400676732832,0,0,0,-4.33680868994202e-19,0,0,0,0.127777134695391,0.0648383313262567,0,0,-0.131845908063944,0,0,0.0945236208018684,0,0,0,0,0,0.209288447483956,-0.0571705210457419,0,0,0.241414209757996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.260229705148791,0,0,0,0,0,-0.00383118518087935,0.166328756444987,0,0,0.0561240489350178,0,0.21046166102996,0,0,0,0,0.425760176730544,0,0.0297973550848788,0,0,0,0.018070508755703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570802322409667
X601288.CH.EQUITY,0,0,0,0,0,0,0.0157724636251785,0.498521323864016,0,-0.0819866661906016,0,0.0894670914154508,0,0,0,0,0,0,0,0,0,0,0,0.131835605033865,0.0564996753341565,0,0,0,0.0925813471171178,0,0,0,0.0354445145029557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423490099094411,0,0.0229233380150348,0
X1299.HK.EQUITY,0,0,-0.0476130457267635,0,0,0,0,0,0,0.110369684843986,0,0,0,0,0,0,0,0,0,0,0,0.0368992042862417,0,0,0.133124286369938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136486467579382,0,0.0792150611543113,0.232286428287654,0,0.155185812185166,0,0,0,0,0.238592610935326,0
X601628.CH.EQUITY,0.143303965170038,0,0,0,0,0,0,0,0,0,0,0,-0.0118444311693561,0,0,-0.160985695108548,0,0,0,0.206903636770207,-0.0189104740311961,0,0,0,0,-0.140358767630465,0,0,0,0,0,0,0,0,0.590500940607353,-0.026648644366895,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.052738511445933,0,0.522253181048056,0,0,0,0,0.0529885907271996,0,0,0.167670086594562,0,0,0,0.0581890347728781,0,0.0728108176864413,0,0,0,0,0,0.107186745711792,0,0,0.0305002622308247,0,0.0473395282025545,0,0,0,0,0,0,0.0599676541749018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.192353604333446,0.118780389437729,0,0,0,0,0,0,-0.0571241110695266,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0490051783533084,0,0,-0.0371609787916671,0,0.409714433379105,0,0.14039960257089,0,0,0,0,0,0.00392961189881962,0,0,0,0,0,0,0,0,0.100655541272134,0,0,0,0,0,0.182608877247802,0,0,0
X388.HK.EQUITY,0,0,0,-0.364791239303535,0,0.27027391855894,0,0,0,0,0.0625483442138133,0,0,0,-0.0197117039620976,0,0,8.67361737988404e-19,0.225659519892715,0.345911325776787,0,-0.000899402277148041,0,0,0,0,0,0,0,0,0,0,-0.0810126460076059,0,0,0,0,0,0.173563623625701,0,0,0,0,0,0,0.0752508260484841,-0.0186767725477125,0,0,0,0
