,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0.0324012577716154,0,0,0,0.395000611606564,0,0,0,0,0,0,0,0,0,0,-0.115193273298603,0,0,0,0,0,0,0,0,0,0.23134940617421,0,0,0.160300877461596,0,0,0,-0.0517994638024826,0.270146802138232,0,0,0,0,0,0,0,0,0,0,0.0972781714273804,-0.165426529709528,0,0,0.0521967933779704,0
X601939.CH.EQUITY,0.190783450381173,0,0,0.344744733986502,0,0,0,0,0,0,0,0.0345332815697806,0,0.213508358607356,0,0,0,-0.120214826911873,0,0,0,0.0587939156278382,0,0,0,0.222445428998341,0,0,0,0,-0.105762237928413,0,0,0,0,0,0,0,0,0,0,0,0,-0.0038874009100903,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0
X601288.CH.EQUITY,0,0.632082749669095,0,0,0.160270916484962,0,0,0,0,0,0.0134899014838465,0,0,0.0166260420938588,0,0,0,0,0,0,0,0.122963710093813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113454154664918,0,0,0,0,0,-0.0428077034056383,0
X601988.CH.EQUITY,0.019143065841362,0,0,0.329768145831773,0,0,0,0,0,0.350725250237055,0,0,0,0,0,0.0437859145082247,0,0.232124900404747,0,0,0.105818100064115,0,0,0,0,0,0,0.0753063374504844,0,0,0,0,0,0,0,0,0,0,-0.524105398534755,0,0,0,0,0.0382763827947188,0,0,0,0,0,0,-0.259819857735313
X600036.CH.EQUITY,0,0.2058922570611,0,0,0,0,0,0,0.154214853647122,0,0,0,0.137568850838345,0,0,0,0,0,0,0,0,0,0.0855206501863525,0,0,0,0,0,0,0,0,-0.0124459658707431,0.00382298246368744,0,0.30605123572036,0,0,0,0,0,0.0582978537737173,0,0,0,0,0,0.0189267113764815,0,0.0658801643797997,-0.0209532070019739,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.121530021836278,0,0,0,0,-0.166118062456002,0,0,0,0,0,0.00946966630758136,0,0,0,0,0,0.0488525809155617,0.372040341302388,0,0,0,0,0.0619438672317196,0,0,0,0,0,0.0495590937763093,0.0790945003650495,0,0,0,0,0,0.0486200745367703,0,0,0,0,0,0.0630709883542085,0.21030652616605,0,0
X601658.CH.Equity,0,0.0718953302474839,0,0.100881735035435,0.0396009413790152,0,0,0,0,0,-0.0322266398302256,0,0,0,0,0,0,0,0,0.267329757649967,0.188584994075314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289453858480742,0,0.0959381507276005,0,-0.134106240759654,0,0,-0.0791318589895168,0,0,0,0,0,0,0
