,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.278806031751818,0.0248005641311359,0.0472279950195119,0,-0.019042465659363,0.263500595030454,0,0,0.00226392473077082,0.0807784110272678,0,0,0,0,0,0,0,0,0,0,0,-0.0427271530805911,0.183773307691051,0,0,0,0.053680649992284,0,0,0.0273979325184871,0,0,0,0.0297022561480879,0,0.113598382052775,0,0,0,0,0,0,0,0,0,0,-0.0239058035704227,0,0
X601318.CH.EQUITY,0,0,0.252725568936775,0,0,0,0,0,0.0321268487354681,0,6.93889390390723e-18,0,0.0488798842704003,0,0.159789201772319,0,0,0,0,0,0,0.11637647345383,0,0,0,0,0,0.160787772802883,0,0,0,0,0,0,0,0,0,0,0,0.0484362123046971,0.0707793195152958,0,0,0,0.0535814945891193,0,0,0,0,0,-0.0699028341162471
X601939.CH.EQUITY,0.475635536658832,0.0481543241678292,0,0,0,0,0,0.251342323819113,0.224355951193777,0,0,0,0,0,0,0,0,0,0,-0.0437782701700504,0,0,0,0,0,0.0667930883983194,0,0.263558916899525,0,-0.061125814342883,0,0,0,0,0,0.0397574232160416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.135876752401036,0,0,0,0,0.513020200337809,0,-0.0524335769339238,0,0.0142010787611033,0,0,0,0,0,0,0,0,0,0,0.142436592014533,0,0.00878793692439828,0,0,0.145424986823968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176522527729079,0
X600036.CH.EQUITY,0,0,0,0,0,0.170163366269318,0,0,0,0,0,0,0.074765397030899,0,0,0,0,0.0440914724698697,0,0,0,0,0,0,0.033986614075789,0.496786149073754,0,0.158928205694253,0,0,0,0,0,0,0,0.034962906202723,0,0,0,-0.0904729822439586,0,0,0,0,0,0,0,0,0,0,-0.101272497569873
X1299.HK.EQUITY,0,0,0,-0.0863239906884038,0,0,0,0,0,0.185256053724256,0,-0.0530180585369426,0,0,0,0,0,0,0,0,0.059785918000572,0,0.147892053754383,0,0,0,0,0,0,0,0,0,0,0,0,0.0995426196655045,0,0.147507845007542,0,0,0.134813737912201,0.108963954491464,0.0520681580696844,0,0,0,0,0,0.209380256641554,0,0
X601628.CH.EQUITY,0.0716355420956605,0,0,0,-0.0345544524052116,0,0,0,0,0,0,0,-0.00324253423533686,0,0,-0.172444544763465,0,0,0,0.314322671247245,0,0,0,0,0,0,-0.0807425145187488,0,-2.16840434497101e-19,0,0,0,0,-0.0951187319377533,0,0,0.622808006684399,0.0658817065780241,0,0,0,0,0,0,0,0,0,0,0,0.0291370391642941,0
X601988.CH.EQUITY,0,0,0.0748739189033712,0.441753791720548,0,0,0,0,-0.0916735320782689,0,0,-1.73472347597681e-18,0,0,0,0,0.280060905079804,0,0,0,0,0,0,0,0.0835292547001077,0,0.0452604901862431,0,0,0,0,0,0,0,0,0,0,0.00191757628973445,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.221007836970115,0.134206620336812,0,0,0,0,0,0,-0.0636124978072219,0,0,0,0,0,0,0,0,0,-0.0594911510436162,0,0,0.430082501117481,0.159486187669634,0,-0.039685211364358,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.000286810713525171,0,0,0.11368366095861,0,0,0,0,0.208205899357843,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.290033138988662,0.262591710562113,-0.0306673585865176,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.272550076333578,0.314794594335589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841099795196182,0,0,0.114044463983575,0,0,0,0,0,0,0.0428323820026104,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.180105565836331,0,0,0,0,-0.0168677558422216,0,0.0952484355562217,0.430600247962921,0,-0.0445889286815278,0,0,0,0,-0.127190665918671,-0.116186307762596,0,-0.066910003651976,0,0,0,0,0.20752076329252,0,0,0,0.0706827104012367,0,0,0,0.114864214298637,0.0597629419804194,0,0,0,0,0,0,0,0,0,0,0.0128495890676929,0,0,-0.00473321969214734
X601658.CH.Equity,0,0,0,0.375313093742195,-0.250748000308785,0,0.0266441110068249,0.141539346207592,0,0,0.195262065306109,0,0.0177509519867822,0,0,0,0.270146211614253,0,0,0.149209850128877,0,0,0,0,0,0,0,0.168208667418525,-0.309735315853358,0,0.0448627041802191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279163252980068
X000001.CH.EQUITY,0,0,0,0,0.283259946312413,0,0,0,0,0,0.402496843506629,0.0390482915540249,0,0,0.175980769463845,0,0,0,0,0.0325834859237986,0,0,0,0,0,0,0.149122313418021,0,0,-0.0105082227624993,-0.0942044888639534,0,0,0,0,-0.212180472935175,0,-0.0728861263012044,0,0,0,0,0,0,0,0,0,0,0,0,-0.120676768155181
X600030.CH.EQUITY,0,0.074441172180007,0,0,0,0,0,0,0,0.00815109463979487,0,0,0,0,0,-0.0369824022335995,0,0,0.145489915121535,0.197768403438803,0,0,0,0,0,0,0,0,0.0342592582708727,0,0,0,0.143073590010196,0,0,0,0.0529894568432117,0,0,0,0,0,0,0.2146086761916,0.136039546838131,0,0.0577927051537629,0,0,0.0791701962463244,0
X601601.CH.EQUITY,0,0.465388550475831,0,0,0,0,0,0.135089040757344,0,0,0,0,0.231560435887978,0,0,0,0,0,0,0,0,0.184415788436287,0,0,0,0,0,0,0.00439113105649518,0,0,0,0,0,0,0,0,0,-0.0907352273103862,0.0547995422239901,0,0,0.0120135099621654,0,0,0,0,0,0.0404694916271493,0,0.0421913070645753
X000002.CH.EQUITY,0,-0.0879955527420459,0,0,0,0,-0.050754988344275,0,0,-0.152382159839662,0,0.0758574757273603,0,0,0,0,0,0,0,0,0,0,0,-0.0243456775019746,0.259703922048723,0,0,0,-0.118176083625675,0,0.125919935997008,0.417987445078811,0,0,0,0,0,0.0333061755355984,0,0,0,0,0,0.25433921555601,0,0,0,0.0765652276751832,0,0,0
X601328.CH.EQUITY,0,0,0.0653992072590847,0,-0.0198549351340565,0,0,0.0613474341974774,0,0,0,0.171641677441612,0,0,0,0,0,0.265092836102745,0,0,0,0,0,0,0.0628023963010039,0.104264565324415,0,0,0.000965648207902455,0,0,0,0,0.103434472183994,0,0,0,0.124710433770225,0,0,0,0,0,0,0,0,0.0528511679504888,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.102679010908833,0,0,0,0,0,0,0.00378842247941973,0,0,0,0,0.462616086493927,0,0,0,0,0,0,0,0.073942686293818,0,0,0,0,0.027912465775452,0,0.0301803873916761,0,0,0,0,0,0,0.0604629593023027,0,0,0,0,0,0,0,0.0160995739537603,0,0,0,0
X601066.CH.EQUITY,0,0,0.0425371673398487,0,-0.130725806892678,0,8.67361737988404e-19,0,0,0,0,0.00229041776689149,0,0.540843797594054,0,0,-0.0345864306313839,0,0,0,0,0,-0.140917712646099,0,0.194783639539674,0,0,0,0,0,0,-0.0260971928707289,0,0,0,0,0,0,0.290352361421291,0,0,0,0,0,0,0,0.052996857986155,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0333529556771,0,0,0,0,0.0598102891362823,0,0.0578356365483419,0,0,0.0750380171584865,0,0,0,0.237175086403952,0,0,0,-0.0665856726763922,0,0,0,0,0,0,0.00484931626589551,-0.0561152127611332,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.407562753880145,0,0.221294717064647,0,0,0.00522544516729961,0,0
X16.HK.EQUITY,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0161942247444773,0,0,0,0,0,0.00258422344179909,0,0.0298090335379726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358777339422636,0,0.112934449116994,0.503155963550848,-0.0106323948823641,0,-0.428112720690078,0,-0.114493422795095,0.0202664561760564,0.0484619370884615,0
X601319.CH.EQUITY,0,0.0688206557619447,0.209042263361388,0,0,0.0139027908845769,0,0,0,-1.73472347597681e-18,0,0,0,0.26616908931878,0,0,0,0.0851508114358131,0,0,0,0,0,0,0.00942620510738996,0,0,0,0,0,0,0,0,0.00666992715085394,0,0,0.130090371299481,0,0,0,0,0,0,0.0126295589469779,0,0.0125033755717259,0,0,0,0,0
X11.HK.EQUITY,0,0,-0.0618380505016514,0,0,0.0623065412131104,0.104719576017488,0,0.62177870553153,0,0,0,0,0,0,0,0,0,0,0,0.0610920348533184,0,0,0.0077621763585143,0,0,-0.0610039003177213,0,-0.0903226873436142,0.00700154847786452,0,0,0,0,0,0.181393976764808,0,0.115228786826062,0,0,0,0,0.0558343524280861,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.146229487798297,0,0,0,0.023670631890662,0,0,0,-6.93889390390723e-18,0,-6.93889390390723e-18,0,0,0,0,0,0.112944253731686,0,0.492006942038175,0,0,0.133259444854092,0,0,-0.149037870629688,0.124965724424724,0,0,0,0,0,0,0,0,0,0.010632848581743,0,0,0,0,-0.219158015931855,0,0.0192846733927169,0,0,0.168565138156746,0
