,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.270324390466097,0,0.0656488733264676,0,0,0.41979789785331,0,0,0,0.0743362702159305,0,0,0,0.0100528723037401,0,0,0,0,0,0,0,0,0,0.098734571700078,0.0165850503970215,0,0,0,0,0,0,0,0,0,0,0.108589660078484,0,0,-0.000288624287827981,0,0,0,0,0,0,-0.0231429744999795,0,0,0
X601318.CH.EQUITY,0,0,0.156137058227604,0,0,0,0,0,0.192730327883023,0,0,0,0.0897269368868686,0,0.0594374595734459,0,0,0.114512903875078,0,0.142513685294933,0,0,0,0,0,0,0,0.0305716299764468,0,0,0,0.0232581758343147,0,0,0,0,0,0.00543153601933389,0,0,0.0598346239827406,0,0,-0.0585482637468505,0,0,0,0,0.044195281755749,0,-0.168237732295258
X601939.CH.EQUITY,0.277795282031666,0.148482147097928,0,0.273921368452239,0,0,0,0,0,0,0,0.0202097523794175,0.0645632719727826,0,0,0,0,0,0.262362531533761,0,0.00339736128622815,-0.239468172792948,0,0,0,0.135723085118167,0,0,0.0713629392317317,0,0,0,0.244626236234544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.12304275098174,0,0,0.0364789462991503,0,0.486233659316678,0,0,0,-3.46944695195361e-18,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0770355916181439,0,0,0,0,0,0.122267128427,0,0,0,0,0,0,-0.0218061585232098,0,0,0,0,0,0,0,0,0,0,0,0.128107524243261,0,0,0
X600036.CH.EQUITY,0,0.0422419095606564,0,0,0,0,0.237162065161841,0.0420142000515412,0,0,0,-0.0514163732351193,0.201218554418354,0,0,0.169439975477553,0,0,0,0,0.0195235758859587,0,0,0,0,0.201533257000453,0.293315762357458,0,0,0,0,0,0,0,0,0,0,0,0,0.0115766044397439,0.0688175649586416,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.13593491591183,0,0,0.0161789469296283,0,0,0.191869345701158,0,0,0,0,-0.149376561215964,0,0,0,0,0,0,0.02774056693102,0.609081562183505,0,0,0,0,0,0,0,0.142466727847827,-0.107796238401142,0.0217005192785274,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.0752935374481009,0,0.118492331052257,0,0,0,0,0,0.173998597672321,-0.0532165109614222,0,0,0,0,0,0,0,0,0.148798013052709,0,0.18045399720891,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0489836846606808,0,0,0,0,0,0,0.0554950832025352,0.150504589686424,0,0.0699951087500567,0.0427806237636199,0,0.0454343527606311,0,0,0,0,0
X601988.CH.EQUITY,0,0.0374667857780225,0.0155582835523604,0.580515137299938,0.133256649184704,0,0,0,0,0,0,0,0.172282023482696,0,0,0,0.0403147954895629,0,0,0,0,0,0.0213844213649165,0,0,0,0,0,0,0.00740134611333374,0,0.116148739463218,0,0,0,0,0.00333984562225538,0,0,0,0,0,0,0.0499032018904409,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.138818515709801,0.0104300207999209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176154550709428,0,0,0.180609227172958,0,0.13549425874792,0,0,0,0,0,0,0,0.047243130580532,0,0,0,0,0,-0.0874741689175316,0.174903548136964,0,0,0,0.305088672296077,0,0,0,0,0.000224888595717555,0,-0.00562244955949245
X601166.CH.EQUITY,0,0,0.00720684197631136,0,0.213146749839763,0,-0.0286113521653094,0,0,0,0,0.113535425711824,0.0993290928838643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113905772444784,0,0.339400407468998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681496921972668
