,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.137612805302271,0,0,0,0,0,0,0,0,0,0,-0.0977245859727981,0.434746684122294,0,0.688275339321282,0,0.0393172566863711,0,-0.127704978336544,0,0,-0.0822651566287732,0,0.103748457163379,0,0,0,0,-0.135512590222675,0,-0.339564340717173,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.113159715463555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307966576571845,0,0,0,0,0,0,0,0,0,0.114201108257151,0,0,0,0,0,0,0.472241469097796,0,0,0,0,0,0,0,0,0,0.0916500297893055,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.794840022397745,0.0150450500763132,0.031922324272456,0.00944312267662183,0,0,0,0,0,0,0,0,0,0,0,0.0387062848737388,0,0,0,0,0,0,0,0,0,0,0,0,0.0864082310084343,0.0325517977874795,0,0,0,0,0,0,0,0,-0.0049715949217277,0,0,0.0441289512580671,0,0,0.0402047316999443,0,0,0
X601288.CH.EQUITY,0,0,0.87794153467178,0,0,0,-0.0948255933453169,0,0,0,0,0,0,0.0113742884913977,0.0380397695531188,0,0,0.154823349129127,0,0,0,0,0,0,0,-0.0610981077129185,0.0154822106942413,0,0,0,0.00568820810315024,0.0106252665027713,0,0,0,0,0,-0.15190495463629,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.053778514291544,0,0,0,0,0,0,0,0,0,0,0,1.2536835850902,0,0,0,0,0,0,-0.220663467503856,0,0,0,0,0,0,0.0642972477057096,0,-0.119828873203474,0,0,0,-0.13022600377276,0,0,-0.20014550915382,0,0,0,0,0,0.00904196822499948,0,0.0232060379244693,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.377509200421671,0,0,0,0,0,0.00173229977386684,-4.33680868994202e-19,0,0,0,0,0,0.14145686386915,0,0,0,0.0068831873302298,0,0,0,0,0,0,0.194232819515959,0,0.0164337255948236,0,0,0,0.188126925025752,0,0,0,0,0,0,0,0,0,0,0.0311821527892882,0,0,0,0,0,0,0.0135567895053342
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.126338772569371,0.818934237020186,0,0,0,0,0.0391461216029548,0,0,0,0,0,0.110534778993579,0,0,0,0,0,0,0,-0.0556269225019484,0,0,0,0,0.0410066900012044,0.188476399821185,0,0,-0.119369214263728,0,0,0,0,0.0531002817328575,0,0,0.0954097247552403,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.140875617225734,0,0,0.161551397676735,0,0,0,0,0,0,0,0,0.22818424429247,0,0,-0.198247283986908,0,0,0,0,0.0850196328241825,0,0.212159523194184,0,0,0.0221402530149149,0,0,0,0,0,0,0,0,0,0,0,0.384422304738044,0,0.0801264198929974,0,0.0403249883092922,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.299109848464356,0,0,0,0,0,0,0,0.291667443817033,0,0,0,0,0,0,0,0,0,0.471993654753784,0.0994071145031508,0.0518561059278628,0,0.131125882967707,0.0656839322265443,0,0.0451702116728016,0,0,0,0,0,0,0,0,0,0.0960358691042698,0.0212651112948803,0.0555809311593879,0,0,0,0,0,0,0.186511676434399
X388.HK.EQUITY,0,0,0,0,0,0,0.217126442847972,0,0,0,0,0,0,0,0,0,0,0,-0.21561179009382,0,0,0,0,0,0,0.356936572080073,0,0.0663876543887925,0,0.123716208330675,0.023812858514803,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.166552276118074,0.0422927035703393,0,0.0595301826868184,0,-0.266680273431356,0
