,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0193170290727446,0,0.164862524834517,0,0,0.110451339402349,0,0.246170054606218,0,0,0,0,0,0.189956113906834,0,0,0,0,0,0,0,0,0,0,0,0,0.0424188012392737,0,0.137892338733865,0,0,0,0,0,0,0.0288824233588087,0,0,0,0,0,0,0,0,0,0,0.0491264912840364,0,0.0061503346192907,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0
X601939.CH.EQUITY,0.26921880854324,0,0,0,0,0,0,0,0,0,0,0,0,0.413715811028919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191903617365314,0,0,0.108130822323382,0,0,0.00678247287858279,0,0,0,0,0.00386107784330194,0,0,0,0
X601288.CH.EQUITY,0.352871855421063,0,8.67361737988404e-19,0,0,0.499100562171556,0.00608448471088015,0,0,0,0,0.0101059006122122,0,0,0.0387806319564038,0,0,0,0,0,0,-0.0328462859083933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194913039419512,0,0,0,0,0.0900626188698033,0,0,0.00901050525409982,0
X5.HK.EQUITY,0,0,-0.220690440858943,0,0,0,0,0.0112394740120334,0,0,0,0,0.0556274054635903,0,0,0,0,0,0,0,0,0,0.465351362321942,0,0,0,0,0,0.607494430324448,0,0,0,0,0,0,0,0,0.0478707834029632,0,0,0,0,0,0,0,0,0,0,0,-0.297969817249203,-0.152439045114594
X601988.CH.EQUITY,0,0.0659540415386287,0,0,0,0,0,0,0.0804600316430526,0,0,0,0,0.0117671687066263,0,0,0,0.219514245126126,0.127641834333914,0,0,0,0,0.298466183699703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13861142107192,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0818993285446638,0,0,0,0.282130709649048,0,0,0,0,0.190722156427792,0,0,0,0,0,0,0,0,0,0,0.0643405665048558,0,0.177037210821405,0,0.124811199945691,0,0,0,0.0061248299535297,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0643115046550387,0.0169845352495211
X1299.HK.EQUITY,0,0,0,0,0,0,0.138197810096005,0,0,0,0,0,0,0,0.375930658170272,0,0,0,0.178683105030552,0.225347420287795,0,0,0,0,0,0.0107627634560388,0,-1.73472347597681e-18,0.278203003022962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049776168358635,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.480744696460014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102906601470981,-0.0496650203875203,0,0,0,0,0,0,0,0,-0.586626700530843,0.502872912134628,0,0,0,0,-0.129540731264432,1.01851315672377,0,-1.38777878078145e-17,-0.327086063587253
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719102416434135,0,0,0,0,0,0,0,0,0,0.138305457554752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631579374927745,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.344977166441993,0,0,0,0,0,0,0,0,0,0,0,0.00280233660092124,0,0,0,0,0,0.0728855819633055,0.060386355358073,0,0,0,0.44422409367687,0,0,0,0,0,0,0,0,0,0,0,0.0822475860785722,0,0,0.0884928375668128,0,-0.166752188531297,0,0,0.0798029913058998,0.105157155056895
X000002.CH.EQUITY,0,0,0,0.139577227783996,0,0,0.0369866423518902,0,0,0.0452825031211185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394518430012633,0,0.015693366129337,0,0.56037942190872,0,0,0,0,0,0,0,0.0810627801981129,0,0,0,-0.0954096432858045,0,0,0,0,0,0,0,-0.0298578432225303
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.34710691263411,0.00797375368734056,0,0,0,0,0.171271066313364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300980481919892,0,0,0,0,0.096733664092621,0.0755102548361987,0,0.178991360906255,0,0,0
X388.HK.EQUITY,0,0,0,0.041676490520917,0,0,0,0.0921521726973155,0.0281419399358624,0,0,0,0,0,0,0.122367030757132,0,0,0,0,0,0.055763811268375,0.355895319707636,0,0,0,0.021001897148126,0,0,0,0,0,0,0,0,0,0,0,0,0.0950364918482842,0,0,0,0,0,0,0.0462131106841978,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0867817880576363,0,0,0,0,0,-0.121325904126761,0,0,0,0,0,0,0,0,0.0906308362154996,0,0,0,0.129170190431165,0,0,0,0,0,0,0,0.00790943394141258,0.00596023447363685,0,0.274714135908328,0,0,0,0.0364966764766124,0,0,0,0,0,0.176046609588746,0,0,0,0,0.165068644485451,0,0
