,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.208978936995409,0,0,0,0,0.0816269422241132,0,0.179137796182909,0,0,0,0,0,0,0,0,0,0,0,0.213735542850561,0,0,0,0.173594555978809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21766557650631,0,0.0679491884353397,0,0,0,0,0,0,0,-0.129347529145998,-0.0938302755555386,0
X002142.CH.EQUITY,0.270235016802466,0,0,0,0,0.0511035785837091,0.068600824751948,0,0,0,0,0,0.109479339500165,0,0,-0.294393319039746,0,0,0,0,0,0,0,0,0,0,0,0,0.0874993752123441,0.209036218365787,0,0.216431019537265,0,0,0,0,0,0,0,0,-0.0054512553275761,0.0419353605103488,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.100080008456661
X600000.CH.EQUITY,0.0673007353059481,0,0,0,0,0.219361233599929,0,0,0,0,0.423299370581502,0,0.191712349633869,0,0,-8.67361737988404e-19,0.0116950598756386,0,0,0,0.196304970095848,0,0,0,0.04321190331017,0,0,0,-0.000844151176155229,0.025540942520199,0,0,-0.0957589191811675,0,0,0,0,0,0,0,0,-0.0207169478936266,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0.180252453551647,0,0,0,0,0.342303548177272,0,0,0.0624547837136796,0.00141373215558928,0,0,0,0,0,0.0200424772948594,0.118165365817719,0.0176677636439604,0,0,0,0,0,0,0.117609509073616,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.00695756642157464,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0833652674263727,0,0,0,0,0.105223837816273,0,0.408095663694766,0,0,0,0,0,0,0,0,0,0,0.0898079940055485,0.0224665161374942,0,0.279541858884725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799315264866835
X600036.CH.EQUITY,0.101471747100611,0.197646514458765,0.157360528296148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106287663488223,0,0,0,0,0.111108278426365,0,0.0358155882382661,0.248142204626826,0,0,0,0.0393343044610355,0,0,0,0,0,0,0,0,0,0,0,0,0.0457510991352987,0
X601166.CH.EQUITY,0.0940975597524644,-6.93889390390723e-18,0,0,0,0.313615496700394,0,0,0,0,0,0.128708686504858,0.0118628463129453,0,0.0988796171223129,0,0,0,0,0,0,0,0.142526264869848,0,0,0.0065189130223754,0,0,0,0,0,3.46944695195361e-18,0.424604888451165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0888679128856674,0.19696418543412,0.409068288372439,0,0,0,0,0,0,0.199167300741277,0,0.0704240289138603,0,0.0142636640696269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14344237492582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728396794893328,0,0,0,0
X601229.CH.EQUITY,0,0,-0.0203119398151971,0.158398510653395,0,0,0,0,0,0.386875195950253,0,0,0,0.0945661660507632,0,0,0,0,0,0.171993735057377,-0.0260623280454587,0,-1.38777878078145e-17,0,0,0.377759925528565,0,0,0,-1.73472347597681e-18,0,0,0.146819338847923,0,0,-0.0379965729416482,0,0,0.103454270666457,0.0650456421420701,-0.042611843618981,0,0,0,0,-0.12050278460155,0,0,0,-0.100475127464761,0
X601288.CH.EQUITY,-0.052962364120738,0,0,0,0,0,0,0,0.211010734289951,0,0,0.565637753454177,0,0.130041227054898,0.0697360565687576,0,0,0,0,0.125558708725781,0,0,0,0.026940532384463,0,0,0,0.0513632036662302,0,0,0,0,-0.0294372313051476,0.0238478493923568,0,0.0201186674367897,0,0,0,0,0,0,0,0,0,0.0583593812524394,-0.0387278587924997,0,0,0,0
