,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.347656526418518,0,0,0,0,0,0,0,0,0,0,0,0,0.0240973227012897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699494614025222,0,0,0,0,0,0,0.128681719893368,0.0909405719633831,0,0,0.25615987226599,0,0,0,0.178978193147901,0,0,0,0,0,-0.0643281036986124
X002142.CH.EQUITY,0,0,0,0,0.582980990323872,0,0,0.199293529004864,0,-0.262208843255782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106232872479792,0,0,0,0,0.21863567740013,0,0,0.225016569388237,0,0,0,-0.103744153552686,-8.67361737988404e-19,0.176890937078214,0,0,0,0,-0.0221113439052518,0,0,0,0,0,-0.037083367498213,-0.0167148154541016,0
X600000.CH.EQUITY,0.00154835472372145,0,0,0.030019113391045,0,0.231052601633633,0.0677788032253146,0,0.170461410729328,0,0,0,0,0,0.13818242069046,0,0,0,0,0.0216815837722986,0,0,0,0,0,0,0,-0.0444848031260195,0,8.67361737988404e-19,0.0943873686215472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12336662648417,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0204408472597713,0,0,0.116200827173346,0.00475097189119916,0.0798783649033225,0.105485397068752,0.343957967169527,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.304564162871327,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.306054538869312,0,0,0,0.137546851103142,0,0,0,0,0,0,0.205898917752792,0,0,0,0,0,0,0.065881922848549,0,0,0,0,0,0,0,-0.0124634219766925,-0.0209463472347968,0,0,0,0,0.0855338210153037,0.154193175444201,0,0,0,0,0,0,0,0.00386979631606308,0,0,0.018914030951777,0,0,0,0.0582800184824758,0,0
X601166.CH.EQUITY,0.0196244850382956,0,0.0335731500335273,0.213701844109737,0.167506427599935,0,0,0,0,4.33680868994202e-19,0,0.312036087390411,0.0597055392931834,0,0,0.0163597872751657,0,0,0,0.144695816907083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.252656839375332,0,0,0.170395146589816,0,0,0,0,0,0,0,0,0,0,0.33223788612739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365605642785437,0.043276936581297,0,6.93889390390723e-18,0,0.182676093885685,0,0,0
X601229.CH.EQUITY,0,0.194376902202618,0,0.00783398457190515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0891195951002189,0,0,0,0,-0.137969074796719,0,0,0,0.132917676348658,0,-0.107316554863736,0,0.000842097005163645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618535490808622,0,0.399351301390833,0.0592765675159893,-0.0180534967118378
X601288.CH.EQUITY,0,0,0.0166208792458119,0.122972239688153,0,0,0,-0.0113497085651509,0,0,0,0,0.632060033631188,0.160303671632824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042811892294205,0.0134673687534736,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.102772438291216,0,0,0,0,0.0559380692400136,0,0.290046278112287,0.282877569156315,0.000199458788971295,0,0,0,0,0,0,0,0,0,0.0153649983700805,0,0,0,0,0,0,0.0508204115225347,0,0,0,-0.00804664642284783,0,0,0,0,0,0,0.129379171957546,0,0.0528087577072953,0,0,0,0,0,0,0,0,0
