,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.161769379921152,0,0,0.186381073059141,0,0,0,0,0,0,0,0,0,0.0982247484560486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184481948402345,0,0.0355022393175215,0.131793840961543,0,0,0,0.0378067435078575,0,0,0,0,0,0,0,0.107323930521333,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.131886873041858,0,0,0.210030009411139,0,-0.160199034825118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246729580857023,0,0,0.358156209444731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0
X600000.CH.EQUITY,0,0,0,0.0146577248075339,0.143433528693349,0.110831074426831,0.0200277008191348,0,0.25361766904227,0.123378798078301,0,0.145393845483329,0,0.0562723175829308,0,0,0,0,0.0683815857299435,0,0,0,0,0,0,0,0,0,-0.00936034916255006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920318070860033,0,0,0,0,-0.0178128374639879,0
X600016.CH.EQUITY,0,0,0.103605495566449,0,0,0.0473731116482555,0,0.0797743241766083,0.205400299355349,0.239025207653629,0.0211839796972634,0,0.0252632821193871,0,0.0568603181131153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137030151758999,0,0,0,0.276834872343621,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.304803633700466,0,0,0,0.213286863568533,0,0,0,0,0,0,0.160279236725946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360340514935085,0,8.67361737988404e-19,0,0,0.102488590395536,0.12469743443059,0,0,0,0,0,0,0,0.0481354150386848,0,0,0,0,0,0,0.0599278511428324,0.0212413565492446,0
X601166.CH.EQUITY,0.200970214363226,0,0.223853849329521,0.0401843054207991,0.139519051103433,0,0,0,0.075432240435289,0.0230818852481124,0,0.179619029889408,0,0,0,0.021150983118362,0,0,0,0.156226336783861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963267540766433,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.154643507941278,0,0,0,0,0,0,0,0,0,0.233860054645518,0,0,0.0856348506563705,0,0,0,0,0,0,0,0,0,0,0,0.323574233119411,0,0,0,0,0,0,0,0,-0.0447913158646651,0,0,0,0,0,0,0.0123325158581827,0.113953232896142,0,0,0,0.169608244825892,0,0,-0.116721688531589
X601229.CH.EQUITY,0,0.109970633695385,0,0,0,0,0,0,0,0,0,0,0,0,0.0966414632292911,0,0,0,-0.030445518895196,0,0,0,0,0,-0.161021658523069,0,0,0,0.0772486869612367,-0.0519509202320116,0,0.144919025755198,0,0,0.095039909557984,0,0,0,0,0,0,0,0,0,0.112759961215613,0,0,-0.276714407009936,0,0.352653573852497,0.0904088284971904,-0.146538403498493
X601288.CH.EQUITY,0,0,0.152140118128917,0.229239015420421,0,0.0143908968650822,0,-0.0847580208197268,0,0,0,0,0.453748827161532,0.03313479549809,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.147440039231378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987579147317421,0,0,0,0,-0.00549700247034398,0
X601328.CH.EQUITY,0,0,0,0.0764966977859255,0,0.129159755806646,0,0,0,0,0.209053228985349,0,0.268458464186251,0,0,0,0,0,0,0.0835383191129989,0,0,0,0,0,0,0,0,0,0.00822548034522793,0,0,0,-0.0386340311266823,0,0,0,0,0,0,0.141053551966554,0,0,0,0,0,0,-0.00114245983356234,0,0,0,0
