,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.228908979571709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051082325682684,0.0440174574087087,0,0,0,0,0,0,0,0,0,0.322878839952574,0,0,0,0,0,0,0.0596483387260202,0.158610972689897,0,0.123412156339549,0,0,0,0,4.33680868994202e-19,0,0,0,0.00063207451213302,-0.0870571132079187
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.285608792858804,0,-0.0120439309319499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07710316025786,0.0482801832004598,0.254421596031332,0,0.0484331743921337,0,8.67361737988404e-19,0,0,0,0.177034093845922,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.287708898767597,0,0.0259891792358958,0.146150428725376,0,0.109286594890071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652603440775636,0,0,0,0.0183342139689805,0.011542734597435,0,0,0,0,0,0,0,0,0.129897476018159,0,0,0,0,0
X600015.CH.EQUITY,-6.93889390390723e-18,0.121970250491652,0,0,0,0,0.254161828484535,0.0300096115785774,0,0,0,0,0.157998148627568,0.433367821897912,0,0,0,0,0,-0.111252829214996,0,0,-0.13227225010329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00470633916903618,0,0,0,0,0,0.192423009194515,0,0,0,0,0,0,-0.114446524002794
X600016.CH.EQUITY,0,0,0,0,0,0,0.0723646933518781,0.0758903252894909,0.125847294052269,0.115413995178288,0.327365952486699,0.0488707533014941,0,0,0.0464555117756694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388041914259003,0,0,0,0.179714648998581,0,0,0,0,0,0
X600036.CH.EQUITY,0.10235717600229,0.335238545261479,0,0,0,0,0.203896217447548,0,0.0267110388942021,0,0,0,0,0.0319193479695683,0,0,0,0.0744707028896144,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293196462081222,0,0,0,0.212050529717749,0.0103265706724935,0,0.147320752667592,0,-0.00933237105473441,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.00302142226320192,0,0,0.126988267211115,0.00375252680049647,0.359658215032485,0,0,0.0477034502992948,0.0361369375201832,0.0274230570698326,0,0.223983906506979,0,0,0,0.0305392295447978,0,0,0,0.0899139279669543,0,0,0,0,0,0,0,0,0,0,0,0,0.0182208168483197,0.011984328090392,0,0,0,0,0.0157742812541629,0,0.0541228032163831,0,0,0,0,0,0,0,0,0,0.0152127236453964
X601169.CH.EQUITY,0,0.0629504144588824,0,0.475071425488266,0,0,0,0,0,0,0,0,0,0.100500812268985,0,0,0.0916168534586393,0,0,0,0.110436073885925,-0.02726733252986,0,0,0,0.0625177000064554,0,0,0.0126017514334941,0.220088462261421,0,-0.0165989360979234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0975879313898339
X601229.CH.EQUITY,0,0,0.00452166405861585,0,0,0,0,0,0,0,-0.0609386716221007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289011694959067,0,0,0.278045561708555,3.46944695195361e-18,0,0,0,0,0,0,0.168560566394252,0,0,0,0,0,0,0.145831851623779,0,0,0,-0.0405205531749396
X601288.CH.EQUITY,0,0,0.189424877175356,0,0.0452924858581001,0,0,0,0,0,0,0.297120274680836,0,0.0953018611322495,0.174377375539287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12197442492138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
