,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.329126161368154,0,0.0359589820487974,0,0,0,0,0,0,0,0,0.108587824791072,0,0,0.0551106887375849,0,0,0,0,0,0,0,0.00467366445162347,0,0,0,0.0320443627547654,0,0,0,0.102582149238643,0,0,0,0,0,0,0,0,0,0,0,0.0738605247586333,0,0,0,0,0,0
X601939.CH.EQUITY,0.141953721124142,0,0.381207119583463,0,0,0,0.0844723266579435,0,0,0,0,0.0146941416837827,0,0,0,0,0,-0.0314758851354961,0.0248860116932135,0.202109766327739,0,0,0,0,0,0,0.101961207964087,0,0.0281204198010142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409621300780961,0,0,0,0,0,0
X601288.CH.EQUITY,0.612653925498215,0.0417146200287442,0,0.157058420412252,0,0,0.10122279301038,0,0,0,0,0,0,0,0,-0.242332871997746,0,0,0.0802110013148277,0,-0.0226694561081772,0,0,0,0,0,0,0,0,0.169300550414212,0,0,0,0,0,0,0,0,0,0.0617393313792961,-0.0957563276685889,-0.0799416249323384,0,0,0,-0.0110158394921568,0.197494986718457,0,0,0
X601988.CH.EQUITY,0,0,0.455627406455166,0,0,0,0.189103899216723,0,0,-0.0133013907623368,0.16733871727384,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111069513462115,0,0,-0.0472163977135451,0.0488814604441557,0,0,0,-0.104903380337203,0.301037218871653,-8.67361737988404e-19,0,0,0,5.42101086242752e-20,0,0,0,0,0,-0.0415440546932798,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.245096386719592,0,0,-0.0028842826418114,0,0,0.168819595349931,0,-0.245597421617016,0,0.0565289348327682,0,0,0,0.100719527734742,0.188449103058937,0,0,0.0474320652790014,0,0,0,0,0,0,0,0,-0.023931406968049,0,0.0992492198591354,0,0,0,-6.93889390390723e-18,0,0,0,-0.133421410718288,0,0,0,0,0,0,0
X601658.CH.Equity,0.153581761131145,0,0,0,0.13633025505337,0,0,0,0,0.0923838955426503,0,0,0,0,0,0,0,0,0,0.0591078529185567,0,0,0,0.0597755273714696,0,0,0,0.224167107767425,-0.0514776801124051,0,0,0,0.0409772116294062,0,0.0294849212663023,0,-0.02996067732897,0,0,-0.00440334204015356,0,0,0,0,0,-0.0204777176218094,-0.0435012399193303,0,0,0.371219889709649
X601328.CH.EQUITY,0,0,0,0.301250651599728,0,0,0,0,0,0.0418783410878383,0.111734282491786,0,0.0585815872912083,0,0,0,0,0,0,0,0,0.151479196481789,0,0,0,0,0,0.0950360384107606,0,0,0,0,0,0,0,0,0,0,0,0,-0.0847220509917863,-0.00414367125534288,0,0,0,0.0908765718030211,0,0,0,0
X601318.CH.EQUITY,0.0730929859828039,0.112691766726777,0,0,0.0402955103648376,0,0,0,0,0,0,0,0,0,-0.00539885169780556,0,0,0,0,0.0181739032649838,0,0.00189911138194732,0,0,0,0,0,0,-0.166706459926735,0,0,0,0,0,-0.0389064796324864,0.491774551474464,0.00326136841948216,0,0,0,0,0,0,0,0.109658143150976,0,0,0,0.0907270324569938,1.73472347597681e-18
X600036.CH.EQUITY,0.0460306943729526,0,0,0,0,0,0,0,0,0.20454330786449,0.0546040067182693,0,0,0,0.158555189512083,0.284735574948576,0,0.00177903903005349,0,0,0,0,0.0754040543495963,0,0,0,0.0917155543312055,0,0,0,0,0.0615050518411495,0,0,0,0,0,0,0,0,0,0,0,0.0223846716504709,0,0,0.034173985937176,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.27404082012011,0,-0.0530574072510262,0.537219545718059,0,0,0,0,0,0,0,0,0,0,0,-0.0707303492626511,0.0188201112986357,0,0,0,0,0,0,0,0,0,0,0.21639608543074,0,0,0,0,0.112434240179615,0,0,-0.1978027718364,0,0,0,-0.075119291250367,-0.051332171964648,0,0,0,0
