,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,-0.0658853767199394,0,0,0,0,0,-0.108330216250776,0,0.0206214159557614,0,0,-0.106676696089496,-0.311964989897059,0,0.0581367568860486,0,0.119085632656639,0.783797152568294,0,0.0020204280747429,0,0,0,0,0.160860836626902,0,0,0.180992965705694,0,0,0,0,0,0,0.23993738858438,0,0,-0.340024543280012,0,0,0,0,0,0,-0.112997828652626,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287784183525745,0.159051586656813,0,0.0577326828966719,0,0,0,0,0,0,-0.0184658643345077,0,-0.0853640750870804,0,0,0,0,0.0085479325289756,0,0,0,0,0,0,0,0,-0.16159993899243,0,0,0.138466497398669,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.04593125816912,0,0,0,0,0,0,0,0.0617092802280049,0,0,0,0.0305876079080953,0,0,0,0.101041540156367,0,0,0.166959463272644,0,0,0,0,0,0,0,0,0,0,0,0.0673754994025402,0.163167066257283,0,0,0,0.0830348946981513,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0167393942127561,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.207080924766965,0,0,0,0,0.0138051052808014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150621277123704,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0195790094126025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156983331347198,0,0.181906396015716,0,0,0,0,0,0,0.443453463891586,0,-0.00237966165806893,0,0.0135168895756838,0,0,0.016688332473753,-0.161361789909589,0,0,0.165150250891431,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531745923982715,0,0,0,0,0,0,-0.473881411228387,0,0,0,0,0.117628498859993,0,0.259567295311696,0,0.0787646841111376,0,0,0,0,0,0,0,0.00256685977854033,0,0,0.00964747100466083,-0.0615567253893198,0,3.46944695195361e-18,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.108221442629442,0,0,0,0.18113131936433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113909459557478,0.0409558392085515,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.113813478470976,0.00464858448468827,0,0,0.329728086510521,0.0630285745509645,0.0190640864927503,0.152328389714952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284210046107977,0.204734432978711,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787195624263643,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.0665140990815932,0,0,0,-0.00138216163608425,0,-0.0839965624413069,0,0,0.40219651506566,0.177294608530956,0,0.27091873097282,0,0,0,0,0.051065411127194,0,0.191930832768074,0,0.233291584842355,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127075706356591,0,0,0,0,-0.0185993457469023,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0.0677818646957232,0,0,0,0,0,0,0,0.0696310887857479,0.0308264072995311,0,0,0,0,0,0.15021651822998,0,0,0,0.157540107929865,0.0019602423207574,0.109861364416632,0,0,0,0,0.0364935921120518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0.115759411899112,0,0.0540875928893369,0.0530612782970218,0,0,0,0.285971970052168,0,0,0,0,0,0,0,0,0.399288702376918,0,0,0,-0.407825499632156,0,0,0,0,0,0,0,0,-0.0527992785439123,0,0,0,0,0,0,-0.17533741639228,0.222728970784224,0.044472264378567,0.10052198908564,0.0653195136668872,0,0,0,0,0,0,0
