,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY
X601398.CH.EQUITY,0,0.365242279191546,0.0945586461748618,-8.67361737988404e-19,0,0.294844624241713,0,0,0.0427105235729692,-0.0580090146189984,0.0660787494970184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055035803155947,0,0,0,0,0,0
X601939.CH.EQUITY,0.425252606926682,0,0,0.16477341516015,0,0,0,0,0,0.0133415508753349,0.0282811802911631,0,0,0.136329440919276,-0.204083233261779,0,0,0,0,0,0,0,0,0,0,0.229169692886184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105973559548441,-0.0310472240726073,0.0396168115429595
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295779118305742,0.0947903627839645,0,0,0.175329733523457,0,0,0,0,0,0,0,0,0.189287743592545,0,0,0,0,0,0,0,0.0473673845545009,0,0,0,0,0,0,0,0,0,0,0,0.123154132859688,0,0,0,0,0,0,0,0,0.000573917141930962,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.494005494104379,0,0,0,0,0,0.241827974961992,0,0,0,0,0,0.241734312891124,0,0.0661660583154015,0,0,0,0,0,0,0,0,0,0.0591110852850962,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.574379507518305,0,0,0,0,0,0,0,0.085082312339798,0,0,0,0,0
X600036.CH.EQUITY,0,0.0582711295889979,0,0,0,0,0,0,-8.470329472543e-22,0,0,0.192272194049283,0,0,0,0,0,0,0,0.281967999162914,0,0.00989810273521513,0,0,0,0,0,0,0,0,0,0.278365581216236,0,0,0,0,0,0,0,0,0.0691156777242483,0.0482528458124143,0,0.0176992202445293,0,0,0,0.100066452814334,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.136359156000628,0,0,0,0,0,0,0.42442877253431,0,0,0,0,0,0,0,0,0,0,0,0.0332914203543113,0,0,0,0,0,0,0,0,0.172063271723469,0,0,0,0,0,0,0.170660916249337,0,1.73472347597681e-18
X601658.CH.Equity,0,0,0,-1.38777878078145e-17,0.30177983761722,0,0,0,0,0,0,0,0,0.2382870921619,0,0,0,0,0,0,0.226736387437137,0,0,0,1.38777878078145e-17,0,0,0,0.0711432363667336,0,0,0,0,0,0,0,0.00586812697556313,0.112652828863854,0,0,0,0,0,0,0,0,0,0,0,0.230686367894467
X601328.CH.EQUITY,0.235849000843309,0,0,0.378670141293761,0,0,0,0,0,-0.0178031784154637,0,0,0,0,0,0.177587192514566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137618850484067,0.020548376397126,0,0.0577184333841841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685613848274006,0,0.0343343784544207
X601166.CH.EQUITY,0,0,0,0,0,0.423389824277155,0,0,0,0,0.0548718916525772,0,0,0,0,0,0,0.0543838648970404,0,0,0,0,0,0,0,0,0,0,0,0.23385137570548,0.00512617609332782,0,0,0,0,0,0,0,0,0,0,0,0.021396568694926,0.0333268901455999,0,0,0,0.0566036793458837,0,0.103432059196064
X388.HK.EQUITY,0,0,0.428579503966284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881871049848319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455441129812289,0,-1.73472347597681e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0.00596464924726688,0.00137053905476292,0,0,0,0,0
X600000.CH.EQUITY,0.143533417898095,0,0,0.122196900273814,0,0,0,0,0,0,0,0.289444421256187,0,0,0,0,0,0,0,0,0.0497812327198562,0,0,0,0,0,0,0,0.152976311202875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245379855430039,0.00162038084976609,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0231846757923422,0,0,0,0.324115683968133,0,0,0.428937052786973,0.0199298689633116,0,0.0568172659346563,0.119830673018104,0,0,0,0,0,0,0,0,0,0.0224014592186379,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365689307107203,0,0,0,0,0,0,0.256794365819031,0,0,0,0,0,0,0.00359421394639317,0,0.21492102651306,0,0.26746038435563,0.0565289016977463,0,0.0691472463272399,0.0807036982070085,0,0,0.010000767553538,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0184374090361422,0.00757525224939745,0,0.270616414829672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187804522313483,0,0,0.0434868279094707,0,0,0,0.0227969127493441,0,0,0,0,0,0.377505227469544,0,0,0,0.16170213005514,0,-0.136353629859008,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.28411558382941,0,0,0,0,0,0,0.115409845699183,0,0,0,0,0.10090011348445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627139667796682,0,0.184995733949828,0.128351247904419,0,0,0,0,0,0.0747390813467832,0,0,0,0,0,0,0,0,0,0,0.110586799445199,0
X688.HK.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0103890283151174,0.135406408535634,0,0,0,0.109326450498965,0.119996922363701,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.299964984597036,0,0,0,0,0,0,0,0.227883934736494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.235267385932694,0,0.500974036747082,0,-0.0977328530099309,0,0,0,0,-0.0885646053738725,0,0,0,0,0,0,0.241849294127517,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0517365805324886,0,0,0,0,0,0,0,0,0,0,0,0,0.193882903491116,-0.0199392027874269,0,0,0,0,0,0,0.0718516605063664,-0.253715527936186
X601319.CH.EQUITY,0,0,0.115581624214053,0,0,0,0,0,0,0,0,0,0,0,0.0159475403571017,0,0,0,0,0,0,0,0,0,0,0,0.0579021224617862,0.139536221841918,0,0,0,0,0,0,0,0.346881104804275,0,0.079351274456717,0,0,0,0,0.180695497911289,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0645113234000831,0,0.0285600393752016,0,0,0,0,-0.0149128831790199,0,0.359350713970005,0,0,0.143244899799366,0,0,0.287773211961308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352052303106215,0,0,0,0,0,0,0,0,0,0,0.0404299704696536,0.127230856073307,0,0,0,0.0155924604203759,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.244587400594082,0,0,0,0,0,0.0785907730893621,0,0,0,0,0,0,0,0,0,0,0.42030608741188,0,0,0,0,0,0,0,0,0,0,0.152222866954786,0,0,0,0.0537045972811889,0,0,0,0,0,0.0777514677043105,0,0,0.0133857501586797,0,0
X11.HK.EQUITY,0,0,0,0,-0.0592675094501459,0,0.0756848691658533,0.272805718116891,0.0581402512820016,0.0725559746233697,0,0,0,0,-0.0208287359996124,0,0,0,0,0.130352123454724,0,0,0.457576282018317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110528062533313,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.0375449216173356,0,0,0,0,-0.07630891657133,0,0,0,0,0,0,0.432222233821331,0,0,0,0,0,-0.0346674434064107,0,0,0,0,0,0,0.13480074762212,0,0,0,0,0,-0.0342593556352755,0.397946391099607,0,0.014468278763017,-0.0221552238916414,0,0,0.0526735467185341,0,0,0,0.0261719322741688,0,0,0,0
X601998.CH.EQUITY,0,0.265627109245376,0,0,0.084056740225046,0,0,0.0292809893071463,0,0,0.0537400482653715,0,0,0.171936560292348,0,0,0,0,0,0,0,0,0,0,0.0206808255856794,0,0,0,0,0.0968089800087387,0.0577117125255143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297013785304289,0.0964879801368418,0,0
X267.HK.EQUITY,0,0,0,0,-0.107404691298563,0,0,0.215513517535797,0,0,-0.0630903283850962,-0.153431555041418,0,0,0,0,0,0,0.122509084847808,0,0,0,0,0,0,0,0,0.603445210682229,0,0,0,0.065557351079785,0,0,-3.46944695195361e-18,0.0254988286297016,0,0,0,0,0,0,0.132837209595959,0,0,0.00085772302113685,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.00867478116385768,0,0,0,0,0.146070990595181,0,0,0,0.157207449371349,0,0.23031055567346,0,0,0,-0.0464009148524508,0,0.274464460267696,0,0,0,0,0,2.77555756156289e-17,0,0.187459178469574,0,0.0614858566002677,0,0,0,0,0,0,0,0,0,-0.142297552727844,0,0,0.121085895432021
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0402241929898858,0,0,0,0,0,0,0.0600755476635225,0,0,0,0,0,0.0679160637462912,0,0,0,0,0.481571872996001,0,0,0,0,0,0,0,0,0,0,0,0.0133283985000291,0.0878011184494584,0,0,0,0,0,0,0.184646046740021,0,0
X601818.CH.EQUITY,0.0822831905183214,0,0,0.295631148593568,0,0,0,0.0632283230002133,0,0,0.0157559776833865,0.302720179998359,0,0,0,0,0,0.0463820924711287,0,0,0,0,0,0,0,0.0474978926993929,0,0,-0.131452276756495,0,0.144819358501098,0,0,0,0,0,0,0,0,0,0,0,0.0114307088858633,0,0,0.0556198871378625,0,0,0,0.0434635105173039
X600048.CH.EQUITY,0,0,0,0,0,0.209161154145751,0,0,0,0,0.36499810699523,0,0,0,0.0201459486555684,0,0,0,0,0,0,0.117728724386688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239211915978637,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.069298663466611,0
X002142.CH.EQUITY,0,0,0.305908734019272,0,0,0,0,0,0,0,0,0,0.0341631022550116,0,0.101151281735321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332078963163821,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.00399536141633233,0,0,0,0,-0.0391663917836207,0,0.168816513426263,0,0,0.0409547455722783,0.097174070638367,-0.154695760809235,0,0,0.244977675775173,0,0,0,-0.140893200249362,0,0.30280861525689,0,0,0,0,0,0.231085414286055,0,0,0.0784045168256447,0.00986340265220486,0,0,0,0,0,0,0,0,0,0,0.0483371176708964
