,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2888.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.512012997252628,0.183635669703568,0,0.0997163843158085,0,0,0,-0.0401845166221978,0,0,-0.0431823893950084,0,0,0,0,0,0,0,0,0,0.258407246910855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035256527057369,0,0,0,-0.0357122562024003,0,0,0,0,0,0
X601939.CH.EQUITY,0.002871215872475,0,0,0,0,0,0.0636014657929897,0,0,0.172888946061997,0,0,0,0.241809528193011,0,0,0,0,0.215765135116442,0,0.00618977514393188,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.10209576967918,0.197749994781771,0,0.0646408916311787,0,0,0,0.0394271968579793,0,0,0,0,0,0,0,0,0,0,0.347851795760929,0,0,0,0,0,0,0,0.0129369667094874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421353062200208,0,0.0577712244548074,0,0,0,0,0
X601988.CH.EQUITY,0.0665487173304121,0,0.481821933796601,0,0,0,0,0,0.0073626947312636,0,0,0,0,0,0,0.0809860097360782,0.068857302600813,0,0,0,0,0.00587568590739051,0,0,0.0661885788699941,0.0405338759542928,0,0.0427024363307011,0.108760186221341,0,0,0.0359087131199935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.122742412216627,0,0,0,0,0,0,0,0.12107781855633,-0.104151613157237,0,0,0,0,0,0,0,0,0,0.595024052847198,0,0,0,0.253374891002777,0,-0.0522982393291454,0,0,0,0,-0.039502180525359,0.151244103340982,-0.210274197660663,0.302568218990478,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.144755250615988,0,0,0,0.0248864447969118,0,0,0,0,0,0,0,0.208395741486879,0,0,0,0.316532515273144,0,0,0,0.123141812598684,0,-0.19461591774242,0,0,0,0,0,0.141555665993592,-0.0894833314359208,0.23203755971202,0,0.170236078669699,0,0,0,-0.0873939540828893,-0.0130632604232747,0,0,0,0,0
X601328.CH.EQUITY,0,0.103601173590819,0,0.170745463302458,0,0,0,0,0,0,0.20509593074848,0,0,0,0.195267535191205,0,0,0,0,0,0.00726650368959307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387117576072481,0,0.172426824029144,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500723800146513,0,0,0,0,0,0,0.14442267959681,0.168873967212948,0,0,0,0,0,0,0.0909280022483121,0,0,0.122540220213353,0,0,0,0,0,0,0,0,0,0,0.115695570308568,0,0,0.118197294329247
X600036.CH.EQUITY,0,0.0749184691263723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426780611603413,0,0,0,0,0,0,0.0598928954678524,0,0,-0.0998750847619602,0,0,0,0,0,0,0,0,0,0,0,0,0.338670074537033,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.150265216990594,0,0,0.0908469609003231,0,0.32353403606677,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.248286886653863,0,0,0,0,0,0,0,0,0,-0.288758840360761,0,0.176501226070992,0,0,0,0,0,0,0,0,0.0375946857575852,0
