,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X601838.CH.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.0565631316725131,0,0.137820374655241,0,0,0.0370582455196719,0,0,0.0761563242338554,0.0730980234232641,0,0,0,0.00275036952433875,0,0.0844336154907969,0.118081116577016,0,0,0,0.42159190362295,0,0,0,0,0,0,0.0314895151207398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754039063996546,0,0,0,0,0
X601939.CH.EQUITY,0,0,0.162573584837771,0,0.0629991018058622,0.153089407647109,0,0,0.252471706597508,0.0341668171987622,0.0926641046293835,0,0,0,0,0.122113437936115,0,0,0,0.106454163497157,0,0,0,0,0.119390267125513,0,0,0,0,0,0,0,0,-0.100952354119236,0,0,0.00640566473794613,-0.102443233582425,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.0910412252611538,0,0,0,0,0,0.0284294565011644,0,0,0,0.237276098460868,0.281118343295556,0,0,0,0,0,0,0,-0.00355611876251447,0,0,0,0,0,0,0,0.178923250753365,0.0042312451921372,0,-0.0519702021690016,0,0,-0.00684368410421339,-0.0408674450512301,0,0,0,0,0,0,-0.0872389583889642,0,0.143538842589041,0,0.0139812019156286,0
X601988.CH.EQUITY,0,0.377079108012878,0.39744505123124,0,0,0,0,0,0,0,0,-0.0915611393205842,0,0.0228344663766886,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087121185514009,0,0,-0.0515409515614627,0.0841242607511788,0,0,0,0,0.163266149081624,0,-0.111226230081703,0,0.11843332825736,0,0,0,0.161690618450726,0,0,0,0,0.0581875498603088
X5.HK.EQUITY,0,0,0,0,0,0,-0.164652621623408,0,0,0,0,0,0,0,0,0,0,0,0,0.633339798032024,0,0,0,0,0.206637104233717,0,0,0.162423217304208,0,0,0,0,0,0,-0.0914440170369751,0,0,0,0,0.276179721801008,0,0.0804134690834398,0.00449757910077512,-0.0199379287441046,0,0,0,0,0,0.0136978586597239
X601658.CH.Equity,3.46944695195361e-18,0.229751746613988,0,0,0,0,0,0.0332593727291239,0,0,0.131854228758546,0,0,0,0.253112913611266,0,0,0,0,0.0779579566120019,0,0,0.00987294029476591,0,0,0,0,0,3.46944695195361e-18,-0.0802972863812003,0,0,0,0,0.0911551999531146,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0472845452490986,0,-1.73472347597681e-18,0,-0.025738350817338
X601328.CH.EQUITY,0.288084103287305,0,0.0786246685824262,0,0,0,0,0,0,0.151207252092303,0.0874166151007367,0.091396204210887,0,0,0.194457998135454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550017574597374,0,0,0
X601318.CH.EQUITY,0,0.113615302315194,0,0,0,0,0,0,0,0,0,0.039581147342234,0.034483760593116,0,0,0,0,0,0,0,0,0,0,0.125722843122302,0,0,0.568144229231721,0,0,-0.0157527525403794,0,0,0,0,0,0,0,-0.0778165379720907,0,0,0,0.0490592855540264,0,0,0,-0.065262447709286,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.0174495741660915,0,0,0,0,0,0,0.176766895798496,0,0,0,0,0,0.637593854061471,-0.0735115215056519,-0.0921373425145704,0,0,0,0,0,0.331932971308039,0,0,0,0,0,0,0.104076606343415,0,0,0,0,0,0,0,0,0,0,-0.0117829370607147,0,0,0,0.323866977562727,0,0,0
X601166.CH.EQUITY,0,0.0870254845000353,0,0,0,0,0.304790213438637,0,0,0,0.0208954806357881,0,0.120992961288794,0,0,0.0408650179902936,0.211483914073385,0,0,0,0,0.0770208914883935,0,0,0,0,0,0.0559947868526509,0,0,0,0,0,0,-0.00498939593159956,0,0,0,0,0,0,0,0,0,0,-0.0604575513175294,0,0,0,0
